#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1150837,54344117,M421DRAFT_100004,M421DRAFT_100004,-,-,Unknown,-,3-ketoacyl-CoA thiolase B,protein-coding,-,-,-,3-ketoacyl-CoA thiolase B,20210320,-
1150837,54348136,M421DRAFT_414073,M421DRAFT_414073,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348137,M421DRAFT_414079,M421DRAFT_414079,-,-,Unknown,-,pseudo,pseudo,-,-,-,-,20200919,-
1150837,54348138,M421DRAFT_414169,M421DRAFT_414169,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210320,-
1150837,54348139,M421DRAFT_414208,M421DRAFT_414208,-,-,Unknown,-,MDR efflux pump ABC3,protein-coding,-,-,-,MDR efflux pump ABC3,20210320,-
1150837,54348140,M421DRAFT_414211,M421DRAFT_414211,-,-,Unknown,-,beta-lactamase/transpeptidase-like protein,protein-coding,-,-,-,beta-lactamase/transpeptidase-like protein,20210320,-
1150837,54348141,M421DRAFT_41423,M421DRAFT_41423,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348142,M421DRAFT_414302,M421DRAFT_414302,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348143,M421DRAFT_414306,M421DRAFT_414306,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348144,M421DRAFT_414429,M421DRAFT_414429,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348145,M421DRAFT_414532,M421DRAFT_414532,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348146,M421DRAFT_414642,M421DRAFT_414642,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200919,-
1150837,54348147,M421DRAFT_4147,M421DRAFT_4147,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348148,M421DRAFT_414855,M421DRAFT_414855,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348149,M421DRAFT_414859,M421DRAFT_414859,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348150,M421DRAFT_414860,M421DRAFT_414860,-,-,Unknown,-,molybdopterin-converting factor subunit 2,protein-coding,-,-,-,molybdopterin-converting factor subunit 2,20210320,-
1150837,54348151,M421DRAFT_414864,M421DRAFT_414864,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348152,M421DRAFT_414867,M421DRAFT_414867,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348153,M421DRAFT_414869,M421DRAFT_414869,-,-,Unknown,-,aspartyl-tRNA synthetase,protein-coding,-,-,-,aspartyl-tRNA synthetase,20210320,-
1150837,54348154,M421DRAFT_414871,M421DRAFT_414871,-,-,Unknown,-,WD40 repeat-like protein,protein-coding,-,-,-,WD40 repeat-like protein,20210320,-
1150837,54348155,M421DRAFT_414877,M421DRAFT_414877,-,-,Unknown,-,meiotic expression up-regulated protein 14,protein-coding,-,-,-,meiotic expression up-regulated protein 14,20210320,-
1150837,54348156,M421DRAFT_414878,M421DRAFT_414878,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348157,M421DRAFT_414882,M421DRAFT_414882,-,-,Unknown,-,3-hydroxyisobutyrate dehydrogenase mitochondrial precursor,protein-coding,-,-,-,3-hydroxyisobutyrate dehydrogenase mitochondrial precursor,20210320,-
1150837,54348158,M421DRAFT_414887,M421DRAFT_414887,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348159,M421DRAFT_414889,M421DRAFT_414889,-,-,Unknown,-,tripeptidyl-peptidase 1 precursor,protein-coding,-,-,-,tripeptidyl-peptidase 1 precursor,20210320,-
1150837,54348160,M421DRAFT_414891,M421DRAFT_414891,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348161,M421DRAFT_414893,M421DRAFT_414893,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348162,M421DRAFT_414899,M421DRAFT_414899,-,-,Unknown,-,WD40 repeat-like protein,protein-coding,-,-,-,WD40 repeat-like protein,20210320,-
1150837,54348163,M421DRAFT_414903,M421DRAFT_414903,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348164,M421DRAFT_414905,M421DRAFT_414905,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348165,M421DRAFT_414907,M421DRAFT_414907,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348166,M421DRAFT_414908,M421DRAFT_414908,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348167,M421DRAFT_414910,M421DRAFT_414910,-,-,Unknown,-,aromatic ring-opening dioxygenase family protein,protein-coding,-,-,-,aromatic ring-opening dioxygenase family protein,20210320,-
1150837,54348168,M421DRAFT_414912,M421DRAFT_414912,-,-,Unknown,-,cupin domain-containing protein,protein-coding,-,-,-,cupin domain-containing protein,20210320,-
1150837,54348169,M421DRAFT_414914,M421DRAFT_414914,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348170,M421DRAFT_414917,M421DRAFT_414917,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348171,M421DRAFT_414920,M421DRAFT_414920,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348172,M421DRAFT_414925,M421DRAFT_414925,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348173,M421DRAFT_414934,M421DRAFT_414934,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348174,M421DRAFT_414935,M421DRAFT_414935,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348175,M421DRAFT_414936,M421DRAFT_414936,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348176,M421DRAFT_414941,M421DRAFT_414941,-,-,Unknown,-,regucalcin,protein-coding,-,-,-,regucalcin,20210320,-
1150837,54348177,M421DRAFT_414942,M421DRAFT_414942,-,-,Unknown,-,bola-like protein,protein-coding,-,-,-,bola-like protein,20210320,-
1150837,54348178,M421DRAFT_414944,M421DRAFT_414944,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348179,M421DRAFT_414945,M421DRAFT_414945,-,-,Unknown,-,ATP-dependent Zn protease,protein-coding,-,-,-,ATP-dependent Zn protease,20210320,-
1150837,54348180,M421DRAFT_414949,M421DRAFT_414949,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348181,M421DRAFT_414955,M421DRAFT_414955,-,-,Unknown,-,PLP-dependent transferase,protein-coding,-,-,-,PLP-dependent transferase,20210320,-
1150837,54348182,M421DRAFT_414956,M421DRAFT_414956,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348183,M421DRAFT_414959,M421DRAFT_414959,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348184,M421DRAFT_414960,M421DRAFT_414960,-,-,Unknown,-,DNA/RNA polymerase,protein-coding,-,-,-,DNA/RNA polymerase,20210320,-
1150837,54348185,M421DRAFT_414964,M421DRAFT_414964,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348186,M421DRAFT_414967,M421DRAFT_414967,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348187,M421DRAFT_414969,M421DRAFT_414969,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348188,M421DRAFT_414972,M421DRAFT_414972,-,-,Unknown,-,lipid phosphate phosphatase 1,protein-coding,-,-,-,lipid phosphate phosphatase 1,20210320,-
1150837,54348189,M421DRAFT_414973,M421DRAFT_414973,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20210320,-
1150837,54348190,M421DRAFT_414977,M421DRAFT_414977,-,-,Unknown,-,WD40 repeat-like protein,protein-coding,-,-,-,WD40 repeat-like protein,20210320,-
1150837,54348191,M421DRAFT_414978,M421DRAFT_414978,-,-,Unknown,-,DUF221-domain-containing protein,protein-coding,-,-,-,DUF221-domain-containing protein,20210320,-
1150837,54348192,M421DRAFT_414979,M421DRAFT_414979,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348193,M421DRAFT_414981,M421DRAFT_414981,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348194,M421DRAFT_414984,M421DRAFT_414984,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348195,M421DRAFT_414986,M421DRAFT_414986,-,-,Unknown,-,dihydroxy-acid and 6-phosphogluconate dehydratase,protein-coding,-,-,-,dihydroxy-acid and 6-phosphogluconate dehydratase,20210320,-
1150837,54348196,M421DRAFT_414989,M421DRAFT_414989,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348197,M421DRAFT_414990,M421DRAFT_414990,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348198,M421DRAFT_414991,M421DRAFT_414991,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348199,M421DRAFT_414993,M421DRAFT_414993,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348200,M421DRAFT_414995,M421DRAFT_414995,-,-,Unknown,-,phosphopantothenate-cysteine ligase,protein-coding,-,-,-,phosphopantothenate-cysteine ligase,20210320,-
1150837,54348201,M421DRAFT_414996,M421DRAFT_414996,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348202,M421DRAFT_415004,M421DRAFT_415004,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348203,M421DRAFT_415009,M421DRAFT_415009,-,-,Unknown,-,37S ribosomal protein Rsm22,protein-coding,-,-,-,37S ribosomal protein Rsm22,20210320,-
1150837,54348204,M421DRAFT_415015,M421DRAFT_415015,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348205,M421DRAFT_415016,M421DRAFT_415016,-,-,Unknown,-,"DASH complex, subunit Spc19",protein-coding,-,-,-,"DASH complex, subunit Spc19",20210320,-
1150837,54348206,M421DRAFT_415017,M421DRAFT_415017,-,-,Unknown,-,epsilon subunit of F1F0-ATP synthase N-terminal domain-containing protein,protein-coding,-,-,-,epsilon subunit of F1F0-ATP synthase N-terminal domain-containing protein,20210320,-
1150837,54348207,M421DRAFT_415018,M421DRAFT_415018,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348208,M421DRAFT_415019,M421DRAFT_415019,-,-,Unknown,-,macro domain-like protein,protein-coding,-,-,-,macro domain-like protein,20210320,-
1150837,54348209,M421DRAFT_415026,M421DRAFT_415026,-,-,Unknown,-,mRNA triphosphatase CET1,protein-coding,-,-,-,mRNA triphosphatase CET1,20210320,-
1150837,54348210,M421DRAFT_415027,M421DRAFT_415027,-,-,Unknown,-,26S proteasome regulatory subunit rpn2,protein-coding,-,-,-,26S proteasome regulatory subunit rpn2,20210320,-
1150837,54348211,M421DRAFT_415029,M421DRAFT_415029,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210320,-
1150837,54348212,M421DRAFT_415034,M421DRAFT_415034,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210320,-
1150837,54348213,M421DRAFT_415035,M421DRAFT_415035,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348214,M421DRAFT_415039,M421DRAFT_415039,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348215,M421DRAFT_415041,M421DRAFT_415041,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20210320,-
1150837,54348216,M421DRAFT_415042,M421DRAFT_415042,-,-,Unknown,-,ABC1-domain-containing protein,protein-coding,-,-,-,ABC1-domain-containing protein,20210320,-
1150837,54348217,M421DRAFT_415044,M421DRAFT_415044,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348218,M421DRAFT_415046,M421DRAFT_415046,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348219,M421DRAFT_415047,M421DRAFT_415047,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348220,M421DRAFT_415048,M421DRAFT_415048,-,-,Unknown,-,ThrRS/AlaRS common domain-containing protein,protein-coding,-,-,-,ThrRS/AlaRS common domain-containing protein,20210320,-
1150837,54348221,M421DRAFT_415050,M421DRAFT_415050,-,-,Unknown,-,oxidoreductase,protein-coding,-,-,-,oxidoreductase,20210320,-
1150837,54348222,M421DRAFT_415051,M421DRAFT_415051,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348223,M421DRAFT_415053,M421DRAFT_415053,-,-,Unknown,-,class I glutamine amidotransferase-like protein,protein-coding,-,-,-,class I glutamine amidotransferase-like protein,20210320,-
1150837,54348224,M421DRAFT_415062,M421DRAFT_415062,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348225,M421DRAFT_415068,M421DRAFT_415068,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348226,M421DRAFT_415073,M421DRAFT_415073,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348227,M421DRAFT_415076,M421DRAFT_415076,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348228,M421DRAFT_415081,M421DRAFT_415081,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20210320,-
1150837,54348229,M421DRAFT_415082,M421DRAFT_415082,-,-,Unknown,-,glutathione S-transferase kappa 1,protein-coding,-,-,-,glutathione S-transferase kappa 1,20210320,-
1150837,54348230,M421DRAFT_415085,M421DRAFT_415085,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348231,M421DRAFT_415086,M421DRAFT_415086,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348232,M421DRAFT_415089,M421DRAFT_415089,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348233,M421DRAFT_415094,M421DRAFT_415094,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348234,M421DRAFT_415095,M421DRAFT_415095,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348235,M421DRAFT_415097,M421DRAFT_415097,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348236,M421DRAFT_415100,M421DRAFT_415100,-,-,Unknown,-,acyl-CoA dehydrogenase NM domain-like protein,protein-coding,-,-,-,acyl-CoA dehydrogenase NM domain-like protein,20210320,-
1150837,54348237,M421DRAFT_415101,M421DRAFT_415101,-,-,Unknown,-,amidohydrolase,protein-coding,-,-,-,amidohydrolase,20210320,-
1150837,54348238,M421DRAFT_415103,M421DRAFT_415103,-,-,Unknown,-,glycoside hydrolase family 105 protein,protein-coding,-,-,-,glycoside hydrolase family 105 protein,20210320,-
1150837,54348239,M421DRAFT_415105,M421DRAFT_415105,-,-,Unknown,-,DNA mismatch repair protein Msh6,protein-coding,-,-,-,DNA mismatch repair protein Msh6,20210320,-
1150837,54348240,M421DRAFT_415106,M421DRAFT_415106,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348241,M421DRAFT_415107,M421DRAFT_415107,-,-,Unknown,-,glycoside hydrolase family 3 protein,protein-coding,-,-,-,glycoside hydrolase family 3 protein,20210320,-
1150837,54348242,M421DRAFT_415108,M421DRAFT_415108,-,-,Unknown,-,DnaJ-domain-containing protein,protein-coding,-,-,-,DnaJ-domain-containing protein,20210320,-
1150837,54348243,M421DRAFT_415109,M421DRAFT_415109,-,-,Unknown,-,eukaryotic translation initiation factor 4E-1,protein-coding,-,-,-,eukaryotic translation initiation factor 4E-1,20210320,-
1150837,54348244,M421DRAFT_415110,M421DRAFT_415110,-,-,Unknown,-,farnesyl-diphosphate farnesyltransferase,protein-coding,-,-,-,farnesyl-diphosphate farnesyltransferase,20210320,-
1150837,54348245,M421DRAFT_415111,M421DRAFT_415111,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348246,M421DRAFT_415114,M421DRAFT_415114,-,-,Unknown,-,RmlC-like cupin,protein-coding,-,-,-,RmlC-like cupin,20210320,-
1150837,54348247,M421DRAFT_415115,M421DRAFT_415115,-,-,Unknown,-,acyl-CoA dehydrogenase NM domain-like protein,protein-coding,-,-,-,acyl-CoA dehydrogenase NM domain-like protein,20210320,-
1150837,54348248,M421DRAFT_415116,M421DRAFT_415116,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348249,M421DRAFT_415118,M421DRAFT_415118,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348250,M421DRAFT_415125,M421DRAFT_415125,-,-,Unknown,-,"cyclohexanone 1,2-monooxygenase",protein-coding,-,-,-,"cyclohexanone 1,2-monooxygenase",20210320,-
1150837,54348251,M421DRAFT_415126,M421DRAFT_415126,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348252,M421DRAFT_415127,M421DRAFT_415127,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348253,M421DRAFT_415129,M421DRAFT_415129,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54348254,M421DRAFT_415133,M421DRAFT_415133,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348255,M421DRAFT_415140,M421DRAFT_415140,-,-,Unknown,-,nicotinate phosphoribosyltransferase,protein-coding,-,-,-,nicotinate phosphoribosyltransferase,20210320,-
1150837,54348256,M421DRAFT_415141,M421DRAFT_415141,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348257,M421DRAFT_415143,M421DRAFT_415143,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348258,M421DRAFT_415146,M421DRAFT_415146,-,-,Unknown,-,S-adenosyl-L-methionine-dependent methyltransferase,protein-coding,-,-,-,S-adenosyl-L-methionine-dependent methyltransferase,20210320,-
1150837,54348259,M421DRAFT_415153,M421DRAFT_415153,-,-,Unknown,-,kinesin-domain-containing protein,protein-coding,-,-,-,kinesin-domain-containing protein,20210320,-
1150837,54348260,M421DRAFT_415156,M421DRAFT_415156,-,-,Unknown,-,isoleucyl-tRNA synthetase,protein-coding,-,-,-,isoleucyl-tRNA synthetase,20210320,-
1150837,54348261,M421DRAFT_415163,M421DRAFT_415163,-,-,Unknown,-,DNA primase large subunit,protein-coding,-,-,-,DNA primase large subunit,20210320,-
1150837,54348262,M421DRAFT_415165,M421DRAFT_415165,-,-,Unknown,-,4-nitrophenylphosphatase,protein-coding,-,-,-,4-nitrophenylphosphatase,20210320,-
1150837,54348263,M421DRAFT_415166,M421DRAFT_415166,-,-,Unknown,-,aspartyl aminopeptidase,protein-coding,-,-,-,aspartyl aminopeptidase,20210320,-
1150837,54348264,M421DRAFT_415172,M421DRAFT_415172,-,-,Unknown,-,multicopper oxidase,protein-coding,-,-,-,multicopper oxidase,20210320,-
1150837,54348265,M421DRAFT_415181,M421DRAFT_415181,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348266,M421DRAFT_415183,M421DRAFT_415183,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54348267,M421DRAFT_415184,M421DRAFT_415184,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
