#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1434118,24869519,MSSAC_RS00005,MSSAC_RS00005,MSSAC_0001,-,-,-,ORC1-type DNA replication protein,protein-coding,-,-,-,ORC1-type DNA replication protein,20201210,-
1434118,24870729,MSSAC_RS06055,MSSAC_RS06055,MSSAC_1140,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870730,MSSAC_RS06060,MSSAC_RS06060,MSSAC_1141,-,-,-,cyclase family protein,protein-coding,-,-,-,cyclase family protein,20201210,-
1434118,24870731,MSSAC_RS06065,MSSAC_RS06065,-,-,-,-,4Fe-4S binding protein,protein-coding,-,-,-,4Fe-4S binding protein,20201210,-
1434118,24870732,MSSAC_RS06070,MSSAC_RS06070,MSSAC_1143,-,-,-,radical SAM protein,protein-coding,-,-,-,radical SAM protein,20201210,-
1434118,24870733,MSSAC_RS06075,MSSAC_RS06075,MSSAC_1144,-,-,-,metal-dependent hydrolase,protein-coding,-,-,-,metal-dependent hydrolase,20201210,-
1434118,24870734,MSSAC_RS06080,MSSAC_RS06080,MSSAC_1145,-,-,-,acyltransferase,protein-coding,-,-,-,acyltransferase,20201210,-
1434118,24870735,MSSAC_RS06085,MSSAC_RS06085,MSSAC_1146,-,-,-,DUF362 domain-containing protein,protein-coding,-,-,-,DUF362 domain-containing protein,20201210,-
1434118,24870736,nadE,MSSAC_RS06090,MSSAC_1147,-,-,-,NAD(+) synthase,protein-coding,-,-,-,NAD(+) synthase,20201210,-
1434118,24870737,MSSAC_RS06095,MSSAC_RS06095,MSSAC_1148,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870738,MSSAC_RS06100,MSSAC_RS06100,MSSAC_1149,-,-,-,acyl--CoA ligase,protein-coding,-,-,-,acyl--CoA ligase,20201210,-
1434118,24870739,MSSAC_RS06105,MSSAC_RS06105,MSSAC_1150,-,-,-,acyl carrier protein,protein-coding,-,-,-,acyl carrier protein,20201210,-
1434118,24870740,MSSAC_RS06110,MSSAC_RS06110,MSSAC_1151,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870741,MSSAC_RS06115,MSSAC_RS06115,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870744,MSSAC_RS06130,MSSAC_RS06130,MSSAC_1154,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24870746,MSSAC_RS06140,MSSAC_RS06140,MSSAC_1155,-,-,-,transposase,protein-coding,-,-,-,transposase,20201210,-
1434118,24870748,MSSAC_RS06150,MSSAC_RS06150,MSSAC_1157,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24870749,MSSAC_RS06155,MSSAC_RS06155,MSSAC_1159,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24870750,ltrA,MSSAC_RS06160,MSSAC_1160,-,-,-,group II intron reverse transcriptase/maturase,protein-coding,-,-,-,group II intron reverse transcriptase/maturase,20201210,-
1434118,24870751,MSSAC_RS06165,MSSAC_RS06165,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24870752,MSSAC_RS06170,MSSAC_RS06170,MSSAC_1163,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24870753,MSSAC_RS06175,MSSAC_RS06175,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24870754,MSSAC_RS06180,MSSAC_RS06180,MSSAC_1167,-,-,-,MarR family transcriptional regulator,protein-coding,-,-,-,MarR family transcriptional regulator,20201210,-
1434118,24870755,cfbA,MSSAC_RS06185,MSSAC_1168,-,-,-,sirohydrochlorin nickelochelatase,protein-coding,-,-,-,sirohydrochlorin nickelochelatase,20201210,-
1434118,24870756,MSSAC_RS06190,MSSAC_RS06190,MSSAC_1169,-,-,-,P-loop NTPase,protein-coding,-,-,-,P-loop NTPase,20201210,-
1434118,24870757,MSSAC_RS06195,MSSAC_RS06195,MSSAC_1170,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,ABC transporter substrate-binding protein,20201210,-
1434118,24870758,MSSAC_RS06200,MSSAC_RS06200,MSSAC_1171,-,-,-,methyltransferase,protein-coding,-,-,-,methyltransferase,20201210,-
1434118,24870759,MSSAC_RS06205,MSSAC_RS06205,MSSAC_1172,-,-,-,iron ABC transporter permease,protein-coding,-,-,-,iron ABC transporter permease,20201210,-
1434118,24870760,MSSAC_RS06210,MSSAC_RS06210,MSSAC_1173,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20201210,-
1434118,24870761,MSSAC_RS06215,MSSAC_RS06215,MSSAC_1174,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,ABC transporter substrate-binding protein,20201210,-
1434118,24870762,MSSAC_RS06220,MSSAC_RS06220,MSSAC_1175,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20201210,-
1434118,24870763,MSSAC_RS06225,MSSAC_RS06225,MSSAC_1176,-,-,-,iron ABC transporter permease,protein-coding,-,-,-,iron ABC transporter permease,20201210,-
1434118,24870764,MSSAC_RS06230,MSSAC_RS06230,MSSAC_1177,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20201210,-
1434118,24870765,MSSAC_RS06235,MSSAC_RS06235,MSSAC_1178,-,-,-,IS1634 family transposase,protein-coding,-,-,-,IS1634 family transposase,20201210,-
1434118,24870766,MSSAC_RS06240,MSSAC_RS06240,MSSAC_1179,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870767,MSSAC_RS06245,MSSAC_RS06245,MSSAC_1180,-,-,-,PepSY domain-containing protein,protein-coding,-,-,-,PepSY domain-containing protein,20201210,-
1434118,24870768,MSSAC_RS06250,MSSAC_RS06250,MSSAC_1181,-,-,-,EamA family transporter,protein-coding,-,-,-,EamA family transporter,20201210,-
1434118,24870769,MSSAC_RS06255,MSSAC_RS06255,MSSAC_1182,-,-,-,AMP phosphorylase,protein-coding,-,-,-,AMP phosphorylase,20201210,-
1434118,24870770,MSSAC_RS06260,MSSAC_RS06260,MSSAC_1183,-,-,-,tRNA (cytidine(56)-2'-O)-methyltransferase,protein-coding,-,-,-,tRNA (cytidine(56)-2'-O)-methyltransferase,20201210,-
1434118,24870771,MSSAC_RS06265,MSSAC_RS06265,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870772,MSSAC_RS06270,MSSAC_RS06270,MSSAC_1184,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870773,MSSAC_RS06275,MSSAC_RS06275,MSSAC_1185,-,-,-,shikimate kinase,protein-coding,-,-,-,shikimate kinase,20201210,-
1434118,24870775,MSSAC_RS06285,MSSAC_RS06285,MSSAC_1187,-,-,-,ACT domain-containing protein,protein-coding,-,-,-,ACT domain-containing protein,20201210,-
1434118,24870776,MSSAC_RS06290,MSSAC_RS06290,MSSAC_1188,-,-,-,PFL family protein,protein-coding,-,-,-,PFL family protein,20201210,-
1434118,24870777,MSSAC_RS06295,MSSAC_RS06295,MSSAC_1189,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870778,MSSAC_RS06300,MSSAC_RS06300,MSSAC_1190,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870779,MSSAC_RS06305,MSSAC_RS06305,MSSAC_1191,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870780,MSSAC_RS06310,MSSAC_RS06310,MSSAC_1192,-,-,-,IS66 family transposase,protein-coding,-,-,-,IS66 family transposase,20201210,-
1434118,24870781,MSSAC_RS06315,MSSAC_RS06315,MSSAC_1194,-,-,-,phosphoribosyltransferase,protein-coding,-,-,-,phosphoribosyltransferase,20210605,-
1434118,24870782,MSSAC_RS06320,MSSAC_RS06320,MSSAC_1195,-,-,-,metallophosphoesterase,protein-coding,-,-,-,metallophosphoesterase,20201210,-
1434118,24870783,MSSAC_RS06325,MSSAC_RS06325,MSSAC_1196,-,-,-,VWA domain-containing protein,protein-coding,-,-,-,VWA domain-containing protein,20201210,-
1434118,24870784,MSSAC_RS06330,MSSAC_RS06330,MSSAC_1197,-,-,-,BatA domain-containing protein,protein-coding,-,-,-,BatA domain-containing protein,20210424,-
1434118,24870785,MSSAC_RS06335,MSSAC_RS06335,MSSAC_1198,-,-,-,DUF58 domain-containing protein,protein-coding,-,-,-,DUF58 domain-containing protein,20201210,-
1434118,24870786,MSSAC_RS06340,MSSAC_RS06340,MSSAC_1199,-,-,-,MoxR family ATPase,protein-coding,-,-,-,MoxR family ATPase,20201210,-
1434118,24870787,MSSAC_RS06345,MSSAC_RS06345,MSSAC_1200,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870789,MSSAC_RS06355,MSSAC_RS06355,MSSAC_1201,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870790,MSSAC_RS06360,MSSAC_RS06360,MSSAC_1202,-,-,-,carboxymuconolactone decarboxylase family protein,protein-coding,-,-,-,carboxymuconolactone decarboxylase family protein,20201210,-
1434118,24870791,MSSAC_RS06365,MSSAC_RS06365,MSSAC_1203,-,-,-,TrmB family transcriptional regulator,protein-coding,-,-,-,TrmB family transcriptional regulator,20201210,-
1434118,24870792,MSSAC_RS06370,MSSAC_RS06370,MSSAC_1204,-,-,-,gamma carbonic anhydrase family protein,protein-coding,-,-,-,gamma carbonic anhydrase family protein,20201210,-
1434118,24870793,MSSAC_RS06375,MSSAC_RS06375,MSSAC_1205,-,-,-,GyrI-like domain-containing protein,protein-coding,-,-,-,GyrI-like domain-containing protein,20210605,-
1434118,24870794,MSSAC_RS06380,MSSAC_RS06380,MSSAC_1207,-,-,-,cupin domain-containing protein,protein-coding,-,-,-,cupin domain-containing protein,20201210,-
1434118,24870795,MSSAC_RS06385,MSSAC_RS06385,MSSAC_1208,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20201210,-
1434118,24870796,MSSAC_RS06390,MSSAC_RS06390,MSSAC_1209,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20201210,-
1434118,24870797,MSSAC_RS06395,MSSAC_RS06395,MSSAC_1210,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20201210,-
1434118,24870798,MSSAC_RS06400,MSSAC_RS06400,MSSAC_1211,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20201210,-
1434118,24870799,MSSAC_RS06405,MSSAC_RS06405,MSSAC_1212,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,ABC transporter substrate-binding protein,20201210,-
1434118,24870800,MSSAC_RS06410,MSSAC_RS06410,MSSAC_1213,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20201210,-
1434118,24870801,MSSAC_RS06415,MSSAC_RS06415,MSSAC_1214,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20201210,-
1434118,24870802,MSSAC_RS06420,MSSAC_RS06420,MSSAC_1215,-,-,-,iron ABC transporter permease,protein-coding,-,-,-,iron ABC transporter permease,20201210,-
1434118,24870803,MSSAC_RS06425,MSSAC_RS06425,MSSAC_1217,-,-,-,iron ABC transporter substrate-binding protein,protein-coding,-,-,-,iron ABC transporter substrate-binding protein,20201210,-
1434118,24870804,MSSAC_RS06430,MSSAC_RS06430,MSSAC_1218,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870805,MSSAC_RS06435,MSSAC_RS06435,MSSAC_1219,-,-,-,acyltransferase,protein-coding,-,-,-,acyltransferase,20201210,-
1434118,24870806,MSSAC_RS06440,MSSAC_RS06440,MSSAC_1220,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870808,MSSAC_RS06450,MSSAC_RS06450,MSSAC_1221,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870809,MSSAC_RS06455,MSSAC_RS06455,MSSAC_1222,-,-,-,transglutaminase domain-containing protein,protein-coding,-,-,-,transglutaminase domain-containing protein,20201210,-
1434118,24870810,MSSAC_RS06460,MSSAC_RS06460,MSSAC_1223,-,-,-,DUF2892 domain-containing protein,protein-coding,-,-,-,DUF2892 domain-containing protein,20201210,-
1434118,24870811,MSSAC_RS06465,MSSAC_RS06465,MSSAC_1224,-,-,-,cation-translocating P-type ATPase,protein-coding,-,-,-,cation-translocating P-type ATPase,20201210,-
1434118,24870812,cfbA,MSSAC_RS06470,MSSAC_1225,-,-,-,sirohydrochlorin nickelochelatase,protein-coding,-,-,-,sirohydrochlorin nickelochelatase,20201210,-
1434118,24870813,cfbE,MSSAC_RS06475,MSSAC_1226,-,-,-,coenzyme F430 synthase,protein-coding,-,-,-,coenzyme F430 synthase,20201210,-
1434118,24870814,cfbD,MSSAC_RS06480,MSSAC_1227,-,-,-,"Ni-sirohydrochlorin a,c-diamide reductive cyclase catalytic subunit",protein-coding,-,-,-,"Ni-sirohydrochlorin a,c-diamide reductive cyclase catalytic subunit",20201210,-
1434118,24870815,cfbC,MSSAC_RS06485,MSSAC_1228,-,-,-,"Ni-sirohydrochlorin a,c-diamide reductive cyclase ATP-dependent reductase subunit",protein-coding,-,-,-,"Ni-sirohydrochlorin a,c-diamide reductive cyclase ATP-dependent reductase subunit",20201210,-
1434118,24870816,cfbB,MSSAC_RS06490,MSSAC_1229,-,-,-,"Ni-sirohydrochlorin a,c-diamide synthase",protein-coding,-,-,-,"Ni-sirohydrochlorin a,c-diamide synthase",20201210,-
1434118,24870818,endA,MSSAC_RS06500,MSSAC_1231,-,-,-,tRNA-intron lyase,protein-coding,-,-,-,tRNA-intron lyase,20201210,-
1434118,24870819,MSSAC_RS06505,MSSAC_RS06505,MSSAC_1232,-,-,-,DUF2209 family protein,protein-coding,-,-,-,DUF2209 family protein,20201210,-
1434118,24870820,hflX,MSSAC_RS06510,MSSAC_1233,-,-,-,GTPase HflX,protein-coding,-,-,-,GTPase HflX,20210417,-
1434118,24870821,MSSAC_RS06515,MSSAC_RS06515,MSSAC_1234,-,-,-,PHP domain-containing protein,protein-coding,-,-,-,PHP domain-containing protein,20201210,-
1434118,24870822,MSSAC_RS06520,MSSAC_RS06520,MSSAC_1235,-,-,-,SRPBCC domain-containing protein,protein-coding,-,-,-,SRPBCC domain-containing protein,20201210,-
1434118,24870823,MSSAC_RS06525,MSSAC_RS06525,MSSAC_1236,-,-,-,non-histone chromosomal MC1 family protein,protein-coding,-,-,-,non-histone chromosomal MC1 family protein,20201210,-
1434118,24870824,MSSAC_RS06530,MSSAC_RS06530,MSSAC_1237,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870826,MSSAC_RS06540,MSSAC_RS06540,MSSAC_1239,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20201210,-
1434118,24870827,MSSAC_RS06545,MSSAC_RS06545,MSSAC_1240,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870828,MSSAC_RS06550,MSSAC_RS06550,MSSAC_1241,-,-,-,amidotransferase,protein-coding,-,-,-,amidotransferase,20201210,-
1434118,24870829,glpX,MSSAC_RS06555,MSSAC_1242,-,-,-,class II fructose-bisphosphatase,protein-coding,-,-,-,class II fructose-bisphosphatase,20201210,-
1434118,24870830,MSSAC_RS06560,MSSAC_RS06560,MSSAC_1243,-,-,-,tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase,protein-coding,-,-,-,tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase,20201210,-
1434118,24870831,MSSAC_RS06565,MSSAC_RS06565,MSSAC_1244,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870832,MSSAC_RS06570,MSSAC_RS06570,MSSAC_1245,-,-,-,sarcinarray family MAST domain-containing protein,protein-coding,-,-,-,sarcinarray family MAST domain-containing protein,20201210,-
1434118,24870833,MSSAC_RS06575,MSSAC_RS06575,MSSAC_1246,-,-,-,sarcinarray family MAST domain-containing protein,protein-coding,-,-,-,sarcinarray family MAST domain-containing protein,20201210,-
1434118,24870834,MSSAC_RS06580,MSSAC_RS06580,MSSAC_1247,-,-,-,sarcinarray family MAST domain-containing protein,protein-coding,-,-,-,sarcinarray family MAST domain-containing protein,20201210,-
1434118,24870835,MSSAC_RS06585,MSSAC_RS06585,MSSAC_1248,-,-,-,rubrerythrin family protein,protein-coding,-,-,-,rubrerythrin family protein,20201210,-
1434118,24870836,mcrC,MSSAC_RS06590,MSSAC_1249,-,-,-,5-methylcytosine-specific restriction endonuclease system specificity protein McrC,protein-coding,-,-,-,5-methylcytosine-specific restriction endonuclease system specificity protein McrC,20201210,-
1434118,24870837,MSSAC_RS06595,MSSAC_RS06595,MSSAC_1250,-,-,-,EVE domain-containing protein,protein-coding,-,-,-,EVE domain-containing protein,20201210,-
1434118,24870838,MSSAC_RS06600,MSSAC_RS06600,MSSAC_1251,-,-,-,CPBP family intramembrane metalloprotease,protein-coding,-,-,-,CPBP family intramembrane metalloprotease,20201210,-
1434118,24870839,MSSAC_RS06605,MSSAC_RS06605,MSSAC_1252,-,-,-,exonuclease SbcCD subunit D,protein-coding,-,-,-,exonuclease SbcCD subunit D,20201210,-
1434118,24870840,MSSAC_RS06610,MSSAC_RS06610,MSSAC_1253,-,-,-,DNA double-strand break repair ATPase Rad50,protein-coding,-,-,-,DNA double-strand break repair ATPase Rad50,20201210,-
1434118,24870841,MSSAC_RS06615,MSSAC_RS06615,MSSAC_1254,-,-,-,TPD domain-containing protein,protein-coding,-,-,-,TPD domain-containing protein,20201210,-
1434118,24870842,MSSAC_RS06620,MSSAC_RS06620,MSSAC_1255,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870844,MSSAC_RS06630,MSSAC_RS06630,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870845,MSSAC_RS06635,MSSAC_RS06635,MSSAC_1256,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870846,MSSAC_RS06640,MSSAC_RS06640,MSSAC_1257,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870847,MSSAC_RS06645,MSSAC_RS06645,MSSAC_1258,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870850,MSSAC_RS06660,MSSAC_RS06660,MSSAC_1261,-,-,-,ribose-phosphate diphosphokinase,protein-coding,-,-,-,ribose-phosphate diphosphokinase,20201210,-
1434118,24870851,moaC,MSSAC_RS06665,MSSAC_1262,-,-,-,cyclic pyranopterin monophosphate synthase MoaC,protein-coding,-,-,-,cyclic pyranopterin monophosphate synthase MoaC,20201210,-
1434118,24870852,MSSAC_RS06670,MSSAC_RS06670,MSSAC_1263,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870853,MSSAC_RS06675,MSSAC_RS06675,MSSAC_1264,-,-,-,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,protein-coding,-,-,-,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,20201210,-
1434118,24870854,MSSAC_RS06680,MSSAC_RS06680,MSSAC_1265,-,-,-,NAD-binding protein,protein-coding,-,-,-,NAD-binding protein,20201210,-
1434118,24870855,MSSAC_RS06685,MSSAC_RS06685,MSSAC_1266,-,-,-,"oligosaccharyl transferase, archaeosortase A system-associated",protein-coding,-,-,-,"oligosaccharyl transferase, archaeosortase A system-associated",20201210,-
1434118,24870856,MSSAC_RS06690,MSSAC_RS06690,MSSAC_1267,-,-,-,glycosyltransferase family 2 protein,protein-coding,-,-,-,glycosyltransferase family 2 protein,20201210,-
1434118,24870857,MSSAC_RS06695,MSSAC_RS06695,MSSAC_1268,-,-,-,flippase-like domain-containing protein,protein-coding,-,-,-,flippase-like domain-containing protein,20201210,-
1434118,24870858,MSSAC_RS06700,MSSAC_RS06700,MSSAC_1269,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870861,MSSAC_RS06715,MSSAC_RS06715,MSSAC_1272,-,-,-,MATE family efflux transporter,protein-coding,-,-,-,MATE family efflux transporter,20201210,-
1434118,24870862,MSSAC_RS06720,MSSAC_RS06720,MSSAC_1273,-,-,-,cache domain-containing protein,protein-coding,-,-,-,cache domain-containing protein,20210605,-
1434118,24870863,MSSAC_RS06725,MSSAC_RS06725,MSSAC_1274,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870864,MSSAC_RS06730,MSSAC_RS06730,MSSAC_1275,-,-,-,radical SAM protein,protein-coding,-,-,-,radical SAM protein,20201210,-
1434118,24870865,MSSAC_RS06735,MSSAC_RS06735,MSSAC_1276,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870866,MSSAC_RS06740,MSSAC_RS06740,MSSAC_1277,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870867,MSSAC_RS06745,MSSAC_RS06745,MSSAC_1278,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24870868,MSSAC_RS06750,MSSAC_RS06750,MSSAC_1279,-,-,-,PGF-pre-PGF domain-containing protein,protein-coding,-,-,-,PGF-pre-PGF domain-containing protein,20210605,-
1434118,24870869,MSSAC_RS06755,MSSAC_RS06755,MSSAC_1280,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24870870,ltrA,MSSAC_RS06760,MSSAC_1281,-,-,-,group II intron reverse transcriptase/maturase,protein-coding,-,-,-,group II intron reverse transcriptase/maturase,20201210,-
1434118,24870871,MSSAC_RS06765,MSSAC_RS06765,MSSAC_1282,-,-,-,MATE family efflux transporter,protein-coding,-,-,-,MATE family efflux transporter,20201210,-
1434118,24870872,MSSAC_RS06770,MSSAC_RS06770,MSSAC_1284,-,-,-,KUP/HAK/KT family potassium transporter,protein-coding,-,-,-,KUP/HAK/KT family potassium transporter,20201210,-
1434118,24870873,MSSAC_RS06775,MSSAC_RS06775,MSSAC_1286,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870874,MSSAC_RS06780,MSSAC_RS06780,MSSAC_1287,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870875,MSSAC_RS06785,MSSAC_RS06785,MSSAC_1288,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870876,MSSAC_RS06790,MSSAC_RS06790,MSSAC_1289,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20201210,-
1434118,24870877,MSSAC_RS06795,MSSAC_RS06795,MSSAC_1291,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24870878,MSSAC_RS06800,MSSAC_RS06800,MSSAC_1292,-,-,-,transposase,protein-coding,-,-,-,transposase,20201210,-
1434118,24870879,MSSAC_RS06805,MSSAC_RS06805,MSSAC_1293,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24870880,MSSAC_RS06810,MSSAC_RS06810,MSSAC_1295,-,-,-,IS110 family transposase,protein-coding,-,-,-,IS110 family transposase,20201210,-
1434118,24870881,MSSAC_RS06815,MSSAC_RS06815,MSSAC_1296,-,-,-,DUF1670 domain-containing protein,protein-coding,-,-,-,DUF1670 domain-containing protein,20201210,-
1434118,24870882,MSSAC_RS06820,MSSAC_RS06820,MSSAC_1297,-,-,-,DUF1670 domain-containing protein,protein-coding,-,-,-,DUF1670 domain-containing protein,20201210,-
1434118,24870883,MSSAC_RS06825,MSSAC_RS06825,MSSAC_1298,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
