#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
2565781,42364381,LC1Nh_RS00005,LC1Nh_RS00005,LC1Nh_0001,-,-,-,ORC1-type DNA replication protein,protein-coding,-,-,-,ORC1-type DNA replication protein,20191110,-
2565781,42365173,LC1Nh_RS03965,LC1Nh_RS03965,LC1Nh_0784,-,-,-,ATP-grasp domain-containing protein,protein-coding,-,-,-,ATP-grasp domain-containing protein,20200926,-
2565781,42365174,LC1Nh_RS03970,LC1Nh_RS03970,LC1Nh_0785,-,-,-,ATP-grasp domain-containing protein,protein-coding,-,-,-,ATP-grasp domain-containing protein,20200926,-
2565781,42365175,LC1Nh_RS03975,LC1Nh_RS03975,LC1Nh_0786,-,-,-,ATP-grasp domain-containing protein,protein-coding,-,-,-,ATP-grasp domain-containing protein,20200926,-
2565781,42365176,LC1Nh_RS03980,LC1Nh_RS03980,LC1Nh_0787,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365177,LC1Nh_RS03985,LC1Nh_RS03985,LC1Nh_0788,-,-,-,mechanosensitive ion channel,protein-coding,-,-,-,mechanosensitive ion channel,20200926,-
2565781,42365178,LC1Nh_RS03990,LC1Nh_RS03990,LC1Nh_0789,-,-,-,translation initiation factor IF-2 subunit gamma,protein-coding,-,-,-,translation initiation factor IF-2 subunit gamma,20200926,-
2565781,42365179,LC1Nh_RS03995,LC1Nh_RS03995,LC1Nh_0790,-,-,-,30S ribosomal protein S6e,protein-coding,-,-,-,30S ribosomal protein S6e,20191110,-
2565781,42365180,LC1Nh_RS04000,LC1Nh_RS04000,LC1Nh_0791,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365181,LC1Nh_RS04005,LC1Nh_RS04005,LC1Nh_0792,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365182,LC1Nh_RS04010,LC1Nh_RS04010,LC1Nh_0793,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365183,LC1Nh_RS04015,LC1Nh_RS04015,LC1Nh_0794,-,-,-,deoxyribodipyrimidine photo-lyase,protein-coding,-,-,-,deoxyribodipyrimidine photo-lyase,20200926,-
2565781,42365184,LC1Nh_RS04020,LC1Nh_RS04020,LC1Nh_0795,-,-,-,family 1 glycosylhydrolase,protein-coding,-,-,-,family 1 glycosylhydrolase,20200926,-
2565781,42365185,LC1Nh_RS04025,LC1Nh_RS04025,LC1Nh_0796,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20191110,-
2565781,42365186,LC1Nh_RS04030,LC1Nh_RS04030,LC1Nh_0797,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365187,LC1Nh_RS04035,LC1Nh_RS04035,LC1Nh_0798,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365188,LC1Nh_RS04040,LC1Nh_RS04040,LC1Nh_0799,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365189,LC1Nh_RS04045,LC1Nh_RS04045,LC1Nh_0800,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365190,LC1Nh_RS04050,LC1Nh_RS04050,LC1Nh_0801,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365191,LC1Nh_RS04055,LC1Nh_RS04055,LC1Nh_0802,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20200926,-
2565781,42365192,LC1Nh_RS04060,LC1Nh_RS04060,LC1Nh_0803,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365193,LC1Nh_RS04065,LC1Nh_RS04065,LC1Nh_0804,-,-,-,DUF58 domain-containing protein,protein-coding,-,-,-,DUF58 domain-containing protein,20200926,-
2565781,42365194,LC1Nh_RS04070,LC1Nh_RS04070,LC1Nh_0805,-,-,-,AAA domain-containing protein,protein-coding,-,-,-,AAA domain-containing protein,20200926,-
2565781,42365195,LC1Nh_RS04075,LC1Nh_RS04075,LC1Nh_0806,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365196,LC1Nh_RS04080,LC1Nh_RS04080,LC1Nh_0807,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365197,LC1Nh_RS04085,LC1Nh_RS04085,LC1Nh_0808,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365198,LC1Nh_RS04090,LC1Nh_RS04090,LC1Nh_0809,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365199,LC1Nh_RS04095,LC1Nh_RS04095,LC1Nh_0810,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365200,LC1Nh_RS04100,LC1Nh_RS04100,LC1Nh_0811,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365201,LC1Nh_RS04105,LC1Nh_RS04105,LC1Nh_0812,-,-,-,NUDIX domain-containing protein,protein-coding,-,-,-,NUDIX domain-containing protein,20200926,-
2565781,42365202,LC1Nh_RS04110,LC1Nh_RS04110,LC1Nh_0813,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365203,LC1Nh_RS04115,LC1Nh_RS04115,LC1Nh_0814,-,-,-,thioredoxin domain-containing protein,protein-coding,-,-,-,thioredoxin domain-containing protein,20200926,-
2565781,42365204,LC1Nh_RS04120,LC1Nh_RS04120,LC1Nh_0815,-,-,-,transcriptional regulator,protein-coding,-,-,-,transcriptional regulator,20200926,-
2565781,42365205,LC1Nh_RS04125,LC1Nh_RS04125,LC1Nh_0816,-,-,-,OsmC family peroxiredoxin,protein-coding,-,-,-,OsmC family peroxiredoxin,20200926,-
2565781,42365206,LC1Nh_RS04130,LC1Nh_RS04130,LC1Nh_0817,-,-,-,DUF2892 domain-containing protein,protein-coding,-,-,-,DUF2892 domain-containing protein,20200926,-
2565781,42365207,LC1Nh_RS04135,LC1Nh_RS04135,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365208,LC1Nh_RS04140,LC1Nh_RS04140,LC1Nh_0819,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365209,LC1Nh_RS04145,LC1Nh_RS04145,LC1Nh_0820,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365210,LC1Nh_RS04150,LC1Nh_RS04150,LC1Nh_0821,-,-,-,ArsR family transcriptional regulator,protein-coding,-,-,-,ArsR family transcriptional regulator,20200926,-
2565781,42365211,LC1Nh_RS04155,LC1Nh_RS04155,LC1Nh_0822,-,-,-,amphi-Trp domain-containing protein,protein-coding,-,-,-,amphi-Trp domain-containing protein,20191110,-
2565781,42365212,LC1Nh_RS04160,LC1Nh_RS04160,LC1Nh_0823,-,-,-,DUF2892 domain-containing protein,protein-coding,-,-,-,DUF2892 domain-containing protein,20200926,-
2565781,42365213,LC1Nh_RS04165,LC1Nh_RS04165,LC1Nh_0824,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365214,LC1Nh_RS04170,LC1Nh_RS04170,LC1Nh_0825,-,-,-,MMPL family transporter,protein-coding,-,-,-,MMPL family transporter,20200926,-
2565781,42365215,LC1Nh_RS04175,LC1Nh_RS04175,LC1Nh_0826,-,-,-,MMPL family transporter,protein-coding,-,-,-,MMPL family transporter,20200926,-
2565781,42365216,LC1Nh_RS04180,LC1Nh_RS04180,LC1Nh_0827,-,-,-,ArsR family transcriptional regulator,protein-coding,-,-,-,ArsR family transcriptional regulator,20200926,-
2565781,42365217,LC1Nh_RS04185,LC1Nh_RS04185,LC1Nh_0828,-,-,-,glutaredoxin family protein,protein-coding,-,-,-,glutaredoxin family protein,20200926,-
2565781,42365218,LC1Nh_RS04190,LC1Nh_RS04190,LC1Nh_0829,-,-,-,V-type ATP synthase subunit D,protein-coding,-,-,-,V-type ATP synthase subunit D,20200926,-
2565781,42365219,LC1Nh_RS04195,LC1Nh_RS04195,LC1Nh_0830,-,-,-,V-type ATP synthase subunit B,protein-coding,-,-,-,V-type ATP synthase subunit B,20200926,-
2565781,42365220,LC1Nh_RS04200,LC1Nh_RS04200,LC1Nh_0831,-,-,-,V-type ATP synthase subunit A,protein-coding,-,-,-,V-type ATP synthase subunit A,20200926,-
2565781,42365221,LC1Nh_RS04205,LC1Nh_RS04205,LC1Nh_0832,-,-,-,V-type ATP synthase subunit F,protein-coding,-,-,-,V-type ATP synthase subunit F,20200926,-
2565781,42365222,LC1Nh_RS04210,LC1Nh_RS04210,LC1Nh_0833,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365223,LC1Nh_RS04215,LC1Nh_RS04215,LC1Nh_0834,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365224,LC1Nh_RS04220,LC1Nh_RS04220,LC1Nh_0835,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365225,LC1Nh_RS04225,LC1Nh_RS04225,LC1Nh_0836,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365226,ahaH,LC1Nh_RS04230,LC1Nh_0837,-,-,-,ATP synthase archaeal subunit H,protein-coding,-,-,-,ATP synthase archaeal subunit H,20191110,-
2565781,42365227,LC1Nh_RS04235,LC1Nh_RS04235,LC1Nh_0838,-,-,-,tRNA (guanine(10)-N(2))-dimethyltransferase,protein-coding,-,-,-,tRNA (guanine(10)-N(2))-dimethyltransferase,20200926,-
2565781,42365228,LC1Nh_RS04240,LC1Nh_RS04240,LC1Nh_0839,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365229,LC1Nh_RS04245,LC1Nh_RS04245,LC1Nh_0840,-,-,-,transcription initiation factor IIB,protein-coding,-,-,-,transcription initiation factor IIB,20200926,-
2565781,42365230,LC1Nh_RS04250,LC1Nh_RS04250,LC1Nh_0841,-,-,-,AI-2E family transporter,protein-coding,-,-,-,AI-2E family transporter,20200926,-
2565781,42365231,LC1Nh_RS04255,LC1Nh_RS04255,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365232,LC1Nh_RS04260,LC1Nh_RS04260,LC1Nh_0842,-,-,-,histone,protein-coding,-,-,-,histone,20191110,-
2565781,42365233,eif5A,LC1Nh_RS04265,LC1Nh_0843,-,-,-,translation initiation factor IF-5A,protein-coding,-,-,-,translation initiation factor IF-5A,20200926,-
2565781,42365234,cca,LC1Nh_RS04270,LC1Nh_0844,-,-,-,CCA tRNA nucleotidyltransferase,protein-coding,-,-,-,CCA tRNA nucleotidyltransferase,20200926,-
2565781,42365235,LC1Nh_RS04275,LC1Nh_RS04275,LC1Nh_0845,-,-,-,adenylate kinase,protein-coding,-,-,-,adenylate kinase,20200926,-
2565781,42365236,LC1Nh_RS04280,LC1Nh_RS04280,LC1Nh_0846,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365237,LC1Nh_RS04285,LC1Nh_RS04285,LC1Nh_0847,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365238,LC1Nh_RS04290,LC1Nh_RS04290,LC1Nh_0848,-,-,-,tRNA uridine(34) 5-carboxymethylaminomethyl modification radical SAM/GNAT enzyme Elp3,protein-coding,-,-,-,tRNA uridine(34) 5-carboxymethylaminomethyl modification radical SAM/GNAT enzyme Elp3,20200926,-
2565781,42365239,sppA,LC1Nh_RS04295,LC1Nh_0849,-,-,-,signal peptide peptidase SppA,protein-coding,-,-,-,signal peptide peptidase SppA,20200926,-
2565781,42365240,LC1Nh_RS04300,LC1Nh_RS04300,LC1Nh_0850,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365241,LC1Nh_RS04305,LC1Nh_RS04305,LC1Nh_0851,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365242,LC1Nh_RS04310,LC1Nh_RS04310,LC1Nh_0852,-,-,-,ATP-dependent DNA ligase,protein-coding,-,-,-,ATP-dependent DNA ligase,20191110,-
2565781,42365243,LC1Nh_RS04315,LC1Nh_RS04315,LC1Nh_0853,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365244,LC1Nh_RS04320,LC1Nh_RS04320,LC1Nh_0854,-,-,-,50S ribosomal protein L15e,protein-coding,-,-,-,50S ribosomal protein L15e,20200926,-
2565781,42365245,LC1Nh_RS04325,LC1Nh_RS04325,LC1Nh_0855,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365246,LC1Nh_RS04330,LC1Nh_RS04330,LC1Nh_0856,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365247,LC1Nh_RS04335,LC1Nh_RS04335,LC1Nh_0857,-,-,-,TATA-box-binding protein,protein-coding,-,-,-,TATA-box-binding protein,20200926,-
2565781,42365248,LC1Nh_RS04340,LC1Nh_RS04340,LC1Nh_0858,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365249,LC1Nh_RS04345,LC1Nh_RS04345,LC1Nh_0859,-,-,-,NUDIX domain-containing protein,protein-coding,-,-,-,NUDIX domain-containing protein,20200926,-
2565781,42365250,LC1Nh_RS04350,LC1Nh_RS04350,LC1Nh_0860,-,-,-,4a-hydroxytetrahydrobiopterin dehydratase,protein-coding,-,-,-,4a-hydroxytetrahydrobiopterin dehydratase,20200926,-
2565781,42365251,LC1Nh_RS04355,LC1Nh_RS04355,LC1Nh_0861,-,-,-,AAA domain-containing protein,protein-coding,-,-,-,AAA domain-containing protein,20191110,-
2565781,42365252,LC1Nh_RS04360,LC1Nh_RS04360,LC1Nh_0862,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365253,LC1Nh_RS04365,LC1Nh_RS04365,LC1Nh_0863,-,-,-,"ribbon-helix-helix protein, CopG family",protein-coding,-,-,-,"ribbon-helix-helix protein, CopG family",20191110,-
2565781,42365254,LC1Nh_RS04370,LC1Nh_RS04370,LC1Nh_0864,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365255,LC1Nh_RS04375,LC1Nh_RS04375,LC1Nh_0865,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365256,LC1Nh_RS04380,LC1Nh_RS04380,LC1Nh_0867,-,-,-,translation initiation factor IF-2 subunit beta,protein-coding,-,-,-,translation initiation factor IF-2 subunit beta,20200926,-
2565781,42365257,LC1Nh_RS04385,LC1Nh_RS04385,LC1Nh_0868,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365258,LC1Nh_RS04390,LC1Nh_RS04390,LC1Nh_0869,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365259,LC1Nh_RS04395,LC1Nh_RS04395,LC1Nh_0870,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365260,LC1Nh_RS04400,LC1Nh_RS04400,LC1Nh_0871,-,-,-,endonuclease III,protein-coding,-,-,-,endonuclease III,20200926,-
2565781,42365261,LC1Nh_RS04405,LC1Nh_RS04405,LC1Nh_0872,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365262,LC1Nh_RS04410,LC1Nh_RS04410,LC1Nh_0873,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365263,LC1Nh_RS04415,LC1Nh_RS04415,LC1Nh_0874,-,-,-,GTP-binding protein,protein-coding,-,-,-,GTP-binding protein,20200926,-
2565781,42365264,LC1Nh_RS04420,LC1Nh_RS04420,LC1Nh_0875,-,-,-,30S ribosomal protein S8e,protein-coding,-,-,-,30S ribosomal protein S8e,20200926,-
2565781,42365265,LC1Nh_RS04425,LC1Nh_RS04425,LC1Nh_0876,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365266,LC1Nh_RS04430,LC1Nh_RS04430,LC1Nh_0877,-,-,-,50S ribosomal protein L37e,protein-coding,-,-,-,50S ribosomal protein L37e,20200926,-
2565781,42365267,LC1Nh_RS04435,LC1Nh_RS04435,LC1Nh_0878,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365268,LC1Nh_RS04440,LC1Nh_RS04440,LC1Nh_0879,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365269,LC1Nh_RS04445,LC1Nh_RS04445,LC1Nh_0880,-,-,-,DUF456 family protein,protein-coding,-,-,-,DUF456 family protein,20200926,-
2565781,42365270,LC1Nh_RS04450,LC1Nh_RS04450,LC1Nh_0881,-,-,-,DUF120 domain-containing protein,protein-coding,-,-,-,DUF120 domain-containing protein,20200926,-
2565781,42365271,LC1Nh_RS04455,LC1Nh_RS04455,LC1Nh_0882,-,-,-,NUDIX domain-containing protein,protein-coding,-,-,-,NUDIX domain-containing protein,20200926,-
2565781,42365272,LC1Nh_RS04460,LC1Nh_RS04460,LC1Nh_0883,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365273,LC1Nh_RS04465,LC1Nh_RS04465,LC1Nh_0884,-,-,-,diphthine--ammonia ligase,protein-coding,-,-,-,diphthine--ammonia ligase,20200926,-
2565781,42365274,LC1Nh_RS04470,LC1Nh_RS04470,LC1Nh_0885,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365275,LC1Nh_RS04475,LC1Nh_RS04475,LC1Nh_0886,-,-,-,DUF91 domain-containing protein,protein-coding,-,-,-,DUF91 domain-containing protein,20200926,-
2565781,42365276,LC1Nh_RS04480,LC1Nh_RS04480,LC1Nh_0887,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365277,radC,LC1Nh_RS04485,LC1Nh_0888,-,-,-,DNA repair protein RadC,protein-coding,-,-,-,DNA repair protein RadC,20200926,-
2565781,42365278,LC1Nh_RS04490,LC1Nh_RS04490,LC1Nh_0889,-,-,-,DNA-directed RNA polymerase subunit H,protein-coding,-,-,-,DNA-directed RNA polymerase subunit H,20200926,-
2565781,42365279,LC1Nh_RS04495,LC1Nh_RS04495,LC1Nh_0890,-,-,-,DNA-directed RNA polymerase subunit B'',protein-coding,-,-,-,DNA-directed RNA polymerase subunit B'',20200926,-
2565781,42365280,rpoB,LC1Nh_RS04500,LC1Nh_0891,-,-,-,DNA-directed RNA polymerase subunit B,protein-coding,-,-,-,DNA-directed RNA polymerase subunit B,20200926,-
2565781,42365281,LC1Nh_RS04505,LC1Nh_RS04505,LC1Nh_0892,-,-,-,DNA-directed RNA polymerase subunit A',protein-coding,-,-,-,DNA-directed RNA polymerase subunit A',20200926,-
2565781,42365282,LC1Nh_RS04510,LC1Nh_RS04510,LC1Nh_0893,-,-,-,DNA-directed RNA polymerase subunit A'',protein-coding,-,-,-,DNA-directed RNA polymerase subunit A'',20200926,-
2565781,42365283,LC1Nh_RS04515,LC1Nh_RS04515,LC1Nh_0894,-,-,-,NusA-like transcription termination signal-binding factor,protein-coding,-,-,-,NusA-like transcription termination signal-binding factor,20200926,-
2565781,42365284,LC1Nh_RS04520,LC1Nh_RS04520,LC1Nh_0895,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365285,LC1Nh_RS04525,LC1Nh_RS04525,LC1Nh_0896,-,-,-,30S ribosomal protein S12,protein-coding,-,-,-,30S ribosomal protein S12,20200926,-
2565781,42365286,LC1Nh_RS04530,LC1Nh_RS04530,LC1Nh_0897,-,-,-,30S ribosomal protein S7,protein-coding,-,-,-,30S ribosomal protein S7,20200926,-
2565781,42365287,LC1Nh_RS04535,LC1Nh_RS04535,LC1Nh_0898,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365288,LC1Nh_RS04540,LC1Nh_RS04540,LC1Nh_0899,-,-,-,elongation factor EF-2,protein-coding,-,-,-,elongation factor EF-2,20200926,-
2565781,42365289,LC1Nh_RS04545,LC1Nh_RS04545,LC1Nh_0900,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365290,LC1Nh_RS04550,LC1Nh_RS04550,LC1Nh_0901,-,-,-,PIN domain-containing protein,protein-coding,-,-,-,PIN domain-containing protein,20200926,-
2565781,42365291,LC1Nh_RS04555,LC1Nh_RS04555,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365292,LC1Nh_RS04560,LC1Nh_RS04560,LC1Nh_0902,-,-,-,"ribbon-helix-helix protein, CopG family",protein-coding,-,-,-,"ribbon-helix-helix protein, CopG family",20191110,-
2565781,42365293,LC1Nh_RS04565,LC1Nh_RS04565,LC1Nh_0903,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365294,tuf,LC1Nh_RS04570,LC1Nh_0904,-,-,-,translation elongation factor EF-1 subunit alpha,protein-coding,-,-,-,translation elongation factor EF-1 subunit alpha,20200926,-
2565781,42365295,LC1Nh_RS04575,LC1Nh_RS04575,LC1Nh_0905,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365296,LC1Nh_RS04580,LC1Nh_RS04580,LC1Nh_0906,-,-,-,30S ribosomal protein S10,protein-coding,-,-,-,30S ribosomal protein S10,20200926,-
2565781,42365297,LC1Nh_RS04585,LC1Nh_RS04585,LC1Nh_0907,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365298,LC1Nh_RS04590,LC1Nh_RS04590,LC1Nh_0908,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365299,LC1Nh_RS04595,LC1Nh_RS04595,LC1Nh_0909,-,-,-,PDZ domain-containing protein,protein-coding,-,-,-,PDZ domain-containing protein,20200926,-
2565781,42365300,LC1Nh_RS04600,LC1Nh_RS04600,LC1Nh_0910,-,-,-,mRNA surveillance protein pelota,protein-coding,-,-,-,mRNA surveillance protein pelota,20191110,-
2565781,42365301,LC1Nh_RS04605,LC1Nh_RS04605,LC1Nh_0911,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365302,LC1Nh_RS04610,LC1Nh_RS04610,LC1Nh_0912,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365303,LC1Nh_RS04615,LC1Nh_RS04615,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365304,LC1Nh_RS04620,LC1Nh_RS04620,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365305,LC1Nh_RS04625,LC1Nh_RS04625,LC1Nh_0914,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365306,LC1Nh_RS04630,LC1Nh_RS04630,LC1Nh_0915,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365307,LC1Nh_RS04635,LC1Nh_RS04635,LC1Nh_0916,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365308,LC1Nh_RS04640,LC1Nh_RS04640,LC1Nh_0917,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365309,LC1Nh_RS04645,LC1Nh_RS04645,LC1Nh_0918,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365310,LC1Nh_RS04650,LC1Nh_RS04650,LC1Nh_0919,-,-,-,PKD domain-containing protein,protein-coding,-,-,-,PKD domain-containing protein,20191110,-
2565781,42365311,LC1Nh_RS04655,LC1Nh_RS04655,LC1Nh_0920,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365312,LC1Nh_RS04660,LC1Nh_RS04660,LC1Nh_0921,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365313,LC1Nh_RS04665,LC1Nh_RS04665,LC1Nh_0922,-,-,-,class I SAM-dependent methyltransferase family protein,protein-coding,-,-,-,class I SAM-dependent methyltransferase family protein,20191110,-
2565781,42365314,LC1Nh_RS04670,LC1Nh_RS04670,LC1Nh_0923,-,-,-,antitoxin,protein-coding,-,-,-,antitoxin,20200926,-
2565781,42365315,LC1Nh_RS04675,LC1Nh_RS04675,LC1Nh_0924,-,-,-,PIN domain-containing protein,protein-coding,-,-,-,PIN domain-containing protein,20191110,-
2565781,42365316,dph5,LC1Nh_RS04680,LC1Nh_0925,-,-,-,diphthine synthase,protein-coding,-,-,-,diphthine synthase,20200926,-
2565781,42365317,LC1Nh_RS04685,LC1Nh_RS04685,LC1Nh_0926,-,-,-,nucleotidyltransferase domain-containing protein,protein-coding,-,-,-,nucleotidyltransferase domain-containing protein,20200926,-
2565781,42365318,LC1Nh_RS04690,LC1Nh_RS04690,LC1Nh_0927,-,-,-,HEPN domain-containing protein,protein-coding,-,-,-,HEPN domain-containing protein,20200926,-
2565781,42365319,LC1Nh_RS04695,LC1Nh_RS04695,LC1Nh_0928,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365320,LC1Nh_RS04700,LC1Nh_RS04700,LC1Nh_0929,-,-,-,PIN domain-containing protein,protein-coding,-,-,-,PIN domain-containing protein,20200926,-
2565781,42365321,LC1Nh_RS04705,LC1Nh_RS04705,LC1Nh_0930,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365322,LC1Nh_RS04710,LC1Nh_RS04710,LC1Nh_0931,-,-,-,HEPN domain-containing protein,protein-coding,-,-,-,HEPN domain-containing protein,20200926,-
2565781,42365323,LC1Nh_RS04715,LC1Nh_RS04715,LC1Nh_0932,-,-,-,DUF357 domain-containing protein,protein-coding,-,-,-,DUF357 domain-containing protein,20200926,-
2565781,42365324,LC1Nh_RS04720,LC1Nh_RS04720,LC1Nh_0933,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365325,LC1Nh_RS04725,LC1Nh_RS04725,LC1Nh_0934,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365326,LC1Nh_RS04730,LC1Nh_RS04730,LC1Nh_0935,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365327,LC1Nh_RS04735,LC1Nh_RS04735,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365328,LC1Nh_RS04740,LC1Nh_RS04740,LC1Nh_0936,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365329,LC1Nh_RS04745,LC1Nh_RS04745,LC1Nh_0937,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365330,LC1Nh_RS04750,LC1Nh_RS04750,LC1Nh_0938,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
