#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
41875,18158058,Rps12,BathyMg00251,-,-,MT,-,ribosomal protein S12,protein-coding,-,-,-,-,20160827,-
41875,19012766,Bathy11g00860,Bathy11g00860,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012767,Bathy11g00870,Bathy11g00870,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012768,Bathy11g00880,Bathy11g00880,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012769,Bathy11g00890,Bathy11g00890,-,-,11,-,Multidrug resistance protein 2,protein-coding,-,-,-,-,20170826,-
41875,19012770,Bathy11g00900,Bathy11g00900,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012771,Bathy11g00910,Bathy11g00910,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012772,Bathy11g00920,Bathy11g00920,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012773,Bathy11g00930,Bathy11g00930,-,-,11,-,heat shock protein 90,protein-coding,-,-,-,-,20170826,-
41875,19012774,Bathy11g00940,Bathy11g00940,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012775,Bathy11g00950,Bathy11g00950,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012776,Bathy11g00960,Bathy11g00960,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012777,Bathy11g00970,Bathy11g00970,-,-,11,-,"beta-galactoside alpha 2,6-sialyltransferase ST6Gal I",protein-coding,-,-,-,-,20170826,-
41875,19012778,Bathy11g00980,Bathy11g00980,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012779,Bathy11g00990,Bathy11g00990,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012780,Bathy11g01000,Bathy11g01000,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012781,Bathy11g01010,Bathy11g01010,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012782,Bathy11g01020,Bathy11g01020,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012783,Bathy11g01030,Bathy11g01030,-,-,11,-,"mitochondrial L-galactono-1,4-lactone dehydrogenase (ISS)",protein-coding,-,-,-,-,20170826,-
41875,19012784,Bathy11g01040,Bathy11g01040,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012785,Bathy11g01050,Bathy11g01050,-,-,11,-,ATP-dependent metalloprotease FtsH,protein-coding,-,-,-,-,20170826,-
41875,19012786,Bathy11g01060,Bathy11g01060,-,-,11,-,pre-mRNA-processing factor 17,protein-coding,-,-,-,-,20170826,-
41875,19012787,Bathy11g01070,Bathy11g01070,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012788,Bathy11g01080,Bathy11g01080,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012789,Bathy11g01090,Bathy11g01090,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012790,Bathy11g01100,Bathy11g01100,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012791,Bathy11g01110,Bathy11g01110,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012792,Bathy11g01120,Bathy11g01120,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012793,Bathy11g01130,Bathy11g01130,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012794,Bathy11g01140,Bathy11g01140,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012795,Bathy11g01150,Bathy11g01150,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012796,Bathy11g01160,Bathy11g01160,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012797,Bathy11g01170,Bathy11g01170,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012798,Bathy11g01180,Bathy11g01180,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012799,Bathy11g01190,Bathy11g01190,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012800,Bathy11g01200,Bathy11g01200,-,-,11,-,presenilin-1,protein-coding,-,-,-,-,20170826,-
41875,19012801,Bathy11g01210,Bathy11g01210,-,-,11,-,"D-arabinono-1,4-lactone oxidase",protein-coding,-,-,-,-,20170826,-
41875,19012802,Bathy11g01220,Bathy11g01220,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012803,Bathy11g01230,Bathy11g01230,-,-,11,-,thioredoxin,protein-coding,-,-,-,-,20170826,-
41875,19012804,Bathy11g01240,Bathy11g01240,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012805,Bathy11g01250,Bathy11g01250,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012806,Bathy11g01260,Bathy11g01260,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012807,Bathy11g01270,Bathy11g01270,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012808,Bathy11g01280,Bathy11g01280,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012809,Bathy11g01290,Bathy11g01290,-,-,11,-,RNA polymerase II largest subunit,protein-coding,-,-,-,-,20170826,-
41875,19012810,Bathy11g01300,Bathy11g01300,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012811,Bathy11g01310,Bathy11g01310,-,-,11,-,carboxymethylenebutenolidase,protein-coding,-,-,-,-,20170826,-
41875,19012812,Bathy11g01320,Bathy11g01320,-,-,11,-,fumarate hydratase,protein-coding,-,-,-,-,20170826,-
41875,19012813,Bathy11g01330,Bathy11g01330,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012814,Bathy11g01340,Bathy11g01340,-,-,11,-,MYG1 protein,protein-coding,-,-,-,-,20170826,-
41875,19012815,Bathy11g01350,Bathy11g01350,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012816,Bathy11g01360,Bathy11g01360,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012817,Bathy11g01370,Bathy11g01370,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012818,Bathy11g01380,Bathy11g01380,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012819,Bathy11g01390,Bathy11g01390,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012820,Bathy11g01400,Bathy11g01400,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012821,Bathy11g01410,Bathy11g01410,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012822,Bathy11g01420,Bathy11g01420,-,-,11,-,PHD finger protein 10,protein-coding,-,-,-,-,20170826,-
41875,19012823,Bathy11g01430,Bathy11g01430,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012824,Bathy11g01440,Bathy11g01440,-,-,11,-,fructose-bisphosphate aldolase,protein-coding,-,-,-,-,20170826,-
41875,19012825,Bathy11g01450,Bathy11g01450,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012826,Bathy11g01460,Bathy11g01460,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012827,Bathy11g01470,Bathy11g01470,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012828,Bathy11g01480,Bathy11g01480,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012829,Bathy11g01490,Bathy11g01490,-,-,11,-,ATP-binding cassette superfamily,protein-coding,-,-,-,-,20170826,-
41875,19012830,Bathy11g01500,Bathy11g01500,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012831,Bathy11g01510,Bathy11g01510,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012832,Bathy11g01520,Bathy11g01520,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012833,Bathy11g01530,Bathy11g01530,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012834,Bathy11g01540,Bathy11g01540,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012835,Bathy11g01550,Bathy11g01550,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012836,Bathy11g01560,Bathy11g01560,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012837,Bathy11g01570,Bathy11g01570,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012838,Bathy11g01580,Bathy11g01580,-,-,11,-,PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein,protein-coding,-,-,-,-,20170826,-
41875,19012839,Bathy11g01590,Bathy11g01590,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012840,Bathy11g01600,Bathy11g01600,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012841,Bathy11g01610,Bathy11g01610,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012842,Bathy11g01620,Bathy11g01620,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012843,Bathy11g01630,Bathy11g01630,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012844,Bathy11g01640,Bathy11g01640,-,-,11,-,ADP/ATP translocase,protein-coding,-,-,-,-,20170826,-
41875,19012845,Bathy11g01650,Bathy11g01650,-,-,11,-,peroxisomal AMP binding enzyme,protein-coding,-,-,-,-,20170826,-
41875,19012846,Bathy11g01660,Bathy11g01660,-,-,11,-,ATP-dependent metalloprotease FtsH,protein-coding,-,-,-,-,20170826,-
41875,19012847,Bathy11g01670,Bathy11g01670,-,-,11,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19012848,Bathy11g01680,Bathy11g01680,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012849,Bathy11g01690,Bathy11g01690,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012850,Bathy11g01700,Bathy11g01700,-,-,11,-,PREDICTED: zinc finger protein 347-like,protein-coding,-,-,-,-,20170826,-
41875,19012851,Bathy11g01710,Bathy11g01710,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012852,Bathy11g01720,Bathy11g01720,-,-,11,-,RING finger protein,protein-coding,-,-,-,-,20170826,-
41875,19012853,Bathy11g01730,Bathy11g01730,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012854,Bathy11g01740,Bathy11g01740,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012855,Bathy11g01750,Bathy11g01750,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012856,Bathy11g01760,Bathy11g01760,-,-,11,-,5'-nucleotidase,protein-coding,-,-,-,-,20170826,-
41875,19012857,Bathy11g01770,Bathy11g01770,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012858,Bathy11g01780,Bathy11g01780,-,-,11,-,ATP-binding cassette superfamily,protein-coding,-,-,-,-,20170826,-
41875,19012859,Bathy11g01790,Bathy11g01790,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012860,Bathy11g01800,Bathy11g01800,-,-,11,-,phytoene desaturase,protein-coding,-,-,-,-,20170826,-
41875,19012861,Bathy11g01810,Bathy11g01810,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012862,Bathy11g01820,Bathy11g01820,-,-,11,-,GTP-binding protein LepA,protein-coding,-,-,-,-,20170826,-
41875,19012863,Bathy11g01830,Bathy11g01830,-,-,11,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19012864,Bathy11g01840,Bathy11g01840,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012865,Bathy11g01850,Bathy11g01850,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012866,Bathy11g01860,Bathy11g01860,-,-,11,-,PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein,protein-coding,-,-,-,-,20170826,-
41875,19012867,Bathy11g01870,Bathy11g01870,-,-,11,-,serine/threonine protein phosphatase,protein-coding,-,-,-,-,20170826,-
41875,19012868,Bathy11g01880,Bathy11g01880,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012869,Bathy11g01890,Bathy11g01890,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012870,Bathy11g01900,Bathy11g01900,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012871,Bathy11g01910,Bathy11g01910,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012872,Bathy11g01920,Bathy11g01920,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012873,Bathy11g01930,Bathy11g01930,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012874,Bathy11g01940,Bathy11g01940,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012875,Bathy11g01950,Bathy11g01950,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012876,Bathy11g01960,Bathy11g01960,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012877,Bathy11g01970,Bathy11g01970,-,-,11,-,"beta-galactoside alpha 2,6-sialyltransferase ST6Gal II",protein-coding,-,-,-,-,20170826,-
41875,19012878,Bathy11g01980,Bathy11g01980,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012879,Bathy11g01990,Bathy11g01990,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012880,Bathy11g02000,Bathy11g02000,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012881,Bathy11g02010,Bathy11g02010,-,-,11,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19012882,Bathy11g02020,Bathy11g02020,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012883,Bathy11g02030,Bathy11g02030,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012884,Bathy11g02040,Bathy11g02040,-,-,11,-,beta-carotene hydroxylase,protein-coding,-,-,-,-,20170826,-
41875,19012885,Bathy11g02050,Bathy11g02050,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012886,Bathy11g02060,Bathy11g02060,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012887,Bathy11g02070,Bathy11g02070,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012888,Bathy11g02080,Bathy11g02080,-,-,11,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19012889,Bathy11g02090,Bathy11g02090,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012890,Bathy11g02100,Bathy11g02100,-,-,11,-,"glycosyltransferase, CAZy family GT29",protein-coding,-,-,-,-,20170826,-
41875,19012891,Bathy11g02110,Bathy11g02110,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012892,Bathy11g02120,Bathy11g02120,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012893,Bathy11g02130,Bathy11g02130,-,-,11,-,hypothetical protein CHLNCDRAFT_135856,protein-coding,-,-,-,-,20170826,-
41875,19012894,Bathy11g02140,Bathy11g02140,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012895,Bathy11g02150,Bathy11g02150,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012896,Bathy11g02160,Bathy11g02160,-,-,11,-,short chain dehydrogenase,protein-coding,-,-,-,-,20170826,-
41875,19012897,Bathy11g02170,Bathy11g02170,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012898,Bathy11g02180,Bathy11g02180,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012899,Bathy11g02190,Bathy11g02190,-,-,11,-,hypothetical protein VOLCADRAFT_89943,protein-coding,-,-,-,-,20170826,-
41875,19012900,Bathy11g02200,Bathy11g02200,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012901,Bathy11g02210,Bathy11g02210,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012902,Bathy11g02220,Bathy11g02220,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012903,Bathy11g02230,Bathy11g02230,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012904,Bathy11g02240,Bathy11g02240,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012905,Bathy11g02250,Bathy11g02250,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012906,Bathy11g02260,Bathy11g02260,-,-,11,-,PREDICTED: zinc finger protein 347-like,protein-coding,-,-,-,-,20170826,-
41875,19012907,Bathy11g02270,Bathy11g02270,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012908,Bathy11g02280,Bathy11g02280,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012909,Bathy11g02290,Bathy11g02290,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012910,Bathy11g02300,Bathy11g02300,-,-,11,-,30S ribosomal protein S5,protein-coding,-,-,-,-,20170826,-
41875,19012911,Bathy11g02310,Bathy11g02310,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012912,Bathy11g02320,Bathy11g02320,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012913,Bathy11g02330,Bathy11g02330,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012914,Bathy11g02340,Bathy11g02340,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012915,Bathy11g02350,Bathy11g02350,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012916,Bathy11g02360,Bathy11g02360,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012917,Bathy11g02370,Bathy11g02370,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012918,Bathy11g02380,Bathy11g02380,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012919,Bathy11g02390,Bathy11g02390,-,-,11,-,ribonuclease M5,protein-coding,-,-,-,-,20170826,-
41875,19012920,Bathy11g02400,Bathy11g02400,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012921,Bathy11g02410,Bathy11g02410,-,-,11,-,transcription initiation factor TFIID subunit 5,protein-coding,-,-,-,-,20170826,-
41875,19012922,Bathy11g02420,Bathy11g02420,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012923,Bathy11g02430,Bathy11g02430,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012924,Bathy11g02440,Bathy11g02440,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012925,Bathy11g02450,Bathy11g02450,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012926,Bathy11g02460,Bathy11g02460,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012927,Bathy11g02470,Bathy11g02470,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012928,Bathy11g02480,Bathy11g02480,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012929,Bathy11g02490,Bathy11g02490,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012930,Bathy11g02500,Bathy11g02500,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012931,Bathy11g02510,Bathy11g02510,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012932,Bathy11g02520,Bathy11g02520,-,-,11,-,zinc finger protein 364,protein-coding,-,-,-,-,20170826,-
41875,19012933,Bathy11g02530,Bathy11g02530,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012934,Bathy11g02540,Bathy11g02540,-,-,11,-,anthranilate synthase component II,protein-coding,-,-,-,-,20170826,-
41875,19012935,Bathy11g02550,Bathy11g02550,-,-,11,-,PpiC-type peptidyl-prolyl cis-trans isomerase,protein-coding,-,-,-,-,20170826,-
41875,19012936,Bathy11g02560,Bathy11g02560,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012937,Bathy11g02570,Bathy11g02570,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012938,Bathy11g02580,Bathy11g02580,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012939,Bathy11g02590,Bathy11g02590,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012940,Bathy11g02600,Bathy11g02600,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012941,Bathy11g02610,Bathy11g02610,-,-,11,-,cystathionine gamma-synthase,protein-coding,-,-,-,-,20170826,-
41875,19012942,Bathy11g02620,Bathy11g02620,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012943,Bathy11g02630,Bathy11g02630,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012944,Bathy11g02640,Bathy11g02640,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012945,Bathy11g02650,Bathy11g02650,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012946,Bathy11g02660,Bathy11g02660,-,-,11,-,gamma-glutamyl phosphate reductase,protein-coding,-,-,-,-,20170826,-
41875,19012947,Bathy11g02670,Bathy11g02670,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012948,Bathy11g02680,Bathy11g02680,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012949,Bathy11g02690,Bathy11g02690,-,-,11,-,imidazoleglycerol-phosphate dehydratase,protein-coding,-,-,-,-,20170826,-
41875,19012950,Bathy11g02700,Bathy11g02700,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012951,Bathy11g02710,Bathy11g02710,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19012952,Bathy11g02720,Bathy11g02720,-,-,11,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19012953,Bathy11g02730,Bathy11g02730,-,-,11,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
