#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5698,40323934,TraAM80_00001,TraAM80_00001,-,-,Unknown,-,"putative immunodominant antigen, putative,tc40 antigen-like",protein-coding,-,-,-,"putative immunodominant antigen, putative,tc40 antigen-like",20200918,-
5698,40327136,TraAM80_03203,TraAM80_03203,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327137,TraAM80_03204,TraAM80_03204,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327138,TraAM80_03205,TraAM80_03205,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327139,TraAM80_03206,TraAM80_03206,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327140,TraAM80_03207,TraAM80_03207,-,-,Unknown,-,putative serine incorporator,protein-coding,-,-,-,putative serine incorporator,20200918,-
5698,40327141,TraAM80_03208,TraAM80_03208,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327142,TraAM80_03209,TraAM80_03209,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327143,TraAM80_03210,TraAM80_03210,-,-,Unknown,-,putative helicase ARIP4 ,protein-coding,-,-,-,putative helicase ARIP4 ,20200918,-
5698,40327144,TraAM80_03211,TraAM80_03211,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327145,TraAM80_03212,TraAM80_03212,-,-,Unknown,-,40S ribosomal protein S21,protein-coding,-,-,-,40S ribosomal protein S21,20200918,-
5698,40327146,TraAM80_03213,TraAM80_03213,-,-,Unknown,-,40S ribosomal protein S21,protein-coding,-,-,-,40S ribosomal protein S21,20200918,-
5698,40327147,TraAM80_03214,TraAM80_03214,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327148,TraAM80_03215,TraAM80_03215,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327149,TraAM80_03216,TraAM80_03216,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327150,TraAM80_03217,TraAM80_03217,-,-,Unknown,-,PUF nine target 1,protein-coding,-,-,-,PUF nine target 1,20200918,-
5698,40327151,TraAM80_03218,TraAM80_03218,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327152,TraAM80_03219,TraAM80_03219,-,-,Unknown,-,anion-transporting ATPase,protein-coding,-,-,-,anion-transporting ATPase,20200918,-
5698,40327153,TraAM80_03220,TraAM80_03220,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327154,TraAM80_03221,TraAM80_03221,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327155,TraAM80_03222,TraAM80_03222,-,-,Unknown,-,ankyrin,protein-coding,-,-,-,ankyrin,20200918,-
5698,40327156,TraAM80_03223,TraAM80_03223,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327157,TraAM80_03224,TraAM80_03224,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327158,TraAM80_03225,TraAM80_03225,-,-,Unknown,-,Reiske iron-sulfur protein precursor,protein-coding,-,-,-,Reiske iron-sulfur protein precursor,20200918,-
5698,40327159,TraAM80_03226,TraAM80_03226,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327160,TraAM80_03227,TraAM80_03227,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327161,TraAM80_03228,TraAM80_03228,-,-,Unknown,-,chaperone DnaJ protein,protein-coding,-,-,-,chaperone DnaJ protein,20200918,-
5698,40327162,TraAM80_03229,TraAM80_03229,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327163,TraAM80_03230,TraAM80_03230,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327164,TraAM80_03231,TraAM80_03231,-,-,Unknown,-,metacaspase 5,protein-coding,-,-,-,metacaspase 5,20200918,-
5698,40327165,TraAM80_03232,TraAM80_03232,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327166,TraAM80_03233,TraAM80_03233,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327167,TraAM80_03234,TraAM80_03234,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327168,TraAM80_03235,TraAM80_03235,-,-,Unknown,-,putative chaperone DNAJ protein,protein-coding,-,-,-,putative chaperone DNAJ protein,20200918,-
5698,40327169,TraAM80_03236,TraAM80_03236,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327170,TraAM80_03237,TraAM80_03237,-,-,Unknown,-,calmodulin,protein-coding,-,-,-,calmodulin,20200918,-
5698,40327171,TraAM80_03238,TraAM80_03238,-,-,Unknown,-,RNA helicase,protein-coding,-,-,-,RNA helicase,20200918,-
5698,40327172,TraAM80_03239,TraAM80_03239,-,-,Unknown,-,thiopurine S-methyltransferase,protein-coding,-,-,-,thiopurine S-methyltransferase,20200918,-
5698,40327173,TraAM80_03240,TraAM80_03240,-,-,Unknown,-,putative antigenic protein,protein-coding,-,-,-,putative antigenic protein,20200918,-
5698,40327174,TraAM80_03241,TraAM80_03241,-,-,Unknown,-,putative kinesin,protein-coding,-,-,-,putative kinesin,20200918,-
5698,40327175,TraAM80_03242,TraAM80_03242,-,-,Unknown,-,putative kinesin,protein-coding,-,-,-,putative kinesin,20200918,-
5698,40327176,TraAM80_03243,TraAM80_03243,-,-,Unknown,-,putative mismatch repair protein MLH1,protein-coding,-,-,-,putative mismatch repair protein MLH1,20200918,-
5698,40327177,TraAM80_03244,TraAM80_03244,-,-,Unknown,-,mismatch repair protein PMS1,protein-coding,-,-,-,mismatch repair protein PMS1,20200918,-
5698,40327178,TraAM80_03245,TraAM80_03245,-,-,Unknown,-,60S ribosomal protein L26,protein-coding,-,-,-,60S ribosomal protein L26,20200922,-
5698,40327179,TraAM80_03246,TraAM80_03246,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327180,TraAM80_03247,TraAM80_03247,-,-,Unknown,-,putative leucine-rich repeat protein (LRRP),protein-coding,-,-,-,putative leucine-rich repeat protein (LRRP),20200918,-
5698,40327181,TraAM80_03248,TraAM80_03248,-,-,Unknown,-,RNA 3'-terminal phosphate cyclase-like protein,protein-coding,-,-,-,RNA 3'-terminal phosphate cyclase-like protein,20200918,-
5698,40327182,TraAM80_03249,TraAM80_03249,-,-,Unknown,-,putative cyclophilin,protein-coding,-,-,-,putative cyclophilin,20200918,-
5698,40327183,TraAM80_03250,TraAM80_03250,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327184,TraAM80_03251,TraAM80_03251,-,-,Unknown,-,casein kinase II,protein-coding,-,-,-,casein kinase II,20200918,-
5698,40327185,TraAM80_03252,TraAM80_03252,-,-,Unknown,-,"putative cysteine peptidase, Clan CA, family C19",protein-coding,-,-,-,"putative cysteine peptidase, Clan CA, family C19",20200918,-
5698,40327186,TraAM80_03253,TraAM80_03253,-,-,Unknown,-,putative UDP-glucoronosyl and UDP-glucosyl transferase,protein-coding,-,-,-,putative UDP-glucoronosyl and UDP-glucosyl transferase,20200918,-
5698,40327187,TraAM80_03254,TraAM80_03254,-,-,Unknown,-,putative formin,protein-coding,-,-,-,putative formin,20200918,-
5698,40327188,TraAM80_03255,TraAM80_03255,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327189,TraAM80_03256,TraAM80_03256,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327190,TraAM80_03257,TraAM80_03257,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327191,TraAM80_03258,TraAM80_03258,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327192,TraAM80_03259,TraAM80_03259,-,-,Unknown,-,putative mitochondrial DNA-directed RNA polymerase,protein-coding,-,-,-,putative mitochondrial DNA-directed RNA polymerase,20200918,-
5698,40327193,TraAM80_03260,TraAM80_03260,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327194,TraAM80_03261,TraAM80_03261,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327195,TraAM80_03262,TraAM80_03262,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327196,TraAM80_03263,TraAM80_03263,-,-,Unknown,-,UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase,protein-coding,-,-,-,UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase,20200918,-
5698,40327197,TraAM80_03264,TraAM80_03264,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327198,TraAM80_03265,TraAM80_03265,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327199,TraAM80_03266,TraAM80_03266,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327200,TraAM80_03267,TraAM80_03267,-,-,Unknown,-,protein translation factor SUI1,protein-coding,-,-,-,protein translation factor SUI1,20200918,-
5698,40327201,TraAM80_03268,TraAM80_03268,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327202,TraAM80_03269,TraAM80_03269,-,-,Unknown,-,protein kinase,protein-coding,-,-,-,protein kinase,20200918,-
5698,40327203,TraAM80_03270,TraAM80_03270,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327204,TraAM80_03271,TraAM80_03271,-,-,Unknown,-,putative glycogenin glucosyltransferase,protein-coding,-,-,-,putative glycogenin glucosyltransferase,20200918,-
5698,40327205,TraAM80_03272,TraAM80_03272,-,-,Unknown,-,putative glycogenin glucosyltransferase,protein-coding,-,-,-,putative glycogenin glucosyltransferase,20200918,-
5698,40327206,TraAM80_03273,TraAM80_03273,-,-,Unknown,-,transferase,protein-coding,-,-,-,transferase,20200918,-
5698,40327207,TraAM80_03274,TraAM80_03274,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327208,TraAM80_03275,TraAM80_03275,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327209,TraAM80_03276,TraAM80_03276,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327210,TraAM80_03277,TraAM80_03277,-,-,Unknown,-,hypothetical protein,pseudo,-,-,-,-,20200918,-
5698,40327211,TraAM80_03278,TraAM80_03278,-,-,Unknown,-,WASH complex subunit 7,protein-coding,-,-,-,WASH complex subunit 7,20200918,-
5698,40327212,TraAM80_03279,TraAM80_03279,-,-,Unknown,-,putative DNAJ-domain protein,protein-coding,-,-,-,putative DNAJ-domain protein,20200918,-
5698,40327213,TraAM80_03280,TraAM80_03280,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327214,TraAM80_03281,TraAM80_03281,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327215,TraAM80_03282,TraAM80_03282,-,-,Unknown,-,peptidylprolyl isomerase,protein-coding,-,-,-,peptidylprolyl isomerase,20200918,-
5698,40327216,TraAM80_03283,TraAM80_03283,-,-,Unknown,-,PIF1 helicase-like protein,protein-coding,-,-,-,PIF1 helicase-like protein,20200918,-
5698,40327217,TraAM80_03284,TraAM80_03284,-,-,Unknown,-,rabGTPase-activating protein,protein-coding,-,-,-,rabGTPase-activating protein,20200918,-
5698,40327218,TraAM80_03285,TraAM80_03285,-,-,Unknown,-,putative RNA-binding protein,protein-coding,-,-,-,putative RNA-binding protein,20200918,-
5698,40327219,TraAM80_03286,TraAM80_03286,-,-,Unknown,-,MIP18 family protein,protein-coding,-,-,-,MIP18 family protein,20200918,-
5698,40327220,TraAM80_03287,TraAM80_03287,-,-,Unknown,-,nucleolar RNA-binding protein,protein-coding,-,-,-,nucleolar RNA-binding protein,20200918,-
5698,40327221,TraAM80_03288,TraAM80_03288,-,-,Unknown,-,nucleolar RNA-binding protein,protein-coding,-,-,-,nucleolar RNA-binding protein,20200918,-
5698,40327222,TraAM80_03289,TraAM80_03289,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327223,TraAM80_03290,TraAM80_03290,-,-,Unknown,-,vesicular transport-associated repeat protein,protein-coding,-,-,-,vesicular transport-associated repeat protein,20200918,-
5698,40327224,TraAM80_03291,TraAM80_03291,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327225,TraAM80_03292,TraAM80_03292,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327226,TraAM80_03293,TraAM80_03293,-,-,Unknown,-,radial spoke head protein 9,protein-coding,-,-,-,radial spoke head protein 9,20200918,-
5698,40327227,TraAM80_03294,TraAM80_03294,-,-,Unknown,-,vacuole import and degradation,protein-coding,-,-,-,vacuole import and degradation,20200918,-
5698,40327228,TraAM80_03295,TraAM80_03295,-,-,Unknown,-,putative DNA-directed RNA polymerase III largest subunit,protein-coding,-,-,-,putative DNA-directed RNA polymerase III largest subunit,20200918,-
5698,40327229,TraAM80_03296,TraAM80_03296,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327230,TraAM80_03297,TraAM80_03297,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327231,TraAM80_03298,TraAM80_03298,-,-,Unknown,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20200918,-
5698,40327232,TraAM80_03299,TraAM80_03299,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327233,TraAM80_03300,TraAM80_03300,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327234,TraAM80_03301,TraAM80_03301,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327235,TraAM80_03302,TraAM80_03302,-,-,Unknown,-,putative protein kinase,protein-coding,-,-,-,putative protein kinase,20200918,-
5698,40327236,TraAM80_03303,TraAM80_03303,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327237,TraAM80_03304,TraAM80_03304,-,-,Unknown,-,putative cyclophilin 15,protein-coding,-,-,-,putative cyclophilin 15,20200918,-
5698,40327238,TraAM80_03305,TraAM80_03305,-,-,Unknown,-,putative helicase,protein-coding,-,-,-,putative helicase,20200918,-
5698,40327239,TraAM80_03306,TraAM80_03306,-,-,Unknown,-,protein AATF/BFR2,protein-coding,-,-,-,protein AATF/BFR2,20200918,-
5698,40327240,TraAM80_03307,TraAM80_03307,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327241,TraAM80_03308,TraAM80_03308,-,-,Unknown,-,RNA-editing complex protein,protein-coding,-,-,-,RNA-editing complex protein,20200918,-
5698,40327242,TraAM80_03309,TraAM80_03309,-,-,Unknown,-,RNA editing complex protein MP90,protein-coding,-,-,-,RNA editing complex protein MP90,20200918,-
5698,40327243,TraAM80_03310,TraAM80_03310,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327244,TraAM80_03311,TraAM80_03311,-,-,Unknown,-,ATP-dependent DEAD/H RNA helicase,protein-coding,-,-,-,ATP-dependent DEAD/H RNA helicase,20200918,-
5698,40327245,TraAM80_03312,TraAM80_03312,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327246,TraAM80_03313,TraAM80_03313,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327247,TraAM80_03314,TraAM80_03314,-,-,Unknown,-,cytochrome c oxidase assembly factor,protein-coding,-,-,-,cytochrome c oxidase assembly factor,20200918,-
5698,40327248,TraAM80_03315,TraAM80_03315,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327249,TraAM80_03316,TraAM80_03316,-,-,Unknown,-,vesicular-fusion protein NsF,protein-coding,-,-,-,vesicular-fusion protein NsF,20200918,-
5698,40327250,TraAM80_03317,TraAM80_03317,-,-,Unknown,-,putative tubulin-tyrosine ligase,protein-coding,-,-,-,putative tubulin-tyrosine ligase,20200918,-
5698,40327251,TraAM80_03318,TraAM80_03318,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327252,TraAM80_03319,TraAM80_03319,-,-,Unknown,-,protein kinase,protein-coding,-,-,-,protein kinase,20200918,-
5698,40327253,TraAM80_03320,TraAM80_03320,-,-,Unknown,-,phosphoric diester hydrolase,protein-coding,-,-,-,phosphoric diester hydrolase,20200918,-
5698,40327254,TraAM80_03321,TraAM80_03321,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327255,TraAM80_03322,TraAM80_03322,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327256,TraAM80_03323,TraAM80_03323,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327257,TraAM80_03324,TraAM80_03324,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327258,TraAM80_03325,TraAM80_03325,-,-,Unknown,-,UDP-GlcNAc:polypeptide N-acetylglucosaminyltransferase,protein-coding,-,-,-,UDP-GlcNAc:polypeptide N-acetylglucosaminyltransferase,20200918,-
5698,40327259,TraAM80_03326,TraAM80_03326,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327260,TraAM80_03327,TraAM80_03327,-,-,Unknown,-,"casein kinase II, alpha chain",protein-coding,-,-,-,"casein kinase II, alpha chain",20200918,-
5698,40327261,TraAM80_03328,TraAM80_03328,-,-,Unknown,-,hypothetical protein,pseudo,-,-,-,-,20200918,-
5698,40327262,TraAM80_03329,TraAM80_03329,-,-,Unknown,-,"casein kinase II, alpha chain",protein-coding,-,-,-,"casein kinase II, alpha chain",20200918,-
5698,40327263,TraAM80_03330,TraAM80_03330,-,-,Unknown,-,proteasome regulatory non-ATP-ase subunit 6,protein-coding,-,-,-,proteasome regulatory non-ATP-ase subunit 6,20200918,-
5698,40327264,TraAM80_03331,TraAM80_03331,-,-,Unknown,-,ribosomal rRNA methyltransferase,protein-coding,-,-,-,ribosomal rRNA methyltransferase,20200918,-
5698,40327265,TraAM80_03332,TraAM80_03332,-,-,Unknown,-,ubiquitin-conjugating enzyme E2,protein-coding,-,-,-,ubiquitin-conjugating enzyme E2,20200918,-
5698,40327266,TraAM80_03333,TraAM80_03333,-,-,Unknown,-,putative RNA-editing complex protein MP81,protein-coding,-,-,-,putative RNA-editing complex protein MP81,20200918,-
5698,40327267,TraAM80_03334,TraAM80_03334,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327268,TraAM80_03335,TraAM80_03335,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327269,TraAM80_03336,TraAM80_03336,-,-,Unknown,-,"putative serine peptidase, Clan S-, family S54",protein-coding,-,-,-,"putative serine peptidase, Clan S-, family S54",20200918,-
5698,40327270,TraAM80_03337,TraAM80_03337,-,-,Unknown,-,putative voltage-dependent anion-selective channel,protein-coding,-,-,-,putative voltage-dependent anion-selective channel,20200918,-
5698,40327271,TraAM80_03338,TraAM80_03338,-,-,Unknown,-,putative voltage-dependent anion-selective channel,protein-coding,-,-,-,putative voltage-dependent anion-selective channel,20200918,-
5698,40327272,TraAM80_03339,TraAM80_03339,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40327273,TraAM80_03340,TraAM80_03340,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
