#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
229533,3293533,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene (Gibberella zeae PH-1).,other,-,-,-,-,20210522,-
229533,23551187,FGSG_03907,FGSG_03907,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23551188,FGSG_03908,FGSG_03908,-,-,2,-,pectate lyase precursor,protein-coding,-,-,-,-,20150801,-
229533,23551189,FGSG_03909,FGSG_03909,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551190,FGSG_03910,FGSG_03910,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150226,-
229533,23551191,FGSG_03911,FGSG_03911,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551192,FGSG_03912,FGSG_03912,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551193,FGSG_03913,FGSG_03913,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551194,FGSG_03914,FGSG_03914,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551195,FGSG_03915,FGSG_03915,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551196,FGSG_03916,FGSG_03916,-,-,2,-,rds1 protein,protein-coding,-,-,-,-,20210320,-
229533,23551197,FGSG_03917,FGSG_03917,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551198,FGSG_03918,FGSG_03918,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551199,FGSG_03919,FGSG_03919,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551200,FGSG_03920,FGSG_03920,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551201,FGSG_03921,FGSG_03921,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150227,-
229533,23551202,FGSG_03922,FGSG_03922,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551203,FGSG_03923,FGSG_03923,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551204,FGSG_03924,FGSG_03924,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150226,-
229533,23551205,FGSG_03925,FGSG_03925,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551206,FGSG_03927,FGSG_03927,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
229533,23551207,FGSG_03928,FGSG_03928,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551208,FGSG_03929,FGSG_03929,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551209,FGSG_03930,FGSG_03930,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551210,FGSG_03931,FGSG_03931,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551211,FGSG_03932,FGSG_03932,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551212,FGSG_03933,FGSG_03933,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551213,FGSG_03934,FGSG_03934,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23551214,FGSG_03935,FGSG_03935,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551215,FGSG_03936,FGSG_03936,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551216,FGSG_03937,FGSG_03937,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551217,FGSG_03938,FGSG_03938,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551218,FGSG_03939,FGSG_03939,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551219,FGSG_03940,FGSG_03940,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
229533,23551220,FGSG_03941,FGSG_03941,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551221,FGSG_03942,FGSG_03942,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551222,FGSG_03943,FGSG_03943,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551223,FGSG_03944,FGSG_03944,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551224,FGSG_03946,FGSG_03946,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23551225,FGSG_03947,FGSG_03947,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551226,FGSG_03949,FGSG_03949,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551227,FGSG_03951,FGSG_03951,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170210,-
229533,23551228,FGSG_03952,FGSG_03952,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551229,FGSG_03953,FGSG_03953,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551230,FGSG_03954,FGSG_03954,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551231,FGSG_03955,FGSG_03955,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551232,FGSG_03956,FGSG_03956,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
229533,23551233,FGSG_03957,FGSG_03957,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551234,FGSG_03958,FGSG_03958,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551235,FGSG_03959,FGSG_03959,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551236,FGSG_03960,FGSG_03960,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551237,FGSG_03962,FGSG_03962,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551238,FGSG_03963,FGSG_03963,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551239,FGSG_03964,FGSG_03964,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551240,FGSG_03965,FGSG_03965,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551241,FGSG_03966,FGSG_03966,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551242,FGSG_03967,FGSG_03967,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23551243,FGSG_03968,FGSG_03968,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551244,FGSG_03969,FGSG_03969,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551245,FGSG_03970,FGSG_03970,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551246,FGSG_03971,FGSG_03971,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551247,FGSG_03972,FGSG_03972,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551248,FGSG_03973,FGSG_03973,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551249,FGSG_03975,FGSG_03975,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
229533,23551250,FGSG_03976,FGSG_03976,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551251,FGSG_03977,FGSG_03977,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23551252,FGSG_03978,FGSG_03978,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551253,FGSG_03979,FGSG_03979,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551254,FGSG_03980,FGSG_03980,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551255,FGSG_03981,FGSG_03981,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551256,FGSG_03984,FGSG_03984,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23551257,FGSG_03985,FGSG_03985,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551258,FGSG_03986,FGSG_03986,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551259,FGSG_03987,FGSG_03987,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551260,FGSG_03988,FGSG_03988,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551261,FGSG_03989,FGSG_03989,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551262,FGSG_03990,FGSG_03990,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551263,FGSG_03991,FGSG_03991,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23551264,FGSG_03992,FGSG_03992,-,-,2,-,phosphoglycerate kinase,protein-coding,-,-,-,-,20210417,-
229533,23551265,FGSG_03993,FGSG_03993,-,-,2,-,homocitrate synthase,protein-coding,-,-,-,-,20150702,-
229533,23551266,FGSG_03994,FGSG_03994,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
229533,23551267,FGSG_03995,FGSG_03995,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551268,FGSG_03996,FGSG_03996,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
229533,23551269,FGSG_03997,FGSG_03997,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551270,FGSG_03998,FGSG_03998,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23551271,FGSG_03999,FGSG_03999,-,-,2,-,signal peptidase complex catalytic subunit SEC11,protein-coding,-,-,-,-,20210212,-
229533,23551272,FGSG_04000,FGSG_04000,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551273,FGSG_04001,FGSG_04001,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23551274,FGSG_04002,FGSG_04002,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551275,FGSG_04003,FGSG_04003,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551276,FGSG_04004,FGSG_04004,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551277,FGSG_04005,FGSG_04005,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551278,FGSG_04006,FGSG_04006,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551279,FGSG_04007,FGSG_04007,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551280,FGSG_04008,FGSG_04008,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551281,FGSG_04009,FGSG_04009,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551282,FGSG_04011,FGSG_04011,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551283,FGSG_04012,FGSG_04012,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551284,FGSG_04013,FGSG_04013,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551285,FGSG_04014,FGSG_04014,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551286,FGSG_04015,FGSG_04015,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551287,FGSG_04016,FGSG_04016,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551288,FGSG_04017,FGSG_04017,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551289,FGSG_04018,FGSG_04018,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551290,FGSG_04019,FGSG_04019,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23551291,FGSG_04020,FGSG_04020,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551292,FGSG_04021,FGSG_04021,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551293,FGSG_04022,FGSG_04022,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551294,FGSG_04023,FGSG_04023,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551295,FGSG_04024,FGSG_04024,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150718,-
229533,23551296,FGSG_04026,FGSG_04026,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551297,FGSG_04027,FGSG_04027,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551298,FGSG_04028,FGSG_04028,-,-,2,-,ATP-dependent rRNA helicase RRP3,protein-coding,-,-,-,-,20170930,-
229533,23551299,FGSG_04029,FGSG_04029,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551300,FGSG_04030,FGSG_04030,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170310,-
229533,23551301,FGSG_04031,FGSG_04031,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23551302,FGSG_04032,FGSG_04032,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551303,FGSG_04033,FGSG_04033,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551304,FGSG_04034,FGSG_04034,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551305,FGSG_04035,FGSG_04035,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23551306,FGSG_04036,FGSG_04036,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551307,FGSG_04037,FGSG_04037,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551308,FGSG_04038,FGSG_04038,-,-,2,-,XPA-binding protein 1,protein-coding,-,-,-,-,20210212,-
229533,23551309,FGSG_04039,FGSG_04039,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551310,FGSG_04040,FGSG_04040,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23551311,FGSG_04041,FGSG_04041,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551312,FGSG_04042,FGSG_04042,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23551313,FGSG_04043,FGSG_04043,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551314,FGSG_04044,FGSG_04044,-,-,2,-,dolichol-phosphate mannosyltransferase,protein-coding,-,-,-,-,20210212,-
229533,23551315,FGSG_04045,FGSG_04045,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551316,FGSG_04046,FGSG_04046,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551317,FGSG_04047,FGSG_04047,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551318,FGSG_04048,FGSG_04048,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551319,FGSG_04049,FGSG_04049,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551320,FGSG_04050,FGSG_04050,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551321,FGSG_04051,FGSG_04051,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551322,FGSG_04052,FGSG_04052,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551323,FGSG_04053,FGSG_04053,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551324,FGSG_04054,FGSG_04054,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23551325,FGSG_04055,FGSG_04055,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551326,FGSG_04057,FGSG_04057,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551327,FGSG_04058,FGSG_04058,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551328,FGSG_04059,FGSG_04059,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551329,FGSG_04060,FGSG_04060,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551330,FGSG_04062,FGSG_04062,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551331,FGSG_04063,FGSG_04063,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551332,FGSG_04064,FGSG_04064,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
229533,23551333,FGSG_04065,FGSG_04065,-,-,2,-,dihydroxyacetone synthase,protein-coding,-,-,-,-,20160910,-
229533,23551334,FGSG_04066,FGSG_04066,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551335,FGSG_04067,FGSG_04067,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551336,FGSG_04068,FGSG_04068,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551337,FGSG_04069,FGSG_04069,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551338,FGSG_04070,FGSG_04070,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551339,FGSG_04071,FGSG_04071,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551340,FGSG_04072,FGSG_04072,-,-,2,-,translation machinery-associated protein 20,protein-coding,-,-,-,-,20210212,-
229533,23551341,FGSG_04074,FGSG_04074,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551342,FGSG_04075,FGSG_04075,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551343,FGSG_04077,FGSG_04077,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551344,FGSG_04078,FGSG_04078,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551345,FGSG_04079,FGSG_04079,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551346,FGSG_04080,FGSG_04080,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551347,FGSG_04081,FGSG_04081,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551348,FGSG_04082,FGSG_04082,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551349,FGSG_04083,FGSG_04083,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23551350,FGSG_04084,FGSG_04084,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23551351,FGSG_04085,FGSG_04085,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551352,FGSG_04086,FGSG_04086,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551353,FGSG_04087,FGSG_04087,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551354,FGSG_04088,FGSG_04088,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551355,FGSG_04089,FGSG_04089,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551356,FGSG_04090,FGSG_04090,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551357,FGSG_04091,FGSG_04091,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551358,FGSG_04092,FGSG_04092,-,-,2,-,cytochrome P450 51,protein-coding,-,-,-,-,20210212,-
229533,23551359,FGSG_04093,FGSG_04093,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551360,FGSG_04094,FGSG_04094,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551361,FGSG_04095,FGSG_04095,-,-,2,-,Na(+)/H(+) antiporter 1,protein-coding,-,-,-,-,20210417,-
229533,23551362,FGSG_04097,FGSG_04097,-,-,2,-,carboxypeptidase S1,protein-coding,-,-,-,-,20160910,-
229533,23551363,FGSG_04099,FGSG_04099,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23551364,FGSG_04100,FGSG_04100,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551365,FGSG_04101,FGSG_04101,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551366,FGSG_04102,FGSG_04102,-,-,2,-,serine palmitoyltransferase 2,protein-coding,-,-,-,-,20170930,-
229533,23551367,FGSG_04103,FGSG_04103,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551368,FGSG_04104,FGSG_04104,-,-,2,-,guanine nucleotide-binding protein subunit beta,protein-coding,-,-,-,-,20170930,-
229533,23551369,FGSG_04105,FGSG_04105,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551370,FGSG_04106,FGSG_04106,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551371,FGSG_04107,FGSG_04107,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551372,FGSG_04108,FGSG_04108,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551373,FGSG_04109,FGSG_04109,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551374,FGSG_04110,FGSG_04110,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551375,FGSG_04111,FGSG_04111,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23551376,FGSG_04112,FGSG_04112,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551377,FGSG_04113,FGSG_04113,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551378,FGSG_04114,FGSG_04114,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551379,FGSG_04115,FGSG_04115,-,-,2,-,import receptor subunit tom-22,protein-coding,-,-,-,-,20210212,-
229533,23551380,FGSG_04116,FGSG_04116,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23551381,FGSG_04117,FGSG_04117,-,-,2,-,NAD-specific glutamate dehydrogenase,protein-coding,-,-,-,-,20210320,-
229533,23551382,FGSG_04118,FGSG_04118,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150226,-
229533,23551383,FGSG_04119,FGSG_04119,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551384,FGSG_04120,FGSG_04120,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551385,FGSG_04121,FGSG_04121,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23551386,FGSG_04122,FGSG_04122,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23551387,FGSG_04123,FGSG_04123,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551388,FGSG_04124,FGSG_04124,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23551389,FGSG_04125,FGSG_04125,-,-,2,-,60S ribosomal protein L23,protein-coding,-,-,-,-,20210212,-
229533,23551390,FGSG_04126,FGSG_04126,-,-,2,-,uricase,protein-coding,-,-,-,-,20160813,-
229533,23551391,FGSG_04127,FGSG_04127,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551392,FGSG_04128,FGSG_04128,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551393,FGSG_04129,FGSG_04129,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23551394,FGSG_04130,FGSG_04130,-,-,2,-,external NADH-ubiquinone oxidoreductase 1,protein-coding,-,-,-,-,20210212,-
229533,23551395,FGSG_04131,FGSG_04131,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23551396,FGSG_04133,FGSG_04133,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23551397,FGSG_04134,FGSG_04134,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
