#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
6279,805199,ND2,KEF88_p12,-,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20210606,-
6279,6096774,Bm1_09245,Bm1_09245,-,-,-,-,RH49308p,protein-coding,-,-,-,RH49308p,20210606,-
6279,6096775,Bm1_09230,Bm1_09230,-,-,-,-,S-adenosylmethionine synthetase,protein-coding,-,-,-,S-adenosylmethionine synthetase,20210606,-
6279,6096776,Bm1_09235,Bm1_09235,-,-,-,-,30S ribosomal protein S12,protein-coding,-,-,-,30S ribosomal protein S12,20210606,-
6279,6096777,Bm1_09225,Bm1_09225,-,-,-,-,HIT zinc finger family protein,protein-coding,-,-,-,HIT zinc finger family protein,20210606,-
6279,6096778,Bm1_09250,Bm1_09250,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096779,Bm1_09255,Bm1_09255,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096780,Bm1_09265,Bm1_09265,-,-,-,-,"Dehydrogenases, short chain protein 30",protein-coding,-,-,-,"Dehydrogenases, short chain protein 30",20210606,-
6279,6096781,Bm1_09270,Bm1_09270,-,-,-,-,Skp1 related (ubiquitin ligase complex component) protein 18-like,protein-coding,-,-,-,Skp1 related (ubiquitin ligase complex component) protein 18-like,20210606,-
6279,6096782,Bm1_09275,Bm1_09275,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096783,Bm1_09280,Bm1_09280,-,-,-,-,Pex2 / Pex12 amino terminal region family protein,protein-coding,-,-,-,Pex2 / Pex12 amino terminal region family protein,20210606,-
6279,6096784,Bm1_09285,Bm1_09285,-,-,-,-,BTB/POZ domain containing protein,protein-coding,-,-,-,BTB/POZ domain containing protein,20210606,-
6279,6096785,Bm1_09290,Bm1_09290,-,-,-,-,diphthamide biosynthesis protein 2 containing protein,protein-coding,-,-,-,diphthamide biosynthesis protein 2 containing protein,20210606,-
6279,6096786,Bm1_09295,Bm1_09295,-,-,-,-,Histone deacetylase 1,protein-coding,-,-,-,Histone deacetylase 1,20210606,-
6279,6096787,Bm1_09300,Bm1_09300,-,-,-,-,GTP-ase activating protein for Arf containing protein,protein-coding,-,-,-,GTP-ase activating protein for Arf containing protein,20210606,-
6279,6096788,Bm1_09305,Bm1_09305,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096789,Bm1_09310,Bm1_09310,-,-,-,-,Variant SH3 domain containing protein,protein-coding,-,-,-,Variant SH3 domain containing protein,20210606,-
6279,6096790,Bm1_09315,Bm1_09315,-,-,-,-,DNA polymerase family B containing protein,protein-coding,-,-,-,DNA polymerase family B containing protein,20210606,-
6279,6096791,Bm1_09320,Bm1_09320,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096792,Bm1_09325,Bm1_09325,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096793,Bm1_09330,Bm1_09330,-,-,-,-,ACR148Wp,protein-coding,-,-,-,ACR148Wp,20210606,-
6279,6096794,Bm1_09335,Bm1_09335,-,-,-,-,CG32955-PG,protein-coding,-,-,-,CG32955-PG,20210606,-
6279,6096795,Bm1_09340,Bm1_09340,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096796,Bm1_09345,Bm1_09345,-,-,-,-,chloride channel protein 7,protein-coding,-,-,-,chloride channel protein 7,20210606,-
6279,6096797,Bm1_09350,Bm1_09350,-,-,-,-,"threonyl-tRNA synthetase, cytoplasmic",protein-coding,-,-,-,"threonyl-tRNA synthetase, cytoplasmic",20210606,-
6279,6096798,Bm1_09355,Bm1_09355,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096799,Bm1_09260,Bm1_09260,-,-,-,-,ShTK domain containing protein,protein-coding,-,-,-,ShTK domain containing protein,20210606,-
6279,6096800,Bm1_09360,Bm1_09360,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096801,Bm1_09375,Bm1_09375,-,-,-,-,Fukutin,protein-coding,-,-,-,Fukutin,20210606,-
6279,6096802,Bm1_09380,Bm1_09380,-,-,-,-,Fukutin,protein-coding,-,-,-,Fukutin,20210606,-
6279,6096803,Bm1_09385,Bm1_09385,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096804,Bm1_09390,Bm1_09390,-,-,-,-,Mitochondrial carrier protein,protein-coding,-,-,-,Mitochondrial carrier protein,20210606,-
6279,6096805,Bm1_09370,Bm1_09370,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096806,Bm1_09365,Bm1_09365,-,-,-,-,Cell death specification protein 2,protein-coding,-,-,-,Cell death specification protein 2,20210606,-
6279,6096807,Bm1_09410,Bm1_09410,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096808,Bm1_09415,Bm1_09415,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096809,Bm1_09420,Bm1_09420,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096810,Bm1_09405,Bm1_09405,-,-,-,-,regulator of chromosome condensation,protein-coding,-,-,-,regulator of chromosome condensation,20210606,-
6279,6096811,Bm1_09400,Bm1_09400,-,-,-,-,Protein-tyrosine phosphatase containing protein,protein-coding,-,-,-,Protein-tyrosine phosphatase containing protein,20210606,-
6279,6096812,Bm1_09395,Bm1_09395,-,-,-,-,RhoGAP domain containing protein,protein-coding,-,-,-,RhoGAP domain containing protein,20210606,-
6279,6096813,Bm1_09425,Bm1_09425,-,-,-,-,TPR Domain containing protein,protein-coding,-,-,-,TPR Domain containing protein,20210606,-
6279,6096814,Bm1_09435,Bm1_09435,-,-,-,-,"BmSERPIN, truncated",protein-coding,-,-,-,"BmSERPIN, truncated",20210606,-
6279,6096815,Bm1_09430,Bm1_09430,-,-,-,-,BmSERPIN,protein-coding,-,-,-,BmSERPIN,20210606,-
6279,6096816,Bm1_09440,Bm1_09440,-,-,-,-,Zinc knuckle family protein,protein-coding,-,-,-,Zinc knuckle family protein,20210606,-
6279,6096817,Bm1_09445,Bm1_09445,-,-,-,-,high mobility group protein,protein-coding,-,-,-,high mobility group protein,20210606,-
6279,6096818,Bm1_09465,Bm1_09465,-,-,-,-,Tubulin-tyrosine ligase family protein,protein-coding,-,-,-,Tubulin-tyrosine ligase family protein,20210606,-
6279,6096819,Bm1_09470,Bm1_09470,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096820,Bm1_09460,Bm1_09460,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096821,Bm1_09455,Bm1_09455,-,-,-,-,HMG box family protein,protein-coding,-,-,-,HMG box family protein,20210606,-
6279,6096822,Bm1_09450,Bm1_09450,-,-,-,-,Formin Homology 2 Domain containing protein,protein-coding,-,-,-,Formin Homology 2 Domain containing protein,20210606,-
6279,6096823,Bm1_09490,Bm1_09490,-,-,-,-,60S ribosomal protein L14,protein-coding,-,-,-,60S ribosomal protein L14,20210606,-
6279,6096824,Bm1_09495,Bm1_09495,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096825,Bm1_09485,Bm1_09485,-,-,-,-,Tomosyn (vertebrate synaptic protein) homolog protein 1-like,protein-coding,-,-,-,Tomosyn (vertebrate synaptic protein) homolog protein 1-like,20210606,-
6279,6096826,Bm1_09480,Bm1_09480,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096827,Bm1_09475,Bm1_09475,-,-,-,-,tomosyn (vertebrate synaptic protein) homolog protein 1,protein-coding,-,-,-,tomosyn (vertebrate synaptic protein) homolog protein 1,20210606,-
6279,6096828,Bm1_09500,Bm1_09500,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096829,Bm1_09505,Bm1_09505,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096830,Bm1_09510,Bm1_09510,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096831,Bm1_09515,Bm1_09515,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096832,Bm1_09525,Bm1_09525,-,-,-,-,"Zinc finger, C2H2 type family protein",protein-coding,-,-,-,"Zinc finger, C2H2 type family protein",20210606,-
6279,6096833,Bm1_09530,Bm1_09530,-,-,-,-,Malate/L-lactate dehydrogenase family protein,protein-coding,-,-,-,Malate/L-lactate dehydrogenase family protein,20210606,-
6279,6096834,Bm1_09520,Bm1_09520,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096835,Bm1_09535,Bm1_09535,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096836,Bm1_09550,Bm1_09550,-,-,-,-,glutamate--cysteine ligase,protein-coding,-,-,-,glutamate--cysteine ligase,20210606,-
6279,6096837,Bm1_09560,Bm1_09560,-,-,-,-,3'-5' exonuclease family protein,protein-coding,-,-,-,3'-5' exonuclease family protein,20210606,-
6279,6096838,Bm1_09565,Bm1_09565,-,-,-,-,Transmembrane amino acid transporter protein,protein-coding,-,-,-,Transmembrane amino acid transporter protein,20210606,-
6279,6096839,Bm1_09555,Bm1_09555,-,-,-,-,Plasmid Maintenance Protein containing protein,protein-coding,-,-,-,Plasmid Maintenance Protein containing protein,20210606,-
6279,6096840,Bm1_09545,Bm1_09545,-,-,-,-,Leucine Rich Repeat family protein,protein-coding,-,-,-,Leucine Rich Repeat family protein,20210606,-
6279,6096841,Bm1_09540,Bm1_09540,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096842,Bm1_09570,Bm1_09570,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096843,Bm1_09580,Bm1_09580,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096844,Bm1_09575,Bm1_09575,-,-,-,-,ZU5 domain containing protein,protein-coding,-,-,-,ZU5 domain containing protein,20210606,-
6279,6096845,Bm1_09585,Bm1_09585,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096846,Bm1_09590,Bm1_09590,-,-,-,-,PH domain containing protein,protein-coding,-,-,-,PH domain containing protein,20210606,-
6279,6096847,Bm1_09595,Bm1_09595,-,-,-,-,"T-complex protein 1, gamma subunit",protein-coding,-,-,-,"T-complex protein 1, gamma subunit",20210606,-
6279,6096848,Bm1_09600,Bm1_09600,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096849,Bm1_09605,Bm1_09605,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096850,Bm1_09610,Bm1_09610,-,-,-,-,Troponin T,protein-coding,-,-,-,Troponin T,20210606,-
6279,6096851,Bm1_09615,Bm1_09615,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096852,Bm1_09630,Bm1_09630,-,-,-,-,Transcription factor,protein-coding,-,-,-,Transcription factor,20210606,-
6279,6096853,Bm1_09620,Bm1_09620,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096854,Bm1_09625,Bm1_09625,-,-,-,-,Senescence-associated protein,protein-coding,-,-,-,Senescence-associated protein,20210606,-
6279,6096855,Bm1_09635,Bm1_09635,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096856,Bm1_09640,Bm1_09640,-,-,-,-,Nematode cuticle collagen N-terminal domain containing protein,protein-coding,-,-,-,Nematode cuticle collagen N-terminal domain containing protein,20210606,-
6279,6096857,Bm1_09645,Bm1_09645,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096858,Bm1_09650,Bm1_09650,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096859,Bm1_09655,Bm1_09655,-,-,-,-,Ankyrin homolog precursor,protein-coding,-,-,-,Ankyrin homolog precursor,20210606,-
6279,6096860,Bm1_09660,Bm1_09660,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096861,Bm1_09680,Bm1_09680,-,-,-,-,elongation factor 1-alpha,protein-coding,-,-,-,elongation factor 1-alpha,20210606,-
6279,6096862,Bm1_09685,Bm1_09685,-,-,-,-,NOLA3 protein,protein-coding,-,-,-,NOLA3 protein,20210606,-
6279,6096863,Bm1_09690,Bm1_09690,-,-,-,-,Fatty acid hydroxylase family protein,protein-coding,-,-,-,Fatty acid hydroxylase family protein,20210606,-
6279,6096864,Bm1_09695,Bm1_09695,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096865,Bm1_09675,Bm1_09675,-,-,-,-,Variant SH3 domain containing protein,protein-coding,-,-,-,Variant SH3 domain containing protein,20210606,-
6279,6096866,Bm1_09670,Bm1_09670,-,-,-,-,NADH-ubiquinone oxidoreductase B22 subunit,protein-coding,-,-,-,NADH-ubiquinone oxidoreductase B22 subunit,20210606,-
6279,6096867,Bm1_09665,Bm1_09665,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096868,Bm1_09710,Bm1_09710,-,-,-,-,RanBP1 domain containing protein,protein-coding,-,-,-,RanBP1 domain containing protein,20210606,-
6279,6096869,Bm1_09715,Bm1_09715,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096870,Bm1_09720,Bm1_09720,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096871,Bm1_09705,Bm1_09705,-,-,-,-,Probable molybdopterin binding domain containing protein,protein-coding,-,-,-,Probable molybdopterin binding domain containing protein,20210606,-
6279,6096872,Bm1_09700,Bm1_09700,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096873,Bm1_09740,Bm1_09740,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096874,Bm1_09725,Bm1_09725,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096875,Bm1_09735,Bm1_09735,-,-,-,-,ankyrin repeat and SOCS box protein 3,protein-coding,-,-,-,ankyrin repeat and SOCS box protein 3,20210606,-
6279,6096876,Bm1_09730,Bm1_09730,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096877,Bm1_09760,Bm1_09760,-,-,-,-,U2 auxiliary factor 65 kDa subunit,protein-coding,-,-,-,U2 auxiliary factor 65 kDa subunit,20210606,-
6279,6096878,Bm1_09765,Bm1_09765,-,-,-,-,Ubiquitin-conjugating enzyme family protein,protein-coding,-,-,-,Ubiquitin-conjugating enzyme family protein,20210606,-
6279,6096879,Bm1_09770,Bm1_09770,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096880,Bm1_09755,Bm1_09755,-,-,-,-,LOC443605 protein,protein-coding,-,-,-,LOC443605 protein,20210606,-
6279,6096881,Bm1_09750,Bm1_09750,-,-,-,-,RIKEN cDNA 4930579A11,protein-coding,-,-,-,RIKEN cDNA 4930579A11,20210606,-
6279,6096882,Bm1_09745,Bm1_09745,-,-,-,-,"glutamate decarboxylase, 67 kDa isoform",protein-coding,-,-,-,"glutamate decarboxylase, 67 kDa isoform",20210606,-
6279,6096883,Bm1_09775,Bm1_09775,-,-,-,-,serpin,protein-coding,-,-,-,serpin,20210606,-
6279,6096884,Bm1_09780,Bm1_09780,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096885,Bm1_09785,Bm1_09785,-,-,-,-,proprotein convertase aPC6C isoform,protein-coding,-,-,-,proprotein convertase aPC6C isoform,20210606,-
6279,6096886,Bm1_09790,Bm1_09790,-,-,-,-,cytochrome P450 like_TBP,protein-coding,-,-,-,cytochrome P450 like_TBP,20210606,-
6279,6096887,Bm1_09800,Bm1_09800,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096888,Bm1_09805,Bm1_09805,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096889,Bm1_09795,Bm1_09795,-,-,-,-,Leucine Rich Repeat family protein,protein-coding,-,-,-,Leucine Rich Repeat family protein,20210606,-
6279,6096890,Bm1_09810,Bm1_09810,-,-,-,-,Lethal protein 805,protein-coding,-,-,-,Lethal protein 805,20210606,-
6279,6096891,Bm1_09815,Bm1_09815,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096892,Bm1_09820,Bm1_09820,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096893,Bm1_09825,Bm1_09825,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096894,Bm1_09840,Bm1_09840,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096895,Bm1_09835,Bm1_09835,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096896,Bm1_09830,Bm1_09830,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096897,Bm1_09845,Bm1_09845,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096898,Bm1_09860,Bm1_09860,-,-,-,-,Phosphatidylinositol 3- and 4-kinase family protein,protein-coding,-,-,-,Phosphatidylinositol 3- and 4-kinase family protein,20210606,-
6279,6096899,Bm1_09850,Bm1_09850,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096900,Bm1_09865,Bm1_09865,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096901,Bm1_09855,Bm1_09855,-,-,-,-,sarcoma antigen NY-SAR-91,protein-coding,-,-,-,sarcoma antigen NY-SAR-91,20210606,-
6279,6096902,Bm1_09870,Bm1_09870,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096903,Bm1_09875,Bm1_09875,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096904,Bm1_09880,Bm1_09880,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096905,Bm1_09885,Bm1_09885,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096906,Bm1_09890,Bm1_09890,-,-,-,-,"Zinc finger, C2H2 type family protein",protein-coding,-,-,-,"Zinc finger, C2H2 type family protein",20210606,-
6279,6096907,Bm1_09895,Bm1_09895,-,-,-,-,basement membrane proteoglycan,protein-coding,-,-,-,basement membrane proteoglycan,20210606,-
6279,6096908,Bm1_09905,Bm1_09905,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096909,Bm1_09900,Bm1_09900,-,-,-,-,40S ribosomal protein S7,protein-coding,-,-,-,40S ribosomal protein S7,20210606,-
6279,6096910,Bm1_09910,Bm1_09910,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096911,Bm1_09915,Bm1_09915,-,-,-,-,CG12491-PA,protein-coding,-,-,-,CG12491-PA,20210606,-
6279,6096912,Bm1_09920,Bm1_09920,-,-,-,-,voltage-dependent calcium channel,protein-coding,-,-,-,voltage-dependent calcium channel,20210606,-
6279,6096913,Bm1_09925,Bm1_09925,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096914,Bm1_09930,Bm1_09930,-,-,-,-,kinesin light chain,protein-coding,-,-,-,kinesin light chain,20210606,-
6279,6096915,Bm1_09935,Bm1_09935,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096916,Bm1_09940,Bm1_09940,-,-,-,-,P40,protein-coding,-,-,-,P40,20210606,-
6279,6096917,Bm1_09945,Bm1_09945,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096918,Bm1_09950,Bm1_09950,-,-,-,-,Gamma-glutamyltranspeptidase family protein,protein-coding,-,-,-,Gamma-glutamyltranspeptidase family protein,20210606,-
6279,6096919,Bm1_09955,Bm1_09955,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096920,Bm1_09960,Bm1_09960,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096921,Bm1_09965,Bm1_09965,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096922,Bm1_09970,Bm1_09970,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096923,Bm1_09975,Bm1_09975,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096924,Bm1_09980,Bm1_09980,-,-,-,-,Zinc carboxypeptidase family protein,protein-coding,-,-,-,Zinc carboxypeptidase family protein,20210606,-
6279,6096925,Bm1_09985,Bm1_09985,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096926,Bm1_09990,Bm1_09990,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096927,Bm1_10010,Bm1_10010,-,-,-,-,Torsin family protein,protein-coding,-,-,-,Torsin family protein,20210606,-
6279,6096928,Bm1_10015,Bm1_10015,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096929,Bm1_10005,Bm1_10005,-,-,-,-,Rap/ran-GAP family protein,protein-coding,-,-,-,Rap/ran-GAP family protein,20210606,-
6279,6096930,Bm1_10020,Bm1_10020,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096931,Bm1_10025,Bm1_10025,-,-,-,-,Probable RNA 3'-terminal phosphate cyclase-like protein,protein-coding,-,-,-,Probable RNA 3'-terminal phosphate cyclase-like protein,20210606,-
6279,6096932,Bm1_10030,Bm1_10030,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
6279,6096933,Bm1_10000,Bm1_10000,-,-,-,-,HEAT repeat family protein,protein-coding,-,-,-,HEAT repeat family protein,20210606,-
6279,6096934,Bm1_09995,Bm1_09995,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210606,-
