#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1235461,14278081,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20210407,-
1235461,25011507,C770_RS19910,C770_RS19910,C770_GR4pC0185,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011508,C770_RS21100,C770_RS21100,C770_GR4pC0440,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25011509,C770_RS25145,C770_RS25145,C770_GR4pC1336,-,-,-,Arabinose efflux permease,protein-coding,-,-,-,-,20210417,-
1235461,25011510,C770_RS22185,C770_RS22185,C770_GR4pC0666,-,-,-,deaminase reductase,protein-coding,-,-,-,-,20171220,-
1235461,25011511,C770_RS20450,C770_RS20450,C770_GR4pC0304,-,-,-,Crp/Fnr family transcriptional regulator,protein-coding,-,-,-,-,20171220,-
1235461,25011512,C770_RS21145,C770_RS21145,C770_GR4pC0449,-,-,-,AraC family transcriptional regulator,protein-coding,-,-,-,-,20210116,-
1235461,25011513,C770_RS19905,C770_RS19905,C770_GR4pC0184,-,-,-,GntR family transcriptional regulator,protein-coding,-,-,-,-,20210424,-
1235461,25011514,C770_RS25605,C770_RS25605,C770_GR4pC1434,-,-,-,chemotaxis protein CheY,protein-coding,-,-,-,-,20150715,-
1235461,25011515,C770_RS19560,C770_RS19560,C770_GR4pC0108,-,-,-,prevent-host-death protein,protein-coding,-,-,-,-,20210417,-
1235461,25011516,C770_RS22675,C770_RS22675,C770_GR4pC0772,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011517,C770_RS19420,C770_RS19420,C770_GR4pC0078,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,-,20210116,-
1235461,25011518,C770_RS19480,C770_RS19480,C770_GR4pC0090,-,-,-, endoribonuclease L-PSP,protein-coding,-,-,-,-,20160827,-
1235461,25011519,C770_RS23890,C770_RS23890,C770_GR4pC1055,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20171220,-
1235461,25011520,C770_RS19595,C770_RS19595,C770_GR4pC0115,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011521,C770_RS22105,C770_RS22105,C770_GR4pC0648,-,-,-,L-alanine-DL-glutamate epimerase and related enzymes of enolase superfamily,protein-coding,-,-,-,-,20150715,-
1235461,25011522,C770_RS19225,C770_RS19225,C770_GR4pC0041,-,-,-,Siderophore synthetase component,protein-coding,-,-,-,-,20201026,-
1235461,25011523,C770_RS21740,C770_RS21740,C770_GR4pC0574,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20201010,-
1235461,25011524,C770_RS20920,C770_RS20920,C770_GR4pC0402,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011525,C770_RS19390,C770_RS19390,C770_GR4pC0072,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20170908,-
1235461,25011526,C770_RS23965,C770_RS23965,C770_GR4pC1070,-,-,-,cytochrome c oxidase cbb3-type subunit II,protein-coding,-,-,-,-,20171117,-
1235461,25011527,C770_RS21300,C770_RS21300,C770_GR4pC0483,-,-,-,short-chain dehydrogenase,protein-coding,-,-,-,-,20171220,-
1235461,25011528,C770_RS21130,C770_RS21130,C770_GR4pC0446,-,-,-,glycine/betaine ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20170906,-
1235461,25011529,C770_RS23500,C770_RS23500,C770_GR4pC0954,-,-,-,histidine kinase,protein-coding,-,-,-,-,20160827,-
1235461,25011530,C770_RS19455,C770_RS19455,C770_GR4pC0085,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011531,C770_RS24395,C770_RS24395,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011532,C770_RS22485,C770_RS22485,C770_GR4pC0729,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20180124,-
1235461,25011533,C770_RS20360,C770_RS20360,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011534,C770_RS19640,C770_RS19640,C770_GR4pC0127,-,-,-,lactoylglutathione lyase,protein-coding,-,-,-,-,20150715,-
1235461,25011535,C770_RS24615,C770_RS24615,C770_GR4pC1220,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171117,-
1235461,25011536,C770_RS19315,C770_RS19315,C770_GR4pC0057,-,-,-,F420-dependent NADP reductase,protein-coding,-,-,-,-,20210424,-
1235461,25011537,C770_RS24690,C770_RS24690,C770_GR4pC1242,-,-,-,glycosyltransferase probably involved in cell wall biogenesis,protein-coding,-,-,-,-,20160827,-
1235461,25011538,C770_RS22875,C770_RS22875,C770_GR4pC0816,-,-,-,AraC family transcriptional regulator,protein-coding,-,-,-,-,20170906,-
1235461,25011539,C770_RS21105,C770_RS21105,C770_GR4pC0441,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25011540,C770_RS21905,C770_RS21905,C770_GR4pC0607,-,-,-,aldo/keto reductase,protein-coding,-,-,-,-,20210212,-
1235461,25011541,C770_RS21460,C770_RS21460,C770_GR4pC0517,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25011542,C770_RS23430,C770_RS23430,C770_GR4pC0939,-,-,-,chemotaxis protein CheY,protein-coding,-,-,-,-,20210417,-
1235461,25011543,C770_RS21540,C770_RS21540,C770_GR4pC0533,-,-,-,membrane protein,protein-coding,-,-,-,-,20150714,-
1235461,25011544,C770_RS20130,C770_RS20130,C770_GR4pC0238,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011545,C770_RS23660,C770_RS23660,-,-,-,-,dehydratase,protein-coding,-,-,-,-,20160827,-
1235461,25011546,C770_RS20410,C770_RS20410,C770_GR4pC0296,-,-,-,nucleoside-diphosphate-sugar epimerase,protein-coding,-,-,-,-,20201026,-
1235461,25011547,C770_RS19805,C770_RS19805,C770_GR4pC0163,-,-,-,chloroperoxidase,protein-coding,-,-,-,-,20160924,-
1235461,25011548,C770_RS21850,C770_RS21850,C770_GR4pC0596,-,-,-,Threonine dehydrogenase and related Zn-dependent dehydrogenase,protein-coding,-,-,-,-,20160827,-
1235461,25011549,C770_RS21910,C770_RS21910,C770_GR4pC0608,-,-,-,CoA-transferase,protein-coding,-,-,-,-,20171220,-
1235461,25011550,C770_RS21430,C770_RS21430,C770_GR4pC0511,-,-,-,mechanosensitive ion channel protein,protein-coding,-,-,-,-,20160924,-
1235461,25011551,C770_RS20180,C770_RS20180,C770_GR4pC0249,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20170906,-
1235461,25011552,C770_RS19450,C770_RS19450,C770_GR4pC0084,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011553,C770_RS20595,C770_RS20595,C770_GR4pC0334,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
1235461,25011554,C770_RS24035,C770_RS24035,C770_GR4pC1089,-,-,-,molecular chaperone GroES,protein-coding,-,-,-,-,20171117,-
1235461,25011555,C770_RS23940,C770_RS23940,C770_GR4pC1065,-,-,-,membrane protein,protein-coding,-,-,-,-,20171220,-
1235461,25011556,C770_RS20665,C770_RS20665,C770_GR4pC0348,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20171220,-
1235461,25011557,C770_RS21535,C770_RS21535,C770_GR4pC0532,-,-,-,"formate hydrogenlyase subunit 3/multisubunit Na+/H+ antiporter, MnhD subunit",protein-coding,-,-,-,-,20170908,-
1235461,25011558,C770_RS21275,C770_RS21275,C770_GR4pC0477,-,-,-,hypothetical protein,pseudo,-,-,-,-,20150714,-
1235461,25011559,C770_RS21820,C770_RS21820,C770_GR4pC0590,-,-,-,5-dehydro-4-deoxyglucarate dehydratase,protein-coding,-,-,-,-,20171117,-
1235461,25011560,C770_RS21555,C770_RS21555,C770_GR4pC0536,-,-,-,NADH-quinone oxidoreductase subunit N 2,protein-coding,-,-,-,-,20170906,-
1235461,25011561,C770_RS22200,C770_RS22200,C770_GR4pC0669,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25011562,C770_RS21185,C770_RS21185,C770_GR4pC0458,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011563,C770_RS20930,C770_RS20930,C770_GR4pC0405,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011564,C770_RS23995,C770_RS23995,C770_GR4pC1075,-,-,-,flavin reductase,pseudo,-,-,-,-,20150714,-
1235461,25011565,C770_RS20385,C770_RS20385,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011566,C770_RS21995,C770_RS21995,C770_GR4pC0625,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20210424,-
1235461,25011567,C770_RS20725,C770_RS20725,C770_GR4pC0362,-,-,-,methyltransferase,protein-coding,-,-,-,-,20210417,-
1235461,25011568,C770_RS22515,C770_RS22515,C770_GR4pC0735,-,-,-,nitrogen fixation protein FixH,protein-coding,-,-,-,-,20171220,-
1235461,25011569,C770_RS20165,C770_RS20165,C770_GR4pC0245,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011570,C770_RS24840,C770_RS24840,C770_GR4pC1272,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011571,C770_RS22915,C770_RS22915,C770_GR4pC0825,-,-,-,Nucleoside-diphosphate-sugar epimerase,protein-coding,-,-,-,-,20160827,-
1235461,25011572,C770_RS22965,C770_RS22965,C770_GR4pC0835,-,-,-,AraC family transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25011573,C770_RS24120,C770_RS24120,C770_GR4pC1109,-,-,-,gluconolactonase,protein-coding,-,-,-,-,20170906,-
1235461,25011574,C770_RS22125,C770_RS22125,C770_GR4pC0652,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,-,20171220,-
1235461,25011575,C770_RS20700,C770_RS20700,C770_GR4pC0356,-,-,-,ribonucleotide-diphosphate reductase subunit alpha,protein-coding,-,-,-,-,20150714,-
1235461,25011576,fixJ,C770_RS22470,C770_GR4pC0725,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20171220,-
1235461,25011577,C770_RS22260,C770_RS22260,C770_GR4pC0681,-,-,-,type IV secretion protein VirB11,pseudo,-,-,-,-,20150714,-
1235461,25011578,C770_RS22305,C770_RS22305,C770_GR4pC0690,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171025,-
1235461,25011579,C770_RS20055,C770_RS20055,C770_GR4pC0219,-,-,-,peptide ABC transporter ATP-binding protein,protein-coding,-,-,-,-,20160827,-
1235461,25011580,C770_RS20175,C770_RS20175,C770_GR4pC0248,-,-,-,histidine kinase,protein-coding,-,-,-,-,20170906,-
1235461,25011581,C770_RS22500,C770_RS22500,C770_GR4pC0732,-,-,-,FixQ1 nitrogen fixation protein,protein-coding,-,-,-,-,20171220,-
1235461,25011582,C770_RS20915,C770_RS20915,C770_GR4pC0401,-,-,-,haloperoxidase,protein-coding,-,-,-,-,20210116,-
1235461,25011583,C770_RS23915,C770_RS23915,C770_GR4pC1060,-,-,-,alpha/beta hydrolase,protein-coding,-,-,-,-,20210417,-
1235461,25011584,C770_RS22025,C770_RS22025,C770_GR4pC0631,-,-,-,short-chain dehydrogenase,protein-coding,-,-,-,-,20210417,-
1235461,25011585,C770_RS20060,C770_RS20060,C770_GR4pC0220,-,-,-,peptide ABC transporter permease,protein-coding,-,-,-,-,20150715,-
1235461,25011586,C770_RS22555,C770_RS22555,C770_GR4pC0743,-,-,-,short-chain dehydrogenase,protein-coding,-,-,-,-,20150725,-
1235461,25011587,C770_RS23880,C770_RS23880,C770_GR4pC1053,-,-,-,polyamine ABC transporter permease,protein-coding,-,-,-,-,20171220,-
1235461,25011588,C770_RS24025,C770_RS24025,C770_GR4pC1083,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20210417,-
1235461,25011589,C770_RS22560,C770_RS22560,C770_GR4pC0744,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20171220,-
1235461,25011590,C770_RS21320,C770_RS21320,C770_GR4pC0488,-,-,-,epimerase,protein-coding,-,-,-,-,20150714,-
1235461,25011591,C770_RS21050,C770_RS21050,C770_GR4pC0429,-,-,-,AraC family transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25011592,C770_RS21360,C770_RS21360,C770_GR4pC0495,-,-,-,transposase,protein-coding,-,-,-,-,20160827,-
1235461,25011593,C770_RS23395,C770_RS23395,C770_GR4pC0932,-,-,-,transposase,protein-coding,-,-,-,-,20160827,-
1235461,25011594,C770_RS22100,C770_RS22100,C770_GR4pC0647,-,-,-,epimerase,protein-coding,-,-,-,-,20171220,-
1235461,25011595,C770_RS20155,C770_RS20155,C770_GR4pC0243,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011596,C770_RS25160,C770_RS25160,C770_GR4pC1340,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20210417,-
1235461,25011597,C770_RS21220,C770_RS21220,C770_GR4pC0465,-,-,-,phosphoserine phosphatase,protein-coding,-,-,-,-,20160827,-
1235461,25011598,C770_RS21720,C770_RS21720,C770_GR4pC0570,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,-,20171117,-
1235461,25011599,C770_RS20835,C770_RS20835,C770_GR4pC0385,-,-,-,acetylornithine deacetylase,protein-coding,-,-,-,-,20150715,-
1235461,25011600,C770_RS21520,C770_RS21520,C770_GR4pC0529,-,-,-,protein-L-isoaspartate O-methyltransferase,protein-coding,-,-,-,-,20170908,-
1235461,25011601,C770_RS21265,C770_RS21265,-,-,-,-,protein-S-isoprenylcysteine methyltransferase,pseudo,-,-,-,-,20150714,-
1235461,25011602,C770_RS21895,C770_RS21895,C770_GR4pC0605,-,-,-,CopG family transcriptional regulator,protein-coding,-,-,-,-,20150715,-
1235461,25011603,C770_RS24915,C770_RS24915,C770_GR4pC1288,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,-,20171117,-
1235461,25011604,C770_RS21600,C770_RS21600,C770_GR4pC0546,-,-,-,NADH dehydrogenase subunit F,protein-coding,-,-,-,-,20170906,-
1235461,25011605,dnaE2,C770_RS23610,C770_GR4pC0985,-,-,-,DNA-directed DNA polymerase III (polc),protein-coding,-,-,-,-,20160827,-
1235461,25011606,C770_RS21825,C770_RS21825,C770_GR4pC0591,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20171220,-
1235461,25011607,C770_RS22465,C770_RS22465,C770_GR4pC0724,-,-,-,PAS domain-containing protein,protein-coding,-,-,-,-,20201026,-
1235461,25011608,C770_RS24430,C770_RS24430,C770_GR4pC1178,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011609,C770_RS21680,C770_RS21680,C770_GR4pC0562,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011610,C770_RS21335,C770_RS21335,C770_GR4pC0491,-,-,-,potassium transporter Kef NAD-binding subunit,protein-coding,-,-,-,-,20160827,-
1235461,25011611,C770_RS19850,C770_RS19850,C770_GR4pC0172,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25011612,C770_RS21705,C770_RS21705,C770_GR4pC0567,-,-,-,Arabinose efflux permease,protein-coding,-,-,-,-,20170923,-
1235461,25011613,C770_RS21255,C770_RS21255,C770_GR4pC0473,-,-,-,AraC family transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25011614,C770_RS21495,C770_RS21495,C770_GR4pC0524,-,-,-,methyl-accepting chemotaxis protein,protein-coding,-,-,-,-,20210212,-
1235461,25011615,C770_RS20005,C770_RS20005,C770_GR4pC0207,-,-,-,TetR family transcriptional regulator,protein-coding,-,-,-,-,20150714,-
1235461,25011616,C770_RS21280,C770_RS21280,C770_GR4pC0478,-,-,-,membrane protein,protein-coding,-,-,-,-,20150714,-
1235461,25011617,C770_RS22855,C770_RS22855,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011618,C770_RS23630,C770_RS23630,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210116,-
1235461,25011619,C770_RS21860,C770_RS21860,C770_GR4pC0598,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20210129,-
1235461,25011620,C770_RS23410,C770_RS23410,-,-,-,-,7-keto-8-aminopelargonate synthetase,protein-coding,-,-,-,-,20150714,-
1235461,25011621,C770_RS24795,C770_RS24795,C770_GR4pC1263,-,-,-,"type III secretion protein, HrpO family",protein-coding,-,-,-,-,20210417,-
1235461,25011622,C770_RS21935,C770_RS21935,C770_GR4pC0613,-,-,-,3-ketoacyl-ACP reductase,protein-coding,-,-,-,-,20171220,-
1235461,25011623,C770_RS20545,C770_RS20545,C770_GR4pC0324,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011624,C770_RS23465,C770_RS23465,C770_GR4pC0946,-,-,-,ABC transporter permease,protein-coding,-,-,-,-,20210129,-
1235461,25011625,C770_RS21290,C770_RS21290,C770_GR4pC0481,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,-,20150714,-
1235461,25011626,C770_RS21170,C770_RS21170,C770_GR4pC0455,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25011627,C770_RS25050,C770_RS25050,C770_GR4pC1315,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20200905,-
1235461,25011628,C770_RS24990,C770_RS24990,C770_GR4pC1303,-,-,-,Nucleoside-diphosphate-sugar epimerase,protein-coding,-,-,-,-,20170906,-
1235461,25011629,C770_RS20975,C770_RS20975,C770_GR4pC0415,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011630,C770_RS25700,C770_RS25700,-,-,-,-,ncRNA,ncRNA,-,-,-,-,20150714,-
1235461,25011631,C770_RS22055,C770_RS22055,C770_GR4pC0636,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
1235461,25011632,C770_RS19530,C770_RS19530,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25011633,C770_RS19900,C770_RS19900,C770_GR4pC0183,-,-,-,Threonine dehydrogenase and related Zn-dependent dehydrogenase,protein-coding,-,-,-,-,20201026,-
1235461,25011634,C770_RS21225,C770_RS21225,C770_GR4pC0466,-,-,-,cytochrome C,protein-coding,-,-,-,-,20160924,-
1235461,25011635,C770_RS24655,C770_RS24655,C770_GR4pC1235,-,-,-,hemolysin-type calcium-binding repeat (2 copies),protein-coding,-,-,-,-,20160827,-
1235461,25011636,C770_RS20100,C770_RS20100,C770_GR4pC0232,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25011637,C770_RS22285,C770_RS22285,C770_GR4pC0686,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011638,C770_RS23715,C770_RS23715,C770_GR4pC1010,-,-,-,sulfate adenylyltransferase small subunit,protein-coding,-,-,-,-,20160827,-
1235461,25011639,C770_RS22545,C770_RS22545,C770_GR4pC0741,-,-,-,copper export protein,protein-coding,-,-,-,-,20150715,-
1235461,25011640,C770_RS20510,C770_RS20510,C770_GR4pC0316,-,-,-,transposase,protein-coding,-,-,-,-,20150714,-
1235461,25011641,C770_RS23140,C770_RS23140,C770_GR4pC0871,-,-,-,RND family efflux transporter MFP subunit,protein-coding,-,-,-,-,20160827,-
1235461,25011642,C770_RS20400,C770_RS20400,C770_GR4pC0294,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20171220,-
1235461,25011643,C770_RS19535,C770_RS19535,C770_GR4pC0103,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011644,C770_RS22410,C770_RS22410,C770_GR4pC0713,-,-,-,copper-containing nitrite reductase,protein-coding,-,-,-,-,20171025,-
1235461,25011645,C770_RS23620,C770_RS23620,C770_GR4pC0987,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
1235461,25011646,C770_RS19975,C770_RS19975,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011647,C770_RS22375,C770_RS22375,C770_GR4pC0706,-,-,-,Pirin-related protein,protein-coding,-,-,-,-,20160827,-
1235461,25011648,C770_RS23675,C770_RS23675,C770_GR4pC1002,-,-,-,Nodulation protein A (NodA),protein-coding,-,-,-,-,20150715,-
1235461,25011649,C770_RS19940,C770_RS19940,C770_GR4pC0191,-,-,-,DNA ligase D,protein-coding,-,-,-,-,20160827,-
1235461,25011650,C770_RS24175,C770_RS24175,C770_GR4pC1119,-,-,-,histidine kinase,protein-coding,-,-,-,-,20171117,-
1235461,25011651,C770_RS20500,C770_RS20500,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20150714,-
1235461,25011652,C770_RS22120,C770_RS22120,C770_GR4pC0651,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,-,20171220,-
1235461,25011653,C770_RS22400,C770_RS22400,-,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
1235461,25011654,C770_RS21245,C770_RS21245,C770_GR4pC0471,-,-,-,peptidase,protein-coding,-,-,-,-,20160924,-
1235461,25011655,C770_RS22335,C770_RS22335,C770_GR4pC0696,-,-,-,cytochrome c oxidase subunit III,protein-coding,-,-,-,-,20210417,-
1235461,25011656,C770_RS23065,C770_RS23065,C770_GR4pC0856,-,-,-,paralog to SMa1151 of megaplasmid pSymA (Sinorhizobium meliloti),protein-coding,-,-,-,paralog to SMa1151 of megaplasmid pSymA (Sinorhizobium meliloti)|flavin-nucleotide-binding protein,20171220,-
1235461,25011657,C770_RS21480,C770_RS21480,C770_GR4pC0521,-,-,-,type II secretion system protein,protein-coding,-,-,-,-,20171220,-
1235461,25011658,C770_RS21685,C770_RS21685,C770_GR4pC0563,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20160827,-
1235461,25011659,C770_RS25665,C770_RS25665,C770_GR4pC1447,-,-,-,sulfate ABC transporter substrate-binding protein,protein-coding,-,-,-,-,20200905,-
1235461,25011660,C770_RS22235,C770_RS22235,C770_GR4pC0676,-,-,-,conjugal transfer protein TrbL,protein-coding,-,-,-,-,20150715,-
1235461,25011661,C770_RS22095,C770_RS22095,C770_GR4pC0646,-,-,-,isomerase,protein-coding,-,-,-,-,20171220,-
1235461,25011662,C770_RS20220,C770_RS20220,C770_GR4pC0256,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011663,C770_RS20520,C770_RS20520,C770_GR4pC0318,-,-,-,carbon monoxide dehydrogenase small subunit,protein-coding,-,-,-,-,20210417,-
1235461,25011664,C770_RS22475,C770_RS22475,C770_GR4pC0726,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20171220,-
1235461,25011665,C770_RS21490,C770_RS21490,C770_GR4pC0523,-,-,-,histidine kinase,protein-coding,-,-,-,-,20160827,-
1235461,25011666,C770_RS22495,C770_RS22495,C770_GR4pC0731,-,-,-,peptidase S41,protein-coding,-,-,-,-,20171025,-
1235461,25011667,C770_RS21115,C770_RS21115,C770_GR4pC0443,-,-,-,metal-dependent hydrolase,protein-coding,-,-,-,-,20150715,-
1235461,25011668,C770_RS22050,C770_RS22050,-,-,-,-,hypothetical protein,pseudo,-,-,-,-,20150714,-
1235461,25011669,C770_RS21925,C770_RS21925,C770_GR4pC0611,-,-,-,oxidoreductase,protein-coding,-,-,-,-,20210417,-
1235461,25011670,C770_RS21965,C770_RS21965,C770_GR4pC0619,-,-,-,oxidoreductase,protein-coding,-,-,-,-,20200905,-
1235461,25011671,C770_RS21810,C770_RS21810,C770_GR4pC0588,-,-,-,hypothetical protein,protein-coding,-,-,-,-,20160827,-
1235461,25011672,C770_RS23415,C770_RS23415,C770_GR4pC0936,-,-,-,chemotaxis protein CheY,protein-coding,-,-,-,-,20160827,-
1235461,25011673,C770_RS21835,C770_RS21835,C770_GR4pC0593,-,-,-,peptide ABC transporter permease,protein-coding,-,-,-,-,20150715,-
1235461,25011674,C770_RS22250,C770_RS22250,C770_GR4pC0679,-,-,-,type IV secretion protein VirB9,protein-coding,-,-,-,-,20171220,-
1235461,25011675,C770_RS20950,C770_RS20950,C770_GR4pC0410,-,-,-,transcriptional regulator,protein-coding,-,-,-,-,20160827,-
