#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
242507,2674091,MGG_00839,MGG_00839,-,-,5,-,vacuolar protein sorting-associated protein 74,protein-coding,-,-,-,vacuolar protein sorting-associated protein 74,20200919,-
242507,2676594,MGG_03672,MGG_03672,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676595,MGG_13484,MGG_13484,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676596,MGG_03674,MGG_03674,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676597,MGG_03675,MGG_03675,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676599,MGG_03656,MGG_03656,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676600,MGG_03657,MGG_03657,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676601,MGG_03658,MGG_03658,-,-,4,-,splicing factor 3B subunit 5,protein-coding,-,-,-,splicing factor 3B subunit 5,20200919,-
242507,2676602,MGG_03659,MGG_03659,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676603,MGG_13487,MGG_13487,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676604,MGG_03661,MGG_03661,-,-,4,-,phosphoserine phosphatase,protein-coding,-,-,-,phosphoserine phosphatase,20200919,-
242507,2676605,MGG_03508,MGG_03508,-,-,4,-,Cel3e,protein-coding,-,-,-,Cel3e,20200926,-
242507,2676606,MGG_03509,MGG_03509,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676607,MGG_03510,MGG_03510,-,-,4,-,UDP-glucose:glycoprotein glucosyltransferase,protein-coding,-,-,-,UDP-glucose:glycoprotein glucosyltransferase,20200919,-
242507,2676608,MGG_03511,MGG_03511,-,-,4,-,coatomer alpha subunit,protein-coding,-,-,-,coatomer alpha subunit,20200919,-
242507,2676609,MGG_03512,MGG_03512,-,-,4,-,26S proteasome non-ATPase regulatory subunit 8,protein-coding,-,-,-,26S proteasome non-ATPase regulatory subunit 8,20200919,-
242507,2676610,MGG_03513,MGG_03513,-,-,4,-,ubiquitin carboxyl-terminal hydrolase,protein-coding,-,-,-,ubiquitin carboxyl-terminal hydrolase,20200919,-
242507,2676612,MGG_03535,MGG_03535,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676613,MGG_03536,MGG_03536,-,-,4,-,SDS23,protein-coding,-,-,-,SDS23,20200926,-
242507,2676614,MGG_03537,MGG_03537,-,-,4,-,importin subunit beta-3,protein-coding,-,-,-,importin subunit beta-3,20200919,-
242507,2676615,MGG_03538,MGG_03538,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676616,MGG_03539,MGG_03539,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676618,MGG_03541,MGG_03541,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676619,MGG_03542,MGG_03542,-,-,4,-,metallopeptidase,protein-coding,-,-,-,metallopeptidase,20200919,-
242507,2676620,MGG_03543,MGG_03543,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676621,MGG_03544,MGG_03544,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676622,MGG_03545,MGG_03545,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676623,MGG_03546,MGG_03546,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676625,MGG_03548,MGG_03548,-,-,4,-,tropomyosin-1 alpha chain,protein-coding,-,-,-,tropomyosin-1 alpha chain,20200919,-
242507,2676626,MGG_03641,MGG_03641,-,-,4,-,elongation factor 1-alpha,protein-coding,-,-,-,elongation factor 1-alpha,20200919,-
242507,2676627,MGG_03642,MGG_03642,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676628,MGG_03643,MGG_03643,-,-,4,-,glycosyltransferase family 28 domain-containing protein,protein-coding,-,-,-,glycosyltransferase family 28 domain-containing protein,20200919,-
242507,2676629,MGG_03644,MGG_03644,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676630,MGG_03645,MGG_03645,-,-,4,-,adenylosuccinate lyase,protein-coding,-,-,-,adenylosuccinate lyase,20200919,-
242507,2676631,MGG_03646,MGG_03646,-,-,4,-,serine/threonine-protein phosphatase dullard,protein-coding,-,-,-,serine/threonine-protein phosphatase dullard,20200919,-
242507,2676633,MGG_03648,MGG_03648,-,-,4,-,NAD(P)H-dependent D-xylose reductase xyl1,protein-coding,-,-,-,NAD(P)H-dependent D-xylose reductase xyl1,20200924,-
242507,2676634,MGG_03649,MGG_03649,-,-,4,-,protein phosphatase 1 regulatory subunit SDS22,protein-coding,-,-,-,protein phosphatase 1 regulatory subunit SDS22,20200924,-
242507,2676635,MGG_03650,MGG_03650,-,-,4,-,BEM46 family protein,protein-coding,-,-,-,BEM46 family protein,20200919,-
242507,2676636,MGG_03651,MGG_03651,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676637,MGG_03652,MGG_03652,-,-,4,-,CSN12,protein-coding,-,-,-,CSN12,20200919,-
242507,2676638,MGG_03653,MGG_03653,-,-,4,-,60S ribosomal protein L20,protein-coding,-,-,-,60S ribosomal protein L20,20200919,-
242507,2676639,MGG_03654,MGG_03654,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676640,MGG_03365,MGG_03365,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676642,MGG_03367,MGG_03367,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676643,MGG_03368,MGG_03368,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676644,MGG_03369,MGG_03369,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676647,MGG_03605,MGG_03605,-,-,4,-,CDK-activating kinase assembly factor MAT1,protein-coding,-,-,-,CDK-activating kinase assembly factor MAT1,20200919,-
242507,2676648,MGG_03606,MGG_03606,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676649,MGG_03607,MGG_03607,-,-,4,-,alanyl-tRNA synthetase,protein-coding,-,-,-,alanyl-tRNA synthetase,20200919,-
242507,2676650,MGG_03608,MGG_03608,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676651,MGG_03609,MGG_03609,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676652,MGG_13509,MGG_13509,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676653,MGG_03611,MGG_03611,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676654,MGG_03327,MGG_03327,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676655,MGG_03328,MGG_03328,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676656,MGG_03329,MGG_03329,-,-,4,-,small heat shock protein,protein-coding,-,-,-,small heat shock protein,20200919,-
242507,2676657,MGG_03330,MGG_03330,-,-,4,-,dimethylaniline monooxygenase,protein-coding,-,-,-,dimethylaniline monooxygenase,20200919,-
242507,2676658,MGG_03331,MGG_03331,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676659,MGG_03332,MGG_03332,-,-,4,-,copper amine oxidase 1,protein-coding,-,-,-,copper amine oxidase 1,20200919,-
242507,2676661,MGG_03720,MGG_03720,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676662,MGG_03721,MGG_03721,-,-,4,-,urea transporter,protein-coding,-,-,-,urea transporter,20200919,-
242507,2676663,MGG_03722,MGG_03722,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676664,MGG_03723,MGG_03723,-,-,4,-,complex I intermediate-associated protein 30,protein-coding,-,-,-,complex I intermediate-associated protein 30,20200919,-
242507,2676665,MGG_03724,MGG_03724,-,-,4,-,CLAP1,protein-coding,-,-,-,CLAP1,20200919,-
242507,2676666,MGG_03725,MGG_03725,-,-,4,-,COP9 signalosome complex subunit 7a,protein-coding,-,-,-,COP9 signalosome complex subunit 7a,20200919,-
242507,2676667,MGG_03313,MGG_03313,-,-,4,-,vacuolar assembly protein,protein-coding,-,-,-,vacuolar assembly protein,20200919,-
242507,2676668,MGG_03314,MGG_03314,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676669,MGG_03315,MGG_03315,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676670,MGG_03316,MGG_03316,-,-,4,-,serin endopeptidase,protein-coding,-,-,-,serin endopeptidase,20200919,-
242507,2676671,MGG_03317,MGG_03317,-,-,4,-,eukaryotic translation initiation factor 3 subunit E,protein-coding,-,-,-,eukaryotic translation initiation factor 3 subunit E,20200924,-
242507,2676672,MGG_03318,MGG_03318,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676673,MGG_03319,MGG_03319,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676676,MGG_03572,MGG_03572,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676678,MGG_03574,MGG_03574,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676679,MGG_03575,MGG_03575,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676680,MGG_03576,MGG_03576,-,-,4,-,LYR family protein,protein-coding,-,-,-,LYR family protein,20201026,-
242507,2676681,MGG_03598,MGG_03598,-,-,4,-,PNG1,protein-coding,-,-,-,PNG1,20200919,-
242507,2676682,MGG_03599,MGG_03599,-,-,4,-,acidic endochitinase SE2,protein-coding,-,-,-,acidic endochitinase SE2,20200919,-
242507,2676683,MGG_03600,MGG_03600,-,-,4,-,mitochondrial-processing peptidase subunit beta,protein-coding,-,-,-,mitochondrial-processing peptidase subunit beta,20200919,-
242507,2676684,MGG_03601,MGG_03601,-,-,4,-,alpha-galactosidase,protein-coding,-,-,-,alpha-galactosidase,20200919,-
242507,2676685,MGG_03602,MGG_03602,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676686,MGG_03603,MGG_03603,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676687,MGG_03604,MGG_03604,-,-,4,-,nuclear movement protein nudC,protein-coding,-,-,-,nuclear movement protein nudC,20200919,-
242507,2676688,MGG_03494,MGG_03494,-,-,4,-,aminotransferase,protein-coding,-,-,-,aminotransferase,20200919,-
242507,2676689,MGG_03495,MGG_03495,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676690,MGG_03496,MGG_03496,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676691,MGG_03497,MGG_03497,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676692,MGG_03498,MGG_03498,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676693,MGG_03499,MGG_03499,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676695,MGG_03556,MGG_03556,-,-,4,-,H/ACA ribonucleoprotein complex subunit 1,protein-coding,-,-,-,H/ACA ribonucleoprotein complex subunit 1,20200919,-
242507,2676696,MGG_03557,MGG_03557,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676697,MGG_03558,MGG_03558,-,-,4,-,PH domain-containing protein,protein-coding,-,-,-,PH domain-containing protein,20200919,-
242507,2676698,MGG_03559,MGG_03559,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676699,MGG_03560,MGG_03560,-,-,4,-,phospholipid:diacylglycerol acyltransferase,protein-coding,-,-,-,phospholipid:diacylglycerol acyltransferase,20200919,-
242507,2676700,MGG_03561,MGG_03561,-,-,4,-,N-terminal acetyltransferase C complex catalytic subunit MAK3,protein-coding,-,-,-,N-terminal acetyltransferase C complex catalytic subunit MAK3,20200919,-
242507,2676701,MGG_03562,MGG_03562,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676702,MGG_03726,MGG_03726,-,-,4,-,RGS domain-containing protein,protein-coding,-,-,-,RGS domain-containing protein,20200919,-
242507,2676703,MGG_03727,MGG_03727,-,-,4,-,50S ribosomal protein L31e,protein-coding,-,-,-,50S ribosomal protein L31e,20200919,-
242507,2676704,MGG_03728,MGG_03728,-,-,4,-,ubiquitin-conjugating enzyme E2-20 kDa,protein-coding,-,-,-,ubiquitin-conjugating enzyme E2-20 kDa,20200919,-
242507,2676705,MGG_03729,MGG_03729,-,-,4,-,CAMK/CAMKL/CHK1 protein kinase,protein-coding,-,-,-,CAMK/CAMKL/CHK1 protein kinase,20200919,-
242507,2676707,MGG_03731,MGG_03731,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676709,MGG_03131,MGG_03131,-,-,4,-,DDHD domain-containing protein,protein-coding,-,-,-,DDHD domain-containing protein,20200919,-
242507,2676710,MGG_03132,MGG_03132,-,-,4,-,DNA repair helicase rad15,protein-coding,-,-,-,DNA repair helicase rad15,20200919,-
242507,2676711,MGG_03133,MGG_03133,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676712,MGG_03134,MGG_03134,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676713,MGG_03135,MGG_03135,-,-,4,-,60S ribosomal protein L30,protein-coding,-,-,-,60S ribosomal protein L30,20200919,-
242507,2676714,MGG_03136,MGG_03136,-,-,4,-,60S ribosomal protein L10,protein-coding,-,-,-,60S ribosomal protein L10,20200924,-
242507,2676715,MGG_03280,MGG_03280,-,-,4,-,nitrilase 2,protein-coding,-,-,-,nitrilase 2,20200919,-
242507,2676716,MGG_03281,MGG_03281,-,-,4,-,chorismate synthase,protein-coding,-,-,-,chorismate synthase,20200924,-
242507,2676717,MGG_03282,MGG_03282,-,-,4,-,lipoate-protein ligase A,protein-coding,-,-,-,lipoate-protein ligase A,20200919,-
242507,2676718,MGG_03283,MGG_03283,-,-,4,-,vacuolar membrane protein,protein-coding,-,-,-,vacuolar membrane protein,20200919,-
242507,2676719,MGG_03284,MGG_03284,-,-,4,-,DNA mismatch repair protein,protein-coding,-,-,-,DNA mismatch repair protein,20200919,-
242507,2676720,MGG_03285,MGG_03285,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676721,MGG_03286,MGG_03286,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676722,MGG_03353,MGG_03353,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676723,MGG_03354,MGG_03354,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676724,MGG_03355,MGG_03355,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676725,MGG_03356,MGG_03356,-,-,4,-,ricin B lectin:Parallel beta-helix,protein-coding,-,-,-,ricin B lectin:Parallel beta-helix,20200919,-
242507,2676727,MGG_03358,MGG_03358,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676728,MGG_03577,MGG_03577,-,-,4,-,histone H2A,protein-coding,-,-,-,histone H2A,20200924,-
242507,2676729,MGG_03578,MGG_03578,-,-,4,-,histone H2B,protein-coding,-,-,-,histone H2B,20200924,-
242507,2676730,MGG_03579,MGG_03579,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676731,MGG_03580,MGG_03580,-,-,4,-,cysteine protease ATG4,protein-coding,-,-,-,cysteine protease ATG4,20200924,-
242507,2676732,MGG_03581,MGG_03581,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676733,MGG_03582,MGG_03582,-,-,4,-,RING-14 protein,protein-coding,-,-,-,RING-14 protein,20200919,-
242507,2676734,MGG_03583,MGG_03583,-,-,4,-,cystathionine gamma-synthase,protein-coding,-,-,-,cystathionine gamma-synthase,20200919,-
242507,2676735,MGG_03149,MGG_03149,-,-,4,-,dihydrolipoyllysine-residue succinyltransferase,protein-coding,-,-,-,dihydrolipoyllysine-residue succinyltransferase,20200919,-
242507,2676736,MGG_03150,MGG_03150,-,-,4,-,cytosolic iron-sulfur protein assembly protein 1,protein-coding,-,-,-,cytosolic iron-sulfur protein assembly protein 1,20200924,-
242507,2676737,MGG_03151,MGG_03151,-,-,4,-,maintenance-ploidy protein mob1,protein-coding,-,-,-,maintenance-ploidy protein mob1,20200919,-
242507,2676738,MGG_03152,MGG_03152,-,-,4,-,ATP synthase subunit 5,protein-coding,-,-,-,ATP synthase subunit 5,20200919,-
242507,2676739,MGG_03153,MGG_03153,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676740,MGG_03154,MGG_03154,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676741,MGG_03155,MGG_03155,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676742,MGG_03232,MGG_03232,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676743,MGG_03233,MGG_03233,-,-,4,-,ATP-dependent DNA helicase recQ,protein-coding,-,-,-,ATP-dependent DNA helicase recQ,20200919,-
242507,2676744,MGG_03234,MGG_03234,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676745,MGG_03235,MGG_03235,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676746,MGG_03236,MGG_03236,-,-,4,-,40S ribosomal protein S6-B,protein-coding,-,-,-,40S ribosomal protein S6-B,20200919,-
242507,2676747,MGG_03237,MGG_03237,-,-,4,-,diphthamide biosynthesis protein 1,protein-coding,-,-,-,diphthamide biosynthesis protein 1,20200919,-
242507,2676748,MGG_03242,MGG_03242,-,-,4,-,heat shock factor protein HSF24,protein-coding,-,-,-,heat shock factor protein HSF24,20200919,-
242507,2676749,MGG_03243,MGG_03243,-,-,4,-,peptidyl-prolyl isomerase CWC27,protein-coding,-,-,-,peptidyl-prolyl isomerase CWC27,20200919,-
242507,2676751,MGG_03207,MGG_03207,-,-,4,-,serine/threonine protein kinase,protein-coding,-,-,-,serine/threonine protein kinase,20200919,-
242507,2676752,MGG_03208,MGG_03208,-,-,4,-,glycolipid-anchored surface protein 5,protein-coding,-,-,-,glycolipid-anchored surface protein 5,20200919,-
242507,2676753,MGG_03209,MGG_03209,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676754,MGG_03210,MGG_03210,-,-,4,-,U3 small nucleolar RNA associated protein,protein-coding,-,-,-,U3 small nucleolar RNA associated protein,20200919,-
242507,2676755,MGG_03211,MGG_03211,-,-,4,-,26S proteasome non-ATPase regulatory subunit 11,protein-coding,-,-,-,26S proteasome non-ATPase regulatory subunit 11,20200919,-
242507,2676756,MGG_03620,MGG_03620,-,-,4,-,glucose transporter rco-3,protein-coding,-,-,-,glucose transporter rco-3,20200919,-
242507,2676757,MGG_03621,MGG_03621,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676759,MGG_03623,MGG_03623,-,-,4,-,C6 zinc finger domain-containing protein,protein-coding,-,-,-,C6 zinc finger domain-containing protein,20200919,-
242507,2676760,MGG_03624,MGG_03624,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676761,MGG_03625,MGG_03625,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676763,MGG_03697,MGG_03697,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676764,MGG_03698,MGG_03698,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676765,MGG_03699,MGG_03699,-,-,4,-,inosine-5'-monophosphate dehydrogenase IMD4,protein-coding,-,-,-,inosine-5'-monophosphate dehydrogenase IMD4,20200919,-
242507,2676766,MGG_03700,MGG_03700,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676767,MGG_03701,MGG_03701,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2676769,MGG_03703,MGG_03703,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2676770,MGG_03627,MGG_03627,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,2676771,MGG_03628,MGG_03628,-,-,4,-,glycerol uptake protein 1,protein-coding,-,-,-,glycerol uptake protein 1,20200919,-
242507,2676772,MGG_03629,MGG_03629,-,-,4,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
