#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
83462,55635504,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Myxococcus exiguus.  Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20200622,-
83462,64078642,JYJ95_RS12815,JYJ95_RS12815,JYJ95_12815,-,-,-,ribosomal protein L7/L12,protein-coding,-,-,-,ribosomal protein L7/L12,20210422,-
83462,64078643,JYJ95_RS12820,JYJ95_RS12820,JYJ95_12820,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078644,JYJ95_RS12825,JYJ95_RS12825,JYJ95_12825,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078645,JYJ95_RS12830,JYJ95_RS12830,JYJ95_12830,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078646,JYJ95_RS12835,JYJ95_RS12835,JYJ95_12835,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078647,JYJ95_RS12840,JYJ95_RS12840,JYJ95_12840,-,-,-,pseudo,pseudo,-,-,-,-,20210422,-
83462,64078648,JYJ95_RS12845,JYJ95_RS12845,JYJ95_12845,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078649,JYJ95_RS12850,JYJ95_RS12850,JYJ95_12850,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078650,JYJ95_RS12855,JYJ95_RS12855,JYJ95_12855,-,-,-,transposase,protein-coding,-,-,-,transposase,20210422,-
83462,64078651,JYJ95_RS12860,JYJ95_RS12860,JYJ95_12860,-,-,-,transposase,protein-coding,-,-,-,transposase,20210422,-
83462,64078652,JYJ95_RS12865,JYJ95_RS12865,JYJ95_12865,-,-,-,UdgX family uracil-DNA binding protein,protein-coding,-,-,-,UdgX family uracil-DNA binding protein,20210422,-
83462,64078653,JYJ95_RS12870,JYJ95_RS12870,JYJ95_12870,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078654,JYJ95_RS12875,JYJ95_RS12875,JYJ95_12875,-,-,-,NmrA family NAD(P)-binding protein,protein-coding,-,-,-,NmrA family NAD(P)-binding protein,20210422,-
83462,64078655,JYJ95_RS12880,JYJ95_RS12880,JYJ95_12880,-,-,-,SET domain-containing protein-lysine N-methyltransferase,protein-coding,-,-,-,SET domain-containing protein-lysine N-methyltransferase,20210422,-
83462,64078656,JYJ95_RS12885,JYJ95_RS12885,JYJ95_12885,-,-,-,sigma-70 family RNA polymerase sigma factor,protein-coding,-,-,-,sigma-70 family RNA polymerase sigma factor,20210422,-
83462,64078657,JYJ95_RS12890,JYJ95_RS12890,JYJ95_12890,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078658,phbB,JYJ95_RS12895,JYJ95_12895,-,-,-,acetoacetyl-CoA reductase,protein-coding,-,-,-,acetoacetyl-CoA reductase,20210422,-
83462,64078659,JYJ95_RS12900,JYJ95_RS12900,JYJ95_12900,-,-,-,patatin-like phospholipase family protein,protein-coding,-,-,-,patatin-like phospholipase family protein,20210422,-
83462,64078660,JYJ95_RS12905,JYJ95_RS12905,JYJ95_12905,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078661,JYJ95_RS12910,JYJ95_RS12910,JYJ95_12910,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078662,JYJ95_RS12915,JYJ95_RS12915,JYJ95_12915,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078663,JYJ95_RS12920,JYJ95_RS12920,JYJ95_12920,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078664,JYJ95_RS12925,JYJ95_RS12925,JYJ95_12925,-,-,-,glycoside hydrolase family 19 protein,protein-coding,-,-,-,glycoside hydrolase family 19 protein,20210422,-
83462,64078665,JYJ95_RS12930,JYJ95_RS12930,JYJ95_12930,-,-,-,CHAT domain-containing protein,protein-coding,-,-,-,CHAT domain-containing protein,20210422,-
83462,64078666,JYJ95_RS12935,JYJ95_RS12935,JYJ95_12935,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078667,JYJ95_RS12940,JYJ95_RS12940,JYJ95_12940,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210422,-
83462,64078668,JYJ95_RS12945,JYJ95_RS12945,JYJ95_12945,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078669,JYJ95_RS12950,JYJ95_RS12950,JYJ95_12950,-,-,-,cache domain-containing protein,protein-coding,-,-,-,cache domain-containing protein,20210422,-
83462,64078670,JYJ95_RS12955,JYJ95_RS12955,JYJ95_12955,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210422,-
83462,64078671,JYJ95_RS12960,JYJ95_RS12960,JYJ95_12960,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078672,JYJ95_RS12965,JYJ95_RS12965,JYJ95_12965,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,ABC transporter substrate-binding protein,20210422,-
83462,64078673,JYJ95_RS12970,JYJ95_RS12970,JYJ95_12970,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078674,JYJ95_RS12975,JYJ95_RS12975,JYJ95_12975,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078675,JYJ95_RS12980,JYJ95_RS12980,JYJ95_12980,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078676,JYJ95_RS12985,JYJ95_RS12985,JYJ95_12985,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078677,JYJ95_RS12990,JYJ95_RS12990,JYJ95_12990,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078678,JYJ95_RS12995,JYJ95_RS12995,JYJ95_12995,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078679,JYJ95_RS13000,JYJ95_RS13000,JYJ95_13000,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078680,JYJ95_RS13005,JYJ95_RS13005,JYJ95_13005,-,-,-,isochorismatase family protein,protein-coding,-,-,-,isochorismatase family protein,20210422,-
83462,64078681,JYJ95_RS13010,JYJ95_RS13010,JYJ95_13010,-,-,-,glycoside hydrolase family 15 protein,protein-coding,-,-,-,glycoside hydrolase family 15 protein,20210422,-
83462,64078682,JYJ95_RS13015,JYJ95_RS13015,JYJ95_13015,-,-,-,phosphoketolase,protein-coding,-,-,-,phosphoketolase,20210422,-
83462,64078683,JYJ95_RS13020,JYJ95_RS13020,JYJ95_13020,-,-,-,fructose-bisphosphate aldolase class I,protein-coding,-,-,-,fructose-bisphosphate aldolase class I,20210422,-
83462,64078684,JYJ95_RS13025,JYJ95_RS13025,JYJ95_13025,-,-,-,Cof-type HAD-IIB family hydrolase,protein-coding,-,-,-,Cof-type HAD-IIB family hydrolase,20210422,-
83462,64078685,JYJ95_RS13030,JYJ95_RS13030,JYJ95_13030,-,-,-,RICIN domain-containing protein,protein-coding,-,-,-,RICIN domain-containing protein,20210422,-
83462,64078686,JYJ95_RS13035,JYJ95_RS13035,JYJ95_13035,-,-,-,DUF1993 family protein,protein-coding,-,-,-,DUF1993 family protein,20210422,-
83462,64078687,JYJ95_RS13040,JYJ95_RS13040,JYJ95_13040,-,-,-,SRPBCC domain-containing protein,protein-coding,-,-,-,SRPBCC domain-containing protein,20210422,-
83462,64078688,JYJ95_RS13045,JYJ95_RS13045,JYJ95_13045,-,-,-,metalloregulator ArsR/SmtB family transcription factor,protein-coding,-,-,-,metalloregulator ArsR/SmtB family transcription factor,20210422,-
83462,64078689,JYJ95_RS13050,JYJ95_RS13050,JYJ95_13050,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078690,JYJ95_RS13055,JYJ95_RS13055,JYJ95_13055,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078691,JYJ95_RS13060,JYJ95_RS13060,JYJ95_13060,-,-,-,isoprenylcysteine carboxylmethyltransferase family protein,protein-coding,-,-,-,isoprenylcysteine carboxylmethyltransferase family protein,20210422,-
83462,64078692,JYJ95_RS13065,JYJ95_RS13065,JYJ95_13065,-,-,-,fatty acid desaturase,protein-coding,-,-,-,fatty acid desaturase,20210422,-
83462,64078693,JYJ95_RS13070,JYJ95_RS13070,JYJ95_13070,-,-,-,CapA family protein,protein-coding,-,-,-,CapA family protein,20210422,-
83462,64078694,JYJ95_RS13075,JYJ95_RS13075,JYJ95_13075,-,-,-,iron-containing redox enzyme family protein,protein-coding,-,-,-,iron-containing redox enzyme family protein,20210422,-
83462,64078695,JYJ95_RS13080,JYJ95_RS13080,JYJ95_13080,-,-,-,DUF1552 domain-containing protein,protein-coding,-,-,-,DUF1552 domain-containing protein,20210422,-
83462,64078696,JYJ95_RS13085,JYJ95_RS13085,JYJ95_13085,-,-,-,DUF1588 domain-containing protein,protein-coding,-,-,-,DUF1588 domain-containing protein,20210422,-
83462,64078697,JYJ95_RS13090,JYJ95_RS13090,JYJ95_13090,-,-,-,Tsi3 family protein,protein-coding,-,-,-,Tsi3 family protein,20210422,-
83462,64078698,JYJ95_RS13095,JYJ95_RS13095,JYJ95_13095,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078699,JYJ95_RS13100,JYJ95_RS13100,JYJ95_13100,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078700,JYJ95_RS13105,JYJ95_RS13105,JYJ95_13105,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078701,JYJ95_RS13110,JYJ95_RS13110,JYJ95_13110,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078702,JYJ95_RS13115,JYJ95_RS13115,JYJ95_13115,-,-,-,pseudo,pseudo,-,-,-,-,20210422,-
83462,64078703,JYJ95_RS13120,JYJ95_RS13120,JYJ95_13120,-,-,-,DUF1993 family protein,protein-coding,-,-,-,DUF1993 family protein,20210422,-
83462,64078704,JYJ95_RS13125,JYJ95_RS13125,JYJ95_13125,-,-,-,YccF domain-containing protein,protein-coding,-,-,-,YccF domain-containing protein,20210422,-
83462,64078705,JYJ95_RS13130,JYJ95_RS13130,JYJ95_13130,-,-,-,PEGA domain-containing protein,protein-coding,-,-,-,PEGA domain-containing protein,20210422,-
83462,64078706,JYJ95_RS13135,JYJ95_RS13135,JYJ95_13135,-,-,-,trypsin-like peptidase domain-containing protein,protein-coding,-,-,-,trypsin-like peptidase domain-containing protein,20210422,-
83462,64078707,JYJ95_RS13140,JYJ95_RS13140,JYJ95_13140,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20210422,-
83462,64078708,JYJ95_RS13145,JYJ95_RS13145,JYJ95_13145,-,-,-,arginase family protein,protein-coding,-,-,-,arginase family protein,20210422,-
83462,64078709,JYJ95_RS13150,JYJ95_RS13150,JYJ95_13150,-,-,-,protein kinase,protein-coding,-,-,-,protein kinase,20210422,-
83462,64078710,JYJ95_RS13155,JYJ95_RS13155,JYJ95_13155,-,-,-,MmcQ/YjbR family DNA-binding protein,protein-coding,-,-,-,MmcQ/YjbR family DNA-binding protein,20210422,-
83462,64078711,JYJ95_RS13160,JYJ95_RS13160,JYJ95_13160,-,-,-,zinc-binding dehydrogenase,protein-coding,-,-,-,zinc-binding dehydrogenase,20210422,-
83462,64078712,JYJ95_RS13165,JYJ95_RS13165,JYJ95_13165,-,-,-,magnesium transporter,protein-coding,-,-,-,magnesium transporter,20210422,-
83462,64078713,yacG,JYJ95_RS13170,JYJ95_13170,-,-,-,DNA gyrase inhibitor YacG,protein-coding,-,-,-,DNA gyrase inhibitor YacG,20210424,-
83462,64078714,JYJ95_RS13175,JYJ95_RS13175,JYJ95_13175,-,-,-,flippase-like domain-containing protein,protein-coding,-,-,-,flippase-like domain-containing protein,20210422,-
83462,64078715,JYJ95_RS13180,JYJ95_RS13180,JYJ95_13180,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078716,JYJ95_RS13185,JYJ95_RS13185,JYJ95_13185,-,-,-,ribbon-helix-helix domain-containing protein,protein-coding,-,-,-,ribbon-helix-helix domain-containing protein,20210424,-
83462,64078717,JYJ95_RS13190,JYJ95_RS13190,JYJ95_13190,-,-,-,TMEM165/GDT1 family protein,protein-coding,-,-,-,TMEM165/GDT1 family protein,20210422,-
83462,64078718,JYJ95_RS13195,JYJ95_RS13195,JYJ95_13195,-,-,-,alcohol dehydrogenase catalytic domain-containing protein,protein-coding,-,-,-,alcohol dehydrogenase catalytic domain-containing protein,20210422,-
83462,64078719,JYJ95_RS13200,JYJ95_RS13200,JYJ95_13200,-,-,-,DUF1579 family protein,protein-coding,-,-,-,DUF1579 family protein,20210422,-
83462,64078720,JYJ95_RS13205,JYJ95_RS13205,JYJ95_13205,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078721,JYJ95_RS13210,JYJ95_RS13210,JYJ95_13210,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078722,JYJ95_RS13215,JYJ95_RS13215,JYJ95_13215,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078723,JYJ95_RS13220,JYJ95_RS13220,JYJ95_13220,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20210422,-
83462,64078724,JYJ95_RS13225,JYJ95_RS13225,JYJ95_13225,-,-,-,isocitrate lyase/phosphoenolpyruvate mutase family protein,protein-coding,-,-,-,isocitrate lyase/phosphoenolpyruvate mutase family protein,20210422,-
83462,64078725,ogt,JYJ95_RS13230,JYJ95_13230,-,-,-,methylated-DNA--[protein]-cysteine S-methyltransferase,protein-coding,-,-,-,methylated-DNA--[protein]-cysteine S-methyltransferase,20210422,-
83462,64078726,JYJ95_RS13235,JYJ95_RS13235,JYJ95_13235,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210422,-
83462,64078727,JYJ95_RS13240,JYJ95_RS13240,JYJ95_13240,-,-,-,YHYH domain-containing protein,protein-coding,-,-,-,YHYH domain-containing protein,20210422,-
83462,64078728,JYJ95_RS13245,JYJ95_RS13245,JYJ95_13245,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078729,JYJ95_RS13250,JYJ95_RS13250,JYJ95_13250,-,-,-,tRNA,tRNA,-,-,-,-,20210422,-
83462,64078730,JYJ95_RS13255,JYJ95_RS13255,JYJ95_13255,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078731,JYJ95_RS13260,JYJ95_RS13260,JYJ95_13260,-,-,-,HlyD family efflux transporter periplasmic adaptor subunit,protein-coding,-,-,-,HlyD family efflux transporter periplasmic adaptor subunit,20210422,-
83462,64078732,JYJ95_RS13265,JYJ95_RS13265,JYJ95_13265,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20210422,-
83462,64078733,JYJ95_RS13270,JYJ95_RS13270,JYJ95_13270,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20210422,-
83462,64078734,JYJ95_RS13275,JYJ95_RS13275,JYJ95_13275,-,-,-,TolC family protein,protein-coding,-,-,-,TolC family protein,20210422,-
83462,64078735,JYJ95_RS13280,JYJ95_RS13280,JYJ95_13280,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078736,JYJ95_RS13285,JYJ95_RS13285,JYJ95_13285,-,-,-,phosphotransferase,protein-coding,-,-,-,phosphotransferase,20210422,-
83462,64078737,JYJ95_RS13290,JYJ95_RS13290,JYJ95_13290,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078738,JYJ95_RS13295,JYJ95_RS13295,JYJ95_13295,-,-,-,protein kinase,protein-coding,-,-,-,protein kinase,20210422,-
83462,64078739,JYJ95_RS13300,JYJ95_RS13300,JYJ95_13300,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078740,JYJ95_RS13305,JYJ95_RS13305,JYJ95_13305,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20210424,-
83462,64078741,JYJ95_RS13310,JYJ95_RS13310,JYJ95_13310,-,-,-,glyoxalase,protein-coding,-,-,-,glyoxalase,20210424,-
83462,64078742,JYJ95_RS13315,JYJ95_RS13315,JYJ95_13315,-,-,-,FAD-binding protein,protein-coding,-,-,-,FAD-binding protein,20210422,-
83462,64078743,JYJ95_RS13320,JYJ95_RS13320,JYJ95_13320,-,-,-,RluA family pseudouridine synthase,protein-coding,-,-,-,RluA family pseudouridine synthase,20210422,-
83462,64078744,JYJ95_RS13325,JYJ95_RS13325,JYJ95_13325,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078745,JYJ95_RS13330,JYJ95_RS13330,JYJ95_13330,-,-,-,DUF2716 domain-containing protein,protein-coding,-,-,-,DUF2716 domain-containing protein,20210422,-
83462,64078746,JYJ95_RS13335,JYJ95_RS13335,JYJ95_13335,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078747,JYJ95_RS13340,JYJ95_RS13340,JYJ95_13340,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078748,JYJ95_RS13345,JYJ95_RS13345,JYJ95_13345,-,-,-,FHA domain-containing protein,protein-coding,-,-,-,FHA domain-containing protein,20210422,-
83462,64078749,JYJ95_RS13350,JYJ95_RS13350,JYJ95_13350,-,-,-,Stp1/IreP family PP2C-type Ser/Thr phosphatase,protein-coding,-,-,-,Stp1/IreP family PP2C-type Ser/Thr phosphatase,20210424,-
83462,64078750,JYJ95_RS13355,JYJ95_RS13355,JYJ95_13355,-,-,-,carboxypeptidase regulatory-like domain-containing protein,protein-coding,-,-,-,carboxypeptidase regulatory-like domain-containing protein,20210422,-
83462,64078751,coaBC,JYJ95_RS13360,JYJ95_13360,-,-,-,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,protein-coding,-,-,-,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,20210422,-
83462,64078752,JYJ95_RS13365,JYJ95_RS13365,JYJ95_13365,-,-,-,SgcJ/EcaC family oxidoreductase,protein-coding,-,-,-,SgcJ/EcaC family oxidoreductase,20210422,-
83462,64078753,JYJ95_RS13370,JYJ95_RS13370,JYJ95_13370,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,LysR family transcriptional regulator,20210422,-
83462,64078754,JYJ95_RS13375,JYJ95_RS13375,JYJ95_13375,-,-,-,NAD-dependent epimerase/dehydratase family protein,protein-coding,-,-,-,NAD-dependent epimerase/dehydratase family protein,20210422,-
83462,64078755,JYJ95_RS13380,JYJ95_RS13380,JYJ95_13380,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,LysR family transcriptional regulator,20210422,-
83462,64078756,JYJ95_RS13385,JYJ95_RS13385,JYJ95_13385,-,-,-,SMI1/KNR4 family protein,protein-coding,-,-,-,SMI1/KNR4 family protein,20210422,-
83462,64078757,JYJ95_RS13390,JYJ95_RS13390,JYJ95_13390,-,-,-,SMI1/KNR4 family protein,protein-coding,-,-,-,SMI1/KNR4 family protein,20210422,-
83462,64078758,JYJ95_RS13395,JYJ95_RS13395,JYJ95_13395,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078759,JYJ95_RS13400,JYJ95_RS13400,JYJ95_13400,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078760,JYJ95_RS13405,JYJ95_RS13405,JYJ95_13405,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210422,-
83462,64078761,JYJ95_RS13410,JYJ95_RS13410,JYJ95_13410,-,-,-,NAD(P)H-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)H-dependent oxidoreductase,20210422,-
83462,64078762,JYJ95_RS13415,JYJ95_RS13415,JYJ95_13415,-,-,-,uracil-DNA glycosylase,protein-coding,-,-,-,uracil-DNA glycosylase,20210422,-
83462,64078763,JYJ95_RS13420,JYJ95_RS13420,JYJ95_13420,-,-,-,alpha/beta hydrolase,protein-coding,-,-,-,alpha/beta hydrolase,20210424,-
83462,64078764,JYJ95_RS13425,JYJ95_RS13425,JYJ95_13425,-,-,-,"L-erythro-3,5-diaminohexanoate dehydrogenase",protein-coding,-,-,-,"L-erythro-3,5-diaminohexanoate dehydrogenase",20210422,-
83462,64078765,JYJ95_RS13430,JYJ95_RS13430,JYJ95_13430,-,-,-,fibronectin type III domain-containing protein,protein-coding,-,-,-,fibronectin type III domain-containing protein,20210422,-
83462,64078766,JYJ95_RS13435,JYJ95_RS13435,JYJ95_13435,-,-,-,ankyrin repeat domain-containing protein,protein-coding,-,-,-,ankyrin repeat domain-containing protein,20210422,-
83462,64078767,JYJ95_RS13440,JYJ95_RS13440,JYJ95_13440,-,-,-,catalase,protein-coding,-,-,-,catalase,20210422,-
83462,64078768,JYJ95_RS13445,JYJ95_RS13445,JYJ95_13445,-,-,-,"lysine 5,6-aminomutase subunit alpha",protein-coding,-,-,-,"lysine 5,6-aminomutase subunit alpha",20210422,-
83462,64078769,JYJ95_RS13450,JYJ95_RS13450,JYJ95_13450,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078770,JYJ95_RS13455,JYJ95_RS13455,JYJ95_13455,-,-,-,cobalamin-dependent protein,protein-coding,-,-,-,cobalamin-dependent protein,20210424,-
83462,64078771,JYJ95_RS13460,JYJ95_RS13460,JYJ95_13460,-,-,-,3-aminobutyryl-CoA ammonia lyase,protein-coding,-,-,-,3-aminobutyryl-CoA ammonia lyase,20210605,-
83462,64078772,JYJ95_RS13465,JYJ95_RS13465,JYJ95_13465,-,-,-,3-keto-5-aminohexanoate cleavage protein,protein-coding,-,-,-,3-keto-5-aminohexanoate cleavage protein,20210422,-
83462,64078773,JYJ95_RS13470,JYJ95_RS13470,JYJ95_13470,-,-,-,FAD-dependent monooxygenase,protein-coding,-,-,-,FAD-dependent monooxygenase,20210422,-
83462,64078774,JYJ95_RS13475,JYJ95_RS13475,JYJ95_13475,-,-,-,TetR/AcrR family transcriptional regulator C-terminal domain-containing protein,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator C-terminal domain-containing protein,20210422,-
83462,64078775,JYJ95_RS13480,JYJ95_RS13480,JYJ95_13480,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210422,-
83462,64078776,JYJ95_RS13485,JYJ95_RS13485,JYJ95_13485,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20210422,-
83462,64078777,JYJ95_RS13490,JYJ95_RS13490,JYJ95_13490,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078778,JYJ95_RS13495,JYJ95_RS13495,JYJ95_13495,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64078779,JYJ95_RS13500,JYJ95_RS13500,JYJ95_13500,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
