#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1138383,11933450,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Mycobacterium intracellulare genotype INT-1.  Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20200408,-
1138383,45453071,OCQ_RS03900,OCQ_RS03900,OCQ_07860,-,-,-,amidohydrolase,protein-coding,-,-,-,amidohydrolase,20210201,-
1138383,45453072,OCQ_RS03905,OCQ_RS03905,OCQ_07870,-,-,-,acyl-CoA/acyl-ACP dehydrogenase,protein-coding,-,-,-,acyl-CoA/acyl-ACP dehydrogenase,20210129,-
1138383,45453073,OCQ_RS03910,OCQ_RS03910,OCQ_07880,-,-,-,enoyl-CoA hydratase/isomerase family protein,protein-coding,-,-,-,enoyl-CoA hydratase/isomerase family protein,20210201,-
1138383,45453074,OCQ_RS03915,OCQ_RS03915,OCQ_07890,-,-,-,thiolase family protein,protein-coding,-,-,-,thiolase family protein,20210201,-
1138383,45453075,OCQ_RS03920,OCQ_RS03920,OCQ_07900,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210406,-
1138383,45453076,OCQ_RS03925,OCQ_RS03925,OCQ_07910,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453077,OCQ_RS03930,OCQ_RS03930,OCQ_07920,-,-,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210201,-
1138383,45453078,OCQ_RS03935,OCQ_RS03935,OCQ_07930,-,-,-,ferredoxin,protein-coding,-,-,-,ferredoxin,20210129,-
1138383,45453079,OCQ_RS03940,OCQ_RS03940,OCQ_07940,-,-,-,DUF1330 domain-containing protein,protein-coding,-,-,-,DUF1330 domain-containing protein,20210201,-
1138383,45453080,OCQ_RS03945,OCQ_RS03945,OCQ_07950,-,-,-,ferredoxin,protein-coding,-,-,-,ferredoxin,20210201,-
1138383,45453081,OCQ_RS03950,OCQ_RS03950,OCQ_07960,-,-,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210201,-
1138383,45453082,OCQ_RS03955,OCQ_RS03955,OCQ_07970,-,-,-,NAD(P)-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)-dependent oxidoreductase,20210201,-
1138383,45453083,OCQ_RS03960,OCQ_RS03960,OCQ_07980,-,-,-,NAD(P)-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)-dependent oxidoreductase,20210201,-
1138383,45453084,OCQ_RS03965,OCQ_RS03965,OCQ_07990,-,-,-,alpha/beta hydrolase,protein-coding,-,-,-,alpha/beta hydrolase,20210406,-
1138383,45453085,OCQ_RS03970,OCQ_RS03970,OCQ_08000,-,-,-,OB-fold domain-containing protein,protein-coding,-,-,-,OB-fold domain-containing protein,20210129,-
1138383,45453086,OCQ_RS03975,OCQ_RS03975,OCQ_08010,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453087,OCQ_RS03980,OCQ_RS03980,OCQ_08020,-,-,-,NAD(P)-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)-dependent oxidoreductase,20210201,-
1138383,45453088,OCQ_RS03985,OCQ_RS03985,OCQ_08030,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453089,OCQ_RS03990,OCQ_RS03990,OCQ_08040,-,-,-,LLM class F420-dependent oxidoreductase,protein-coding,-,-,-,LLM class F420-dependent oxidoreductase,20210201,-
1138383,45453090,OCQ_RS03995,OCQ_RS03995,OCQ_08050,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210201,-
1138383,45453091,OCQ_RS04000,OCQ_RS04000,OCQ_08060,-,-,-,ferredoxin,protein-coding,-,-,-,ferredoxin,20210201,-
1138383,45453092,OCQ_RS04005,OCQ_RS04005,OCQ_08070,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453093,OCQ_RS04010,OCQ_RS04010,OCQ_08080,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453094,OCQ_RS04015,OCQ_RS04015,OCQ_08090,-,-,-,alpha/beta hydrolase,protein-coding,-,-,-,alpha/beta hydrolase,20210201,-
1138383,45453095,OCQ_RS04020,OCQ_RS04020,OCQ_08100,-,-,-,Rieske (2Fe-2S) protein,protein-coding,-,-,-,Rieske (2Fe-2S) protein,20210201,-
1138383,45453096,OCQ_RS04025,OCQ_RS04025,OCQ_08110,-,-,-,amidohydrolase,protein-coding,-,-,-,amidohydrolase,20210201,-
1138383,45453097,OCQ_RS04030,OCQ_RS04030,OCQ_08120,-,-,-,amidohydrolase family protein,protein-coding,-,-,-,amidohydrolase family protein,20210201,-
1138383,45453098,OCQ_RS04035,OCQ_RS04035,OCQ_08130,-,-,-,NAD(P)-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)-dependent oxidoreductase,20210201,-
1138383,45453099,OCQ_RS04040,OCQ_RS04040,OCQ_08140,-,-,-,carboxymuconolactone decarboxylase family protein,protein-coding,-,-,-,carboxymuconolactone decarboxylase family protein,20210201,-
1138383,45453100,OCQ_RS04045,OCQ_RS04045,OCQ_08150,-,-,-,nitroreductase family protein,protein-coding,-,-,-,nitroreductase family protein,20210201,-
1138383,45453101,OCQ_RS04050,OCQ_RS04050,OCQ_08160,-,-,-,acyl-CoA dehydrogenase,protein-coding,-,-,-,acyl-CoA dehydrogenase,20210201,-
1138383,45453102,OCQ_RS04055,OCQ_RS04055,OCQ_08170,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210201,-
1138383,45453103,OCQ_RS04060,OCQ_RS04060,OCQ_08180,-,-,-,IS30 family transposase,protein-coding,-,-,-,IS30 family transposase,20210201,-
1138383,45453104,OCQ_RS04070,OCQ_RS04070,OCQ_08200,-,-,-,IS3 family transposase,protein-coding,-,-,-,IS3 family transposase,20210129,-
1138383,45453105,OCQ_RS04075,OCQ_RS04075,OCQ_08210,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453106,OCQ_RS04080,OCQ_RS04080,OCQ_08220,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453107,OCQ_RS04085,OCQ_RS04085,OCQ_08230,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210128,-
1138383,45453108,OCQ_RS04090,OCQ_RS04090,OCQ_08240,-,-,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210201,-
1138383,45453109,OCQ_RS04095,OCQ_RS04095,OCQ_08250,-,-,-,ferredoxin,protein-coding,-,-,-,ferredoxin,20210201,-
1138383,45453110,OCQ_RS04100,OCQ_RS04100,OCQ_08260,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210201,-
1138383,45453111,OCQ_RS04105,OCQ_RS04105,OCQ_08280,-,-,-,aldehyde dehydrogenase family protein,protein-coding,-,-,-,aldehyde dehydrogenase family protein,20210201,-
1138383,45453112,OCQ_RS04110,OCQ_RS04110,OCQ_08290,-,-,-,CoA transferase,protein-coding,-,-,-,CoA transferase,20210201,-
1138383,45453113,OCQ_RS04115,OCQ_RS04115,OCQ_08300,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20210201,-
1138383,45453114,OCQ_RS04120,OCQ_RS04120,OCQ_08310,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20210129,-
1138383,45453115,OCQ_RS04125,OCQ_RS04125,OCQ_08320,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20210201,-
1138383,45453116,OCQ_RS04130,OCQ_RS04130,OCQ_08330,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20210201,-
1138383,45453117,OCQ_RS04135,OCQ_RS04135,OCQ_08340,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20210201,-
1138383,45453118,OCQ_RS04140,OCQ_RS04140,OCQ_08350,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20210201,-
1138383,45453119,OCQ_RS04145,OCQ_RS04145,OCQ_08360,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20210201,-
1138383,45453120,OCQ_RS04150,OCQ_RS04150,OCQ_08370,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20210201,-
1138383,45453121,OCQ_RS04155,OCQ_RS04155,OCQ_08380,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453122,OCQ_RS04160,OCQ_RS04160,OCQ_08390,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453123,OCQ_RS04165,OCQ_RS04165,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453124,OCQ_RS04170,OCQ_RS04170,OCQ_08410,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1138383,45453125,OCQ_RS04175,OCQ_RS04175,OCQ_08420,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210201,-
1138383,45453126,OCQ_RS04180,OCQ_RS04180,OCQ_08430,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1138383,45453127,OCQ_RS04185,OCQ_RS04185,OCQ_08440,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453128,OCQ_RS04190,OCQ_RS04190,OCQ_08450,-,-,-,cytochrome c oxidase subunit 3 family protein,protein-coding,-,-,-,cytochrome c oxidase subunit 3 family protein,20210201,-
1138383,45453129,OCQ_RS04195,OCQ_RS04195,OCQ_08460,-,-,-,cytochrome C oxidase subunit IV family protein,protein-coding,-,-,-,cytochrome C oxidase subunit IV family protein,20210128,-
1138383,45453130,OCQ_RS04200,OCQ_RS04200,OCQ_08470,-,-,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210201,-
1138383,45453131,OCQ_RS04205,OCQ_RS04205,OCQ_08480,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210201,-
1138383,45453132,OCQ_RS04210,OCQ_RS04210,OCQ_08490,-,-,-,enoyl-CoA hydratase/isomerase family protein,protein-coding,-,-,-,enoyl-CoA hydratase/isomerase family protein,20210201,-
1138383,45453133,OCQ_RS04215,OCQ_RS04215,OCQ_08500,-,-,-,lipoprotein LpqH,protein-coding,-,-,-,lipoprotein LpqH,20210129,-
1138383,45453134,OCQ_RS04220,OCQ_RS04220,OCQ_08510,-,-,-,amidohydrolase,protein-coding,-,-,-,amidohydrolase,20210201,-
1138383,45453135,OCQ_RS04225,OCQ_RS04225,OCQ_08520,-,-,-,fatty acid--CoA ligase family protein,protein-coding,-,-,-,fatty acid--CoA ligase family protein,20210201,-
1138383,45453136,OCQ_RS04230,OCQ_RS04230,OCQ_08530,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453137,OCQ_RS04235,OCQ_RS04235,OCQ_08540,-,-,-,(2Fe-2S)-binding protein,protein-coding,-,-,-,(2Fe-2S)-binding protein,20210201,-
1138383,45453138,OCQ_RS04240,OCQ_RS04240,OCQ_08550,-,-,-,alpha-keto acid decarboxylase family protein,protein-coding,-,-,-,alpha-keto acid decarboxylase family protein,20210201,-
1138383,45453139,OCQ_RS04245,OCQ_RS04245,OCQ_08560,-,-,-,SRPBCC family protein,protein-coding,-,-,-,SRPBCC family protein,20210201,-
1138383,45453140,OCQ_RS04250,OCQ_RS04250,OCQ_08570,-,-,-,CoA transferase,protein-coding,-,-,-,CoA transferase,20210129,-
1138383,45453141,OCQ_RS04255,OCQ_RS04255,OCQ_08580,-,-,-,SRPBCC family protein,protein-coding,-,-,-,SRPBCC family protein,20210129,-
1138383,45453142,OCQ_RS04260,OCQ_RS04260,OCQ_08590,-,-,-,SRPBCC family protein,protein-coding,-,-,-,SRPBCC family protein,20210129,-
1138383,45453143,OCQ_RS04265,OCQ_RS04265,OCQ_08600,-,-,-,pyridoxal phosphate-dependent aminotransferase,protein-coding,-,-,-,pyridoxal phosphate-dependent aminotransferase,20210201,-
1138383,45453144,OCQ_RS04270,OCQ_RS04270,OCQ_08610,-,-,-,acetyl-CoA C-acetyltransferase,protein-coding,-,-,-,acetyl-CoA C-acetyltransferase,20210201,-
1138383,45453145,OCQ_RS04275,OCQ_RS04275,OCQ_08620,-,-,-,enoyl-CoA hydratase/isomerase family protein,protein-coding,-,-,-,enoyl-CoA hydratase/isomerase family protein,20210201,-
1138383,45453146,OCQ_RS04280,OCQ_RS04280,OCQ_08630,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20210201,-
1138383,45453147,OCQ_RS04285,OCQ_RS04285,OCQ_08640,-,-,-,LLM class F420-dependent oxidoreductase,protein-coding,-,-,-,LLM class F420-dependent oxidoreductase,20210201,-
1138383,45453148,OCQ_RS04290,OCQ_RS04290,OCQ_08650,-,-,-,FAD-dependent monooxygenase,protein-coding,-,-,-,FAD-dependent monooxygenase,20210201,-
1138383,45453149,OCQ_RS04295,OCQ_RS04295,OCQ_08660,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210201,-
1138383,45453150,OCQ_RS04300,OCQ_RS04300,OCQ_08670,-,-,-,LLM class F420-dependent oxidoreductase,protein-coding,-,-,-,LLM class F420-dependent oxidoreductase,20210201,-
1138383,45453151,OCQ_RS04305,OCQ_RS04305,OCQ_08680,-,-,-,DUF1772 domain-containing protein,protein-coding,-,-,-,DUF1772 domain-containing protein,20210201,-
1138383,45453152,OCQ_RS04310,OCQ_RS04310,OCQ_08690,-,-,-,AraC family transcriptional regulator,protein-coding,-,-,-,AraC family transcriptional regulator,20210201,-
1138383,45453153,OCQ_RS04315,OCQ_RS04315,OCQ_08700,-,-,-,antibiotic biosynthesis monooxygenase,protein-coding,-,-,-,antibiotic biosynthesis monooxygenase,20210201,-
1138383,45453154,OCQ_RS04320,OCQ_RS04320,OCQ_08710,-,-,-,OB-fold domain-containing protein,protein-coding,-,-,-,OB-fold domain-containing protein,20210201,-
1138383,45453155,OCQ_RS04325,OCQ_RS04325,OCQ_08720,-,-,-,thiolase family protein,protein-coding,-,-,-,thiolase family protein,20210201,-
1138383,45453156,OCQ_RS04330,OCQ_RS04330,OCQ_08730,-,-,-,DEAD/DEAH box helicase,protein-coding,-,-,-,DEAD/DEAH box helicase,20210201,-
1138383,45453157,OCQ_RS04335,OCQ_RS04335,OCQ_08740,-,-,-,helicase-associated domain-containing protein,protein-coding,-,-,-,helicase-associated domain-containing protein,20210201,-
1138383,45453158,OCQ_RS04340,OCQ_RS04340,OCQ_08750,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453159,moaC,OCQ_RS04345,OCQ_08760,-,-,-,cyclic pyranopterin monophosphate synthase MoaC,protein-coding,-,-,-,cyclic pyranopterin monophosphate synthase MoaC,20210201,-
1138383,45453160,OCQ_RS04350,OCQ_RS04350,OCQ_08770,-,-,-,MogA/MoaB family molybdenum cofactor biosynthesis protein,protein-coding,-,-,-,MogA/MoaB family molybdenum cofactor biosynthesis protein,20210201,-
1138383,45453161,OCQ_RS04355,OCQ_RS04355,OCQ_08780,-,-,-,molybdenum cofactor biosynthesis protein MoaE,protein-coding,-,-,-,molybdenum cofactor biosynthesis protein MoaE,20210201,-
1138383,45453162,OCQ_RS04360,OCQ_RS04360,OCQ_08790,-,-,-,transglycosylase family protein,protein-coding,-,-,-,transglycosylase family protein,20210129,-
1138383,45453163,OCQ_RS04365,OCQ_RS04365,OCQ_08800,-,-,-,MoaD/ThiS family protein,protein-coding,-,-,-,MoaD/ThiS family protein,20210417,-
1138383,45453164,moaA,OCQ_RS04370,OCQ_08810,-,-,-,"GTP 3',8-cyclase MoaA",protein-coding,-,-,-,"GTP 3',8-cyclase MoaA",20210129,-
1138383,45453165,OCQ_RS04375,OCQ_RS04375,OCQ_08820,-,-,-,YccF domain-containing protein,protein-coding,-,-,-,YccF domain-containing protein,20210201,-
1138383,45453166,OCQ_RS04380,OCQ_RS04380,OCQ_08830,-,-,-,cold-shock protein,protein-coding,-,-,-,cold-shock protein,20210201,-
1138383,45453167,OCQ_RS04385,OCQ_RS04385,OCQ_08840,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210201,-
1138383,45453168,OCQ_RS04390,OCQ_RS04390,OCQ_08850,-,-,-,glutathione S-transferase C-terminal domain-containing protein,protein-coding,-,-,-,glutathione S-transferase C-terminal domain-containing protein,20210129,-
1138383,45453169,OCQ_RS04395,OCQ_RS04395,OCQ_08860,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1138383,45453170,OCQ_RS04400,OCQ_RS04400,OCQ_08870,-,-,-,DUF2771 domain-containing protein,protein-coding,-,-,-,DUF2771 domain-containing protein,20210201,-
1138383,45453171,OCQ_RS04405,OCQ_RS04405,OCQ_08880,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210424,-
1138383,45453172,OCQ_RS04410,OCQ_RS04410,OCQ_08890,-,-,-,DUF3027 domain-containing protein,protein-coding,-,-,-,DUF3027 domain-containing protein,20210201,-
1138383,45453173,OCQ_RS04415,OCQ_RS04415,OCQ_08900,-,-,-,SRPBCC family protein,protein-coding,-,-,-,SRPBCC family protein,20210201,-
1138383,45453174,OCQ_RS04420,OCQ_RS04420,OCQ_08910,-,-,-,DUF2530 domain-containing protein,protein-coding,-,-,-,DUF2530 domain-containing protein,20210201,-
1138383,45453175,OCQ_RS04425,OCQ_RS04425,OCQ_08920,-,-,-,MarR family transcriptional regulator,protein-coding,-,-,-,MarR family transcriptional regulator,20210201,-
1138383,45453176,OCQ_RS04430,OCQ_RS04430,OCQ_08930,-,-,-,RNA methyltransferase,protein-coding,-,-,-,RNA methyltransferase,20210201,-
1138383,45453177,OCQ_RS04435,OCQ_RS04435,OCQ_08940,-,-,-,DUF2537 domain-containing protein,protein-coding,-,-,-,DUF2537 domain-containing protein,20210201,-
1138383,45453178,OCQ_RS04440,OCQ_RS04440,OCQ_08950,-,-,-,DUF3071 domain-containing protein,protein-coding,-,-,-,DUF3071 domain-containing protein,20210201,-
1138383,45453179,OCQ_RS04445,OCQ_RS04445,OCQ_08960,-,-,-,phosphoserine transaminase,protein-coding,-,-,-,phosphoserine transaminase,20210201,-
1138383,45453180,OCQ_RS04450,OCQ_RS04450,OCQ_08970,-,-,-,diiron oxygenase,protein-coding,-,-,-,diiron oxygenase,20210201,-
1138383,45453181,OCQ_RS04455,OCQ_RS04455,OCQ_08980,-,-,-,FAD-dependent oxidoreductase,protein-coding,-,-,-,FAD-dependent oxidoreductase,20210129,-
1138383,45453182,OCQ_RS04460,OCQ_RS04460,OCQ_08990,-,-,-,VOC family protein,protein-coding,-,-,-,VOC family protein,20210201,-
1138383,45453183,OCQ_RS04465,OCQ_RS04465,OCQ_09000,-,-,-,citrate synthase 2,protein-coding,-,-,-,citrate synthase 2,20210201,-
1138383,45453184,pdxH,OCQ_RS04470,OCQ_09010,-,-,-,pyridoxamine 5'-phosphate oxidase,protein-coding,-,-,-,pyridoxamine 5'-phosphate oxidase,20210201,-
1138383,45453185,OCQ_RS04475,OCQ_RS04475,OCQ_09020,-,-,-,amidohydrolase,protein-coding,-,-,-,amidohydrolase,20210129,-
1138383,45453186,OCQ_RS04480,OCQ_RS04480,OCQ_09040,-,-,-,citrate synthase,protein-coding,-,-,-,citrate synthase,20210201,-
1138383,45453187,OCQ_RS04485,OCQ_RS04485,OCQ_09050,-,-,-,NAD(P)/FAD-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)/FAD-dependent oxidoreductase,20210201,-
1138383,45453188,OCQ_RS04490,OCQ_RS04490,OCQ_09060,-,-,-,DUF2630 family protein,protein-coding,-,-,-,DUF2630 family protein,20210201,-
1138383,45453189,OCQ_RS04495,OCQ_RS04495,OCQ_09070,-,-,-,HAMP domain-containing histidine kinase,protein-coding,-,-,-,HAMP domain-containing histidine kinase,20210201,-
1138383,45453190,prrA,OCQ_RS04500,OCQ_09080,-,-,-,two-component system response regulator PrrA,protein-coding,-,-,-,two-component system response regulator PrrA,20210201,-
1138383,45453191,OCQ_RS04505,OCQ_RS04505,OCQ_09090,-,-,-,AccD and AccA domain-containing protein,protein-coding,-,-,-,AccD and AccA domain-containing protein,20210201,-
1138383,45453192,OCQ_RS04510,OCQ_RS04510,OCQ_09100,-,-,-,enoyl-CoA hydratase,protein-coding,-,-,-,enoyl-CoA hydratase,20210201,-
1138383,45453193,OCQ_RS04515,OCQ_RS04515,OCQ_09110,-,-,-,MBL fold metallo-hydrolase,protein-coding,-,-,-,MBL fold metallo-hydrolase,20210201,-
1138383,45453194,OCQ_RS04520,OCQ_RS04520,OCQ_09120,-,-,-,serine hydrolase,protein-coding,-,-,-,serine hydrolase,20210201,-
1138383,45453195,OCQ_RS04525,OCQ_RS04525,OCQ_09130,-,-,-,cation-translocating P-type ATPase,protein-coding,-,-,-,cation-translocating P-type ATPase,20210201,-
1138383,45453196,OCQ_RS04530,OCQ_RS04530,OCQ_09140,-,-,-,antitoxin,protein-coding,-,-,-,antitoxin,20210201,-
1138383,45453197,OCQ_RS04535,OCQ_RS04535,OCQ_09150,-,-,-,SRPBCC family protein,protein-coding,-,-,-,SRPBCC family protein,20210201,-
1138383,45453198,OCQ_RS04540,OCQ_RS04540,OCQ_09160,-,-,-,VOC family protein,protein-coding,-,-,-,VOC family protein,20210201,-
1138383,45453199,OCQ_RS04545,OCQ_RS04545,OCQ_09170,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45453200,OCQ_RS04550,OCQ_RS04550,OCQ_09180,-,-,-,glyoxalase/bleomycin resistance/dioxygenase family protein,protein-coding,-,-,-,glyoxalase/bleomycin resistance/dioxygenase family protein,20210201,-
1138383,45453201,OCQ_RS04555,OCQ_RS04555,OCQ_09190,-,-,-,carotenoid oxygenase family protein,protein-coding,-,-,-,carotenoid oxygenase family protein,20210201,-
1138383,45453202,OCQ_RS04560,OCQ_RS04560,OCQ_09200,-,-,-,acetyl-CoA acetyltransferase,protein-coding,-,-,-,acetyl-CoA acetyltransferase,20210201,-
1138383,45453203,OCQ_RS04565,OCQ_RS04565,OCQ_09210,-,-,-,DUF4185 domain-containing protein,protein-coding,-,-,-,DUF4185 domain-containing protein,20210201,-
1138383,45453204,OCQ_RS04570,OCQ_RS04570,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1138383,45453205,OCQ_RS04575,OCQ_RS04575,OCQ_09240,-,-,-,PPE family protein,protein-coding,-,-,-,PPE family protein,20210403,-
1138383,45453206,OCQ_RS04580,OCQ_RS04580,OCQ_09250,-,-,-,PPE family protein,protein-coding,-,-,-,PPE family protein,20210201,-
1138383,45453207,OCQ_RS04585,OCQ_RS04585,OCQ_t00170,-,-,-,tRNA,tRNA,-,-,-,-,20210128,-
1138383,45453208,OCQ_RS04590,OCQ_RS04590,OCQ_09260,-,-,-,LLM class F420-dependent oxidoreductase,protein-coding,-,-,-,LLM class F420-dependent oxidoreductase,20210129,-
1138383,45453209,OCQ_RS04595,OCQ_RS04595,OCQ_09270,-,-,-,poly-gamma-glutamate hydrolase family protein,protein-coding,-,-,-,poly-gamma-glutamate hydrolase family protein,20210129,-
1138383,45453210,OCQ_RS04600,OCQ_RS04600,OCQ_09280,-,-,-,Nramp family divalent metal transporter,protein-coding,-,-,-,Nramp family divalent metal transporter,20210201,-
1138383,45453211,OCQ_RS04605,OCQ_RS04605,OCQ_09290,-,-,-,diacylglycerol kinase,protein-coding,-,-,-,diacylglycerol kinase,20210201,-
1138383,45453212,OCQ_RS04610,OCQ_RS04610,OCQ_09300,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210201,-
1138383,45453213,pstS,OCQ_RS04615,OCQ_09310,-,-,-,phosphate ABC transporter substrate-binding protein PstS,protein-coding,-,-,-,phosphate ABC transporter substrate-binding protein PstS,20210306,-
1138383,45453214,pstS,OCQ_RS04620,OCQ_09330,-,-,-,phosphate ABC transporter substrate-binding protein PstS,protein-coding,-,-,-,phosphate ABC transporter substrate-binding protein PstS,20210201,-
1138383,45453215,pstC,OCQ_RS04625,OCQ_09340,-,-,-,phosphate ABC transporter permease subunit PstC,protein-coding,-,-,-,phosphate ABC transporter permease subunit PstC,20210201,-
